Experiment: April_27_Phage_Osmo_expt vial 9, Tue Apr 27 19:11:23 2021
0.0049,28127
0.0106,28119
0.016,28145
0.0216,28148
0.0273,28126
0.0327,28141
0.0383,28138
0.0439,28136
0.0493,28131
0.0548,28131
0.0605,28120
0.066,28126
0.0716,28095
0.077,28118
0.0826,28126
0.0883,28121
0.0939,28111
0.0992,28125
0.1049,28111
0.1105,28107
0.1159,28118
0.1215,28084
0.1272,28097
0.1327,28106
0.1383,28105
0.1437,28109
0.1493,28106
0.155,28095
0.1603,28107
0.166,28096
0.1716,28107
0.1772,28107
0.1827,28112
0.1883,28097
0.1937,28107
0.1994,28111
0.205,28116
0.2104,28112
0.216,28090
0.2216,28092
0.2273,28102
0.2326,28106
0.2382,28107
0.2439,28115
0.2492,28110
0.2549,28117
0.2605,28114
0.2661,28117
0.2714,28119
0.2771,28108
0.2827,28106
0.2883,28111
0.2937,28099
0.2993,28105
0.305,28094
0.3103,28095
0.316,28085
0.3216,28089
0.3272,28100
0.3326,28096
0.3383,28088
0.3439,28095
0.3492,28101
0.3549,28103
0.3605,28104
0.3659,28100
0.3715,28099
0.3772,28105
0.3828,28095
0.3881,28098
0.3938,28098
0.3994,28098
0.405,28098
0.4104,28100
0.416,28093
0.4217,28109
0.427,28096
0.4327,28098
0.4383,28102
0.4437,28097
0.4493,28102
0.4549,28084
0.4606,28094
0.4659,28100
0.4716,28088
0.4772,28098
0.4828,28103
0.4881,28091
0.4938,28094
0.4994,28097
0.5048,28079
0.5105,28082
0.5161,28080
0.5214,28094
0.5271,28099
0.5327,28107
0.5383,28104
0.544,28108
0.5493,28116
0.5549,28101
0.5606,28104
0.566,28103
0.5716,28102
0.5772,28100
0.5826,28099
0.5882,28103
0.5938,28106
0.5995,28105
0.6048,28096
0.6105,28107
0.6161,28111
0.6215,28098
0.6271,28098
0.6327,28101
0.6384,28100
0.6437,28100
0.6494,28099
0.6548,28096
0.6604,28093
0.6661,28095
0.6717,28104
0.6771,28099
0.6827,28099
0.6883,28104
0.6937,28100
0.6994,28106
0.705,28106
0.7106,28095
0.716,28070
0.7216,28102
0.7272,28095
0.7326,28094
0.7382,28092
0.7438,28093
0.7495,28106
0.7548,28099
0.7605,28099
0.7661,28107
0.7715,28116
0.7771,28096
0.7828,28112
0.7881,28109
0.7938,28094
0.7994,28092
0.8048,28108
0.8104,28110
0.8159,28108
0.8216,28106
0.8272,28111
0.8329,28106
0.8382,28113
0.8437,28114
0.8494,28110
0.855,28113
0.8604,28106
0.866,28103
0.8715,28111
0.8772,28107
0.8825,28101
0.8882,28109
0.8938,28114
0.8994,28105
0.905,28097
0.9103,28100
0.916,28114
0.9216,28110
0.9272,28091
0.9328,28110
0.9382,28107
0.9438,28111
0.9495,28115
0.9548,28105
0.9604,28110
0.9661,28098
0.9717,28103
0.9771,28112
0.9827,28094
0.9883,28105
0.9937,28107
0.9993,28103
1.005,28095
1.0104,28090
1.016,28100
1.0216,28103
1.027,28109
1.0326,28113
1.0383,28114
1.0439,28111
1.0493,28109
1.0549,28096
1.0605,28102
1.0659,28097
1.0715,28106
1.0772,28104
1.0828,28108
1.0881,28110
1.0938,28112
1.0994,28114
1.105,28122
1.1104,28120
1.1161,28113
1.1217,28124
1.127,28122
1.1327,28130
1.1383,28134
1.144,28129
1.1493,28127
1.1549,28121
1.1606,28132
1.1659,28120
1.1716,28126
1.1772,28120
1.1826,28121
1.1882,28122
1.1939,28125
1.1995,28130
1.2048,28137
1.2105,28124
1.2161,28132
1.2215,28130
1.2271,28132
1.2328,28132
1.2384,28120
1.2437,28136
1.2494,28140
1.255,28132
1.2604,28135
1.266,28137
1.2717,28137
1.277,28140
1.2827,28146
1.2883,28148
1.2937,28147
1.2993,28135
1.3049,28140
1.3106,28150
1.3159,28149
1.3216,28140
1.3272,28145
1.3328,28156
1.3382,28149
1.3438,28149
1.3494,28140
1.3548,28145
1.3605,28151
1.3661,28153
1.3717,28151
1.3771,28153
1.3827,28147
1.3884,28149
1.3937,28149
1.3994,28148
1.405,28153
1.4104,28149
1.416,28152
1.4216,28145
1.4273,28140
1.4327,28146
1.4383,28153
1.4439,28150
1.4493,28154
1.4549,28151
1.4606,28153
1.4659,28143
1.4716,28147
1.4772,28152
1.4826,28146
1.4882,28143
1.4938,28146
1.4995,28147
1.5049,28149
1.5105,28143
1.5161,28144
1.5215,28149
1.5271,28138
1.5328,28148
1.5381,28152
1.5438,28151
1.5494,28143
1.5548,28152
1.5604,28149
1.5661,28152
1.5717,28152
1.5771,28147
1.5827,28142
1.5883,28150
1.5937,28154
1.5994,28150
1.605,28153
1.6104,28153
1.6161,28146
1.6217,28133
1.627,28146
1.6327,28144
1.6383,28148
1.6437,28148
1.6493,28141
1.655,28140
1.6606,28144
1.666,28149
1.6716,28145
1.6772,28139
1.6826,28143
1.6882,28140
1.6939,28138
1.6992,28132
