Experiment: April_27_Phage_Osmo_expt vial 1, Tue Apr 27 19:11:23 2021
0.0049,28657
0.0106,28676
0.016,28660
0.0216,28664
0.0273,28672
0.0327,28676
0.0383,28684
0.0439,28689
0.0493,28686
0.0548,28683
0.0605,28680
0.066,28682
0.0716,28678
0.077,28660
0.0826,28687
0.0883,28681
0.0939,28683
0.0992,28681
0.1049,28689
0.1105,28684
0.1159,28664
0.1215,28679
0.1272,28677
0.1327,28680
0.1383,28653
0.1437,28682
0.1493,28673
0.155,28671
0.1603,28680
0.166,28678
0.1716,28678
0.1772,28686
0.1827,28678
0.1883,28682
0.1937,28685
0.1994,28685
0.205,28691
0.2104,28685
0.216,28686
0.2216,28676
0.2273,28686
0.2326,28679
0.2382,28684
0.2439,28690
0.2492,28690
0.2549,28682
0.2605,28682
0.2661,28693
0.2714,28689
0.2771,28681
0.2827,28677
0.2883,28687
0.2937,28677
0.2993,28679
0.305,28681
0.3103,28677
0.316,28674
0.3216,28673
0.3272,28676
0.3326,28680
0.3383,28674
0.3439,28676
0.3492,28679
0.3549,28679
0.3605,28680
0.3659,28679
0.3715,28685
0.3772,28686
0.3828,28679
0.3881,28684
0.3938,28685
0.3994,28679
0.405,28685
0.4104,28681
0.416,28683
0.4217,28685
0.427,28685
0.4327,28681
0.4383,28686
0.4437,28691
0.4493,28688
0.4549,28687
0.4606,28681
0.4659,28687
0.4716,28678
0.4772,28689
0.4828,28693
0.4881,28679
0.4938,28680
0.4994,28688
0.5048,28690
0.5105,28678
0.5161,28685
0.5214,28686
0.5271,28689
0.5327,28689
0.5383,28687
0.544,28689
0.5493,28690
0.5549,28678
0.5606,28680
0.566,28684
0.5716,28681
0.5772,28676
0.5826,28683
0.5882,28684
0.5938,28691
0.5995,28682
0.6048,28676
0.6105,28680
0.6161,28681
0.6215,28675
0.6271,28674
0.6327,28679
0.6384,28681
0.6437,28676
0.6494,28678
0.6548,28679
0.6604,28684
0.6661,28680
0.6717,28680
0.6771,28687
0.6827,28684
0.6883,28679
0.6937,28676
0.6994,28683
0.705,28685
0.7106,28681
0.716,28683
0.7216,28687
0.7272,28678
0.7326,28686
0.7382,28687
0.7438,28680
0.7495,28686
0.7548,28688
0.7605,28685
0.7661,28687
0.7715,28685
0.7771,28681
0.7828,28691
0.7881,28691
0.7938,28687
0.7994,28688
0.8048,28690
0.8104,28684
0.8159,28687
0.8216,28683
0.8272,28690
0.8329,28687
0.8382,28686
0.8437,28681
0.8494,28686
0.855,28689
0.8604,28685
0.866,28684
0.8715,28687
0.8772,28693
0.8825,28686
0.8882,28685
0.8938,28691
0.8994,28685
0.905,28688
0.9103,28691
0.916,28691
0.9216,28685
0.9272,28682
0.9328,28692
0.9382,28689
0.9438,28690
0.9495,28692
0.9548,28682
0.9604,28689
0.9661,28690
0.9717,28682
0.9771,28687
0.9827,28683
0.9883,28682
0.9937,28684
0.9993,28691
1.005,28686
1.0104,28682
1.016,28686
1.0216,28691
1.027,28690
1.0326,28693
1.0383,28688
1.0439,28690
1.0493,28684
1.0549,28681
1.0605,28687
1.0659,28688
1.0715,28685
1.0772,28683
1.0828,28686
1.0881,28695
1.0938,28689
1.0994,28693
1.105,28695
1.1104,28694
1.1161,28698
1.1217,28700
1.127,28700
1.1327,28698
1.1383,28700
1.144,28698
1.1493,28697
1.1549,28693
1.1606,28687
1.1659,28683
1.1716,28691
1.1772,28687
1.1826,28692
1.1882,28686
1.1939,28690
1.1995,28687
1.2048,28688
1.2105,28690
1.2161,28691
1.2215,28694
1.2271,28687
1.2328,28688
1.2384,28690
1.2437,28691
1.2494,28687
1.255,28690
1.2604,28690
1.266,28690
1.2717,28691
1.277,28692
1.2827,28694
1.2883,28689
1.2937,28695
1.2993,28691
1.3049,28685
1.3106,28694
1.3159,28690
1.3216,28689
1.3272,28691
1.3328,28694
1.3382,28689
1.3438,28687
1.3494,28686
1.3548,28686
1.3605,28688
1.3661,28690
1.3717,28688
1.3771,28683
1.3827,28689
1.3884,28678
1.3937,28683
1.3994,28687
1.405,28683
1.4104,28683
1.416,28681
1.4216,28686
1.4273,28690
1.4327,28686
1.4383,28686
1.4439,28687
1.4493,28684
1.4549,28685
1.4606,28684
1.4659,28690
1.4716,28684
1.4772,28687
1.4826,28688
1.4882,28685
1.4938,28682
1.4995,28686
1.5049,28685
1.5105,28682
1.5161,28689
1.5215,28686
1.5271,28677
1.5328,28682
1.5381,28692
1.5438,28683
1.5494,28686
1.5548,28690
1.5604,28688
1.5661,28684
1.5717,28688
1.5771,28686
1.5827,28683
1.5883,28686
1.5937,28688
1.5994,28686
1.605,28688
1.6104,28686
1.6161,28684
1.6217,28682
1.627,28686
1.6327,28684
1.6383,28684
1.6437,28691
1.6493,28680
1.655,28683
1.6606,28685
1.666,28680
1.6716,28681
1.6772,28683
1.6826,28685
1.6882,28686
1.6939,28685
1.6992,28687
1.7049,28690
1.7105,28687
1.7161,28688
1.7215,28689
1.7272,28689
1.7328,28689
1.7382,28688
1.7438,28679
1.7494,28687
1.7551,28681
1.7604,28684
1.7661,28690
1.7717,28689
1.777,28696
1.7827,28691
1.7884,28689
1.7937,28687
1.7993,28687
1.805,28684
1.8103,28688
1.816,28691
1.8216,28685
1.8272,28684
1.8326,28684
1.8382,28688
1.8439,28685
1.8495,28686
1.8549,28684
1.8605,28686
1.8659,28691
1.8715,28688
1.8771,28682
1.8828,28689
1.8884,28686
1.8938,28683
1.8994,28686
1.9048,28687
1.9104,28683
1.9161,28686
1.9217,28680
1.9271,28688
1.9327,28687
1.9384,28683
1.9437,28688
1.9494,28686
1.955,28686
1.9604,28690
1.966,28683
1.9717,28685
1.977,28686
1.9827,28688
1.9883,28688
1.9939,28687
1.9993,28688
2.005,28689
