Experiment: April_27_Phage_Osmo_expt vial 7, Tue Apr 27 19:11:23 2021
0.0049,28353
0.0106,28363
0.016,28357
0.0216,28346
0.0273,28354
0.0327,28331
0.0383,28352
0.0439,28367
0.0493,28313
0.0548,28339
0.0605,28341
0.066,28350
0.0716,28310
0.077,28346
0.0826,28346
0.0883,28328
0.0939,28364
0.0992,28337
0.1049,28357
0.1105,28384
0.1159,28365
0.1215,28335
0.1272,28387
0.1327,28303
0.1383,28384
0.1437,28351
0.1493,28346
0.155,28336
0.1603,28354
0.166,28292
0.1716,28283
0.1772,28310
0.1827,28354
0.1883,28348
0.1937,28341
0.1994,28337
0.205,28306
0.2104,28291
0.216,28349
0.2216,28362
0.2273,28369
0.2326,28349
0.2382,28350
0.2439,28329
0.2492,28372
0.2549,28365
0.2605,28363
0.2661,28290
0.2714,28284
0.2771,28365
0.2827,28362
0.2883,28275
0.2937,28314
0.2993,28317
0.305,28336
0.3103,28327
0.316,28255
0.3216,28354
0.3272,28327
0.3326,28287
0.3383,28367
0.3439,28353
0.3492,28312
0.3549,28349
0.3605,28289
0.3659,28329
0.3715,28326
0.3772,28334
0.3828,28316
0.3881,28323
0.3938,28306
0.3994,28273
0.405,28305
0.4104,28348
0.416,28320
0.4217,28343
0.427,28343
0.4327,28324
0.4383,28349
0.4437,28316
0.4493,28324
0.4549,28287
0.4606,28265
0.4659,28344
0.4716,28350
0.4772,28336
0.4828,28276
0.4881,28286
0.4938,28328
0.4994,28342
0.5048,28323
0.5105,28306
0.5161,28348
0.5214,28339
0.5271,28327
0.5327,28343
0.5383,28317
0.544,28247
0.5493,28294
0.5549,28316
0.5606,28264
0.566,28371
0.5716,28375
0.5772,28368
0.5826,28370
0.5882,28387
0.5938,28266
0.5995,28344
0.6048,28354
0.6105,28305
0.6161,28362
0.6215,28351
0.6271,28357
0.6327,28298
0.6384,28339
0.6437,28260
0.6494,28356
0.6548,28376
0.6604,28311
0.6661,28343
0.6717,28336
0.6771,28359
0.6827,28365
0.6883,28363
0.6937,28321
0.6994,28317
0.705,28252
0.7106,28323
0.716,28370
0.7216,28309
0.7272,28309
0.7326,28329
0.7382,28296
0.7438,28321
0.7495,28331
0.7548,28335
0.7605,28303
0.7661,28327
0.7715,28367
0.7771,28311
0.7828,28383
0.7881,28339
0.7938,28337
0.7994,28363
0.8048,28369
0.8104,28354
0.8159,28331
0.8216,28331
0.8272,28322
0.8329,28329
0.8382,28269
0.8437,28304
0.8494,28345
0.855,28348
