Experiment: Apr24_2022_tst_expt vial 0, Sun Apr 24 16:07:04 2022
0.0019,0.0
0.0065,-0.00021978569086056332
0.0119,0.0003989616193988965
0.0175,-0.00044773721611535144
0.0232,-0.00016308239927820267
0.0288,-0.0006755752211600186
0.0342,-0.000868119320495353
0.0398,-0.0013276535323909489
0.0455,-0.0013457396971419122
0.0508,-0.00211527192293004
0.0565,-0.002722697803594132
0.0621,-0.003108671792092732
0.0675,-0.004033753550449548
0.0731,-0.00426335268264566
0.0787,-0.00429601727711848
0.0844,-0.004185175330183588
0.0897,-0.004482259543688194
0.0954,-0.004550238997207856
0.101,-0.004723595109046075
0.1063,-0.005085642490242126
0.112,-0.0050974684566176265
0.1176,-0.005645847849168106
0.1232,-0.005317809347962665
0.1286,-0.005276237173132081
0.1342,-0.005440243977766102
0.1399,-0.005909203451717637
0.1455,-0.005448371862202928
0.1509,-0.005587800812452137
0.1565,1.3488603737732419e-05
0.1621,0.00024034202499456647
0.1675,0.0005182462017594425
0.1731,0.00035392511211607136
0.1786,0.0002474065600315267
0.1843,0.00017679536013881503
0.1896,0.0003636355622749221
0.1953,0.00040858804075138977
0.2009,0.00038044260312308786
0.2066,0.0001909115289200347
0.2119,0.0002807892112983712
0.2176,8.197709956103694e-05
0.2232,-4.556961652912861e-05
0.2286,0.0002217409133662418
0.2342,0.0003143607248152769
0.2398,0.00045633611691564546
0.2454,0.0001909115289200347
0.2508,0.000587247442114025
0.2564,0.0007045030887007364
0.2621,0.0004282412243763467
0.2677,0.0006462726116709394
0.2731,0.0006073797463130859
0.2787,0.00026938269795384606
0.2843,0.00041419833150380114
0.2897,0.0005422259749336966
0.2953,0.0007184661405905679
0.3008,0.000497207249421594
0.3065,0.000732432228080615
0.3121,0.000362167522920398
0.3175,0.0006835642026148392
0.3231,0.0006664194698386972
0.3287,0.0006042788363509466
0.3344,0.00047617512718245436
0.3398,0.0006182737258595417
0.3452,0.000759794992694296
0.3508,0.0006937851170931708
0.3565,0.0007737342898388455
0.3621,0.0008603205941155601
0.3675,0.0005483296343118393
0.373,0.0005693048933270717
0.3787,0.0011697923360836082
0.3843,0.0008325147818575296
0.3899,0.0006905430724093442
0.3953,0.0008707111044166105
0.4009,0.0008325147818575296
0.4066,0.0010618664688677448
0.4119,0.0010305385421218727
0.4176,0.0007147004953729219
0.423,0.0010411064841775453
0.4287,0.0009124703148342128
0.4343,0.0011624100237308532
0.4397,0.0010166866749548031
0.4453,0.001054945715072142
0.4509,0.0007770389099366337
0.4566,0.0009019790552764473
0.4619,0.0011139664757138235
0.4676,0.0005623123814240127
0.4732,0.000541339399108054
0.4788,0.0008672906630620147
0.4842,0.0005686958986772517
0.4898,0.0005032569282201749
0.4955,0.0005483296343118393
0.5008,0.00023700396846226823
0.5065,8.24415731410788e-05
0.5121,0.00043114701903279595
0.5177,0.0003440294011338718
0.5231,0.00023700396846226823
0.5287,0.0002960791446164901
0.5344,0.00024403260635774693
0.5397,0.0003200373626801589
0.5454,0.000158292092328427
0.551,0.0004371942862650968
0.5564,-7.492405069919883e-06
0.562,0.00011602702879609517
0.5677,0.0005273612053957599
0.573,2.335453887125638e-05
0.5787,0.0002721547469426433
0.5843,-0.0001590001772495686
0.5899,-0.0001826703655223305
0.5953,-0.0002275912437070815
0.6009,-0.0001448319817582977
0.6066,-1.7104900733588835e-05
0.6119,0.00019623472708962808
0.6176,-4.538672328124882e-05
0.6232,6.571966865553946e-05
0.6288,0.00021736310299402817
0.6342,0.00043019824488754743
0.6398,0.00023418894529436685
0.6455,5.422342582739326e-05
0.6508,8.949800721724799e-05
0.6565,0.0002779345228354213
0.6621,0.00038907901623019825
0.6675,0.00015124601782456892
0.6732,2.182219126956042e-06
0.6789,0.00014696174480333113
0.6843,0.00020604760336229155
0.6897,-9.990157879213868e-05
0.6953,-4.538672328124882e-05
0.7009,-0.0001448319817582977
0.7064,0.00016103594524352616
0.712,-4.2788811871474763e-07
0.7177,-0.0002063067334012736
0.723,-0.001338874839873272
0.7287,0.0023962122053298174
0.7342,0.002149156597984092
0.7398,0.0015712324444803194
0.7452,0.0020044395834890594
0.7508,0.001978974128223454
0.7564,0.001343747063346612
0.762,0.0012149992624279626
0.7675,0.0012357084731806633
0.7731,0.0009992074871516543
0.7787,0.0011660619002564765
0.7844,0.0011278036949344816
0.7897,0.0012388900144526538
0.7954,0.0011310823224759403
0.801,0.0014410750192197508
0.8064,0.0011766986888717135
0.8121,0.0007254488048860086
0.8176,0.0007770389099366337
