Experiment: Apr24_2022_tst_expt vial 6, Sun Apr 24 16:07:04 2022
0.0019,0.0
0.0065,0.0005352968522600587
0.0119,0.0
0.0175,-2.2116755956647083e-06
0.0232,-0.0009424220330938038
0.0288,-0.0010798952517627747
0.0342,-0.0010627178076276222
0.0398,-0.0007822857982189291
0.0455,-0.0010782223859240325
0.0508,-0.001611673684772219
0.0565,-0.001830479465712298
0.0621,-0.0019637131738502456
0.0675,-0.001983218456417357
0.0731,-0.0019347574426669678
0.0787,-0.0015480318604224608
0.0844,-0.0017623349165107882
0.0897,-0.0016581221889340192
0.0954,-0.001922315328966917
0.101,-0.002239517411405878
0.1063,-0.002208611307470909
0.112,-0.0022685099129721165
0.1176,-0.001779902110291387
0.1232,-0.0019327337918966792
0.1286,-0.002079053540402387
0.1342,-0.0021612762896725535
0.1399,-0.0022540111948597397
0.1455,-0.0021747883311470373
0.1509,-0.002530353942667707
0.1565,-0.0017964234642845467
0.1621,-0.0016901400425806123
0.1675,-0.002210544648495294
0.1731,-0.002114906519488813
0.1786,-0.002195096526795892
0.1843,-0.00216322535691843
0.1896,-0.002006704380497659
0.1953,-0.0024632403031895067
0.2009,-0.0018923800964313342
0.2066,-0.0022288842175697265
0.2119,-0.002118835454884449
0.2176,-0.0022597640392658658
0.2232,-0.0021806199695510453
0.2286,-0.0019767936396014596
0.2342,-0.0022095780187054714
0.2398,-0.002434239917374792
0.2454,-0.0018521153039966487
0.2508,-0.0020849800247916828
0.2564,-0.0021526583386259346
0.2621,-0.000765536616901763
0.2677,-0.0018129393773855806
0.2731,-0.002045132971321695
0.2787,-0.0014646911223884507
0.2843,-0.0019357691458897208
0.2897,-0.0013628244095996167
0.2953,-0.0017095680971593308
0.3008,-0.002024673493464191
0.3065,-0.0017891764164018609
0.3121,-0.001841846303321848
0.3175,-0.0017127138604792203
0.3231,-0.0021215417571950335
0.3287,-0.0017912474087226071
0.3344,-0.0018872830791919482
0.3398,-0.001983218456417357
0.3452,-0.0016549470092392937
0.3508,-0.0013805559142034407
0.3565,-0.0018656605379435698
0.3621,0.000464622313918861
0.3675,0.0004759136344429371
0.373,0.000758346815531552
0.3787,0.0001923557694593625
0.3843,0.0005182291147725615
0.3899,0.0003659768375339212
0.3953,0.0008730147336427074
0.4009,0.00028268904821771024
0.4066,-5.985504900601901e-05
0.4119,0.0003940779609756251
0.4176,0.0005337487815261777
0.423,0.00042792740120189965
0.4287,0.0005564046908902998
0.4343,0.0005549773138170955
0.4397,0.00029237030458773017
0.4453,0.00023615436662860478
0.4509,0.00010800714613279361
0.4566,0.0001517910131786926
0.4619,1.0982481571497615e-05
0.4676,0.00042792740120189965
0.4732,0.000758346815531552
0.4788,0.0005451467212193584
0.4842,0.00046038687271343637
0.4898,8.304741532932924e-05
0.4955,0.0006015689858134832
0.5008,0.00021515429691543186
0.5065,0.00021198203260647253
0.5121,1.901294833200895e-05
0.5177,0.000875974139232627
0.5231,0.0007812017060912502
0.5287,0.0010154041825429783
0.5344,0.0006398335058654947
0.5397,0.0005903361956912656
0.5454,0.0005917690048666824
0.551,0.0001444490859195402
0.5564,0.00023477943744132368
0.562,0.0005831733714339316
0.5677,0.0006694762444138247
0.573,0.0008692869426087935
0.5787,0.0005465718301724265
0.5843,0.000570507699475975
0.5899,0.0010420436852975334
0.5953,0.0002951371108169676
0.6009,0.0009396732751889014
0.6066,0.0006156622153051239
0.6119,-0.0003659111489711653
0.6176,0.00024303023419380843
0.6232,0.00020650192678450807
0.6288,0.0001430896386281355
0.6342,0.00015451436255875528
0.6398,0.0007923502249604364
0.6455,7.295719998690053e-05
0.6508,0.0004222325429522611
0.6565,0.0004010843374415707
0.6621,-4.036455397793404e-05
0.6675,6.688689748723942e-05
0.6732,0.0006795989751866016
0.6789,0.00013029323973234863
0.6843,0.00031621732503017697
0.6897,0.0005422967476407248
0.6953,0.0004278507887234273
0.7009,0.0015407219830992358
0.7064,0.00023849091956773538
0.712,0.00022020463461819295
0.7177,0.0005706829409522496
0.723,-0.0020049202024169377
0.7287,-0.0067566421933122345
0.7342,-0.013395310217390544
0.7398,-0.011273153296611882
0.7452,-0.008834916782183344
0.7508,-0.009240121241843868
0.7564,-0.008728936307202506
0.762,-0.00919429053800791
0.7675,-0.008773849594778893
0.7731,-0.009163761408764848
0.7787,-0.008982695576757904
0.7844,-0.009043429163944794
0.7897,-0.008110518908636621
0.7954,-0.007718988705428864
0.801,-0.007099496910941361
0.8064,-0.007282420131998701
0.8121,-0.006980404363332304
0.8176,-0.006635127574298627
