Experiment: Apr24_2022_tst_expt vial 10, Sun Apr 24 16:07:04 2022
0.0019,0.0
0.0065,0.00639203221101875
0.0119,-8.323956744271666e-06
0.0175,-0.0013124163012281365
0.0232,-0.0022239623048144197
0.0288,-0.0003097394788985075
0.0342,-0.0014592036166107825
0.0398,-0.001722423073744539
0.0455,-0.00020983379989869544
0.0508,-0.0006529413819220675
0.0565,-0.0005863468983962061
0.0621,-0.00025979049761104545
0.0675,0.0022710596176920284
0.0731,5.3321244250614797e-05
0.0787,0.0023128130453412
0.0844,0.0011559165571120578
0.0897,-3.492459106302359e-05
0.0954,-0.0005613704303783495
0.101,-0.0017612177019804554
0.1063,-0.004179050778716165
0.112,-0.0021658058254678814
0.1176,-0.002157496899609701
0.1232,-0.00384299330129817
0.1286,-0.0030861263462463873
0.1342,-0.0034158484985032933
0.1399,-0.005395881124817925
0.1455,-0.005537764074470819
0.1509,-0.006467647789870523
0.1565,-0.00479711180194109
0.1621,-0.005208041002128017
0.1675,-0.006459376551126328
0.1731,-0.00647591881427001
0.1786,-0.0059654173312040926
0.1843,-0.006426289452695189
0.1896,-0.005454965199024997
0.1953,-0.00586609063936866
0.2009,-0.008517985210930168
0.2066,-0.006532684569792446
0.2119,-0.007735159470504294
0.2176,-0.0067797552602271716
0.2232,-0.009004162972073237
0.2286,-0.00708472055428494
0.2342,-0.005922679609660975
0.2398,-0.007290480970608915
0.2454,-0.006565777059029998
0.2508,-0.0067962973412059036
0.2564,-0.007488011017812934
0.2621,-0.005372144889066066
0.2677,-0.005108626504049363
0.2731,-0.003618976319362033
0.2787,-0.002920056501524826
0.2843,-0.003413650179195926
0.2897,-0.002870218829187088
0.2953,-0.002615124604860075
0.3008,-0.0045318595191296
0.3065,-0.0025901953434998015
0.3121,-0.004581611041077904
0.3175,-0.003865827500022845
0.3231,-0.0038492320258305956
0.3287,-0.004096104943219381
0.3344,-0.004811959296888824
0.3398,-0.0038575298700981864
0.3452,-0.004038030104836721
0.3508,-0.004004839767310808
0.3565,-0.0037994404589717923
0.3621,-0.003058883242212873
0.3675,-0.003347234973302582
0.373,-0.004342995005006511
0.3787,-0.0042600506966540275
0.3843,-0.004251755086919107
0.3899,-0.004787090102893854
0.3953,-0.004787090102893854
0.4009,-0.004251755086919107
0.4066,-0.005181576832182788
0.4119,-0.0047290544814928
0.4176,-0.004482100280756407
0.423,-0.006680484769368611
0.4287,-0.006647387746704758
0.4343,-0.0057170427284324865
0.4397,-0.0071251134253291215
0.4453,-0.005470019950100935
0.4509,-0.006663936686726046
0.4566,-0.005922679609660975
0.4619,-0.005667344658602802
0.4676,-0.004687594035853504
0.4732,-0.005930960646650829
0.4788,-0.0058895533182489745
0.4842,-0.005897835212621105
0.4898,-0.007133383838872964
0.4955,-0.00639200322992628
0.5008,-0.006614287294517407
0.5065,-0.005932311863448225
0.5121,-0.007784008182916191
0.5177,-0.006853147699920181
0.5231,-0.00560935382443184
0.5287,-0.006111790970181885
0.5344,-0.006078667861768472
0.5397,-0.004695886553672979
0.5454,-0.004448923168273777
0.551,-0.004926286425822768
0.5564,-0.003666625222608022
0.562,-0.0058647063490652185
0.5677,-0.004118996180243861
0.573,-0.0030814369688406673
0.5787,-0.0030814369688406673
0.5843,-0.003755802919846618
0.5899,-0.004044295181410196
0.5953,-0.004554884599822451
0.6009,-0.003228648086096131
0.6066,-0.004974309032836022
0.6119,-0.004141872297006466
0.6176,-0.0009651322075798774
0.6232,-0.0007600000235747917
0.6288,-0.0011952893921994834
0.6342,-0.0019025616683527313
0.6398,-0.00030816070016326247
0.6455,-0.001073425290016139
0.6508,-0.0007881727822471873
0.6565,0.00023178549184016406
0.6621,-0.0014534090485935902
0.6675,0.0005117670709798294
0.6732,0.00014495853807366954
0.6789,0.0008677577033565642
0.6843,0.0003497997369375505
0.6897,0.001272720938328753
0.6953,0.0024548147818908017
0.7009,0.0036865441802984567
0.7064,0.004917844968742147
0.712,0.007337159452201258
0.7177,0.010042500306774893
0.723,0.007060085507188507
0.7287,0.008836385076920916
0.7342,0.007810117732014288
0.7398,0.008030959058831277
0.7452,0.007709239560893588
0.7508,0.0055779365273070924
0.7564,0.007080203929369477
0.762,0.009523828495606401
0.7675,0.011541591239877136
0.7731,0.01393134605746621
0.7787,0.013456944684578143
0.7844,0.015159350379959913
0.7897,0.014473418000474414
0.7954,0.014219318178084639
0.801,0.015193256263778099
0.8064,0.016640879728233693
0.8121,0.01723275817545289
0.8176,0.016911806543170704
