Experiment: Apr24_2022_tst_expt vial 9, Sun Apr 24 16:07:04 2022
0.0019,0.0
0.0065,0.0017083484834844453
0.0119,0.0018038835266370734
0.0175,0.0018240661123901658
0.0232,0.0013745808220618772
0.0288,0.003712698414457538
0.0342,0.0014808710555321847
0.0398,0.003324117743023991
0.0455,0.00247716673952314
0.0508,0.006268826451594323
0.0565,0.008636871115661027
0.0621,0.007841584924731082
0.0675,0.010229012087539568
0.0731,0.009488066841667142
0.0787,0.015268927306012037
0.0844,0.01285624454568568
0.0897,0.01164969963464424
0.0954,0.014432606618630661
0.101,0.014731428222244047
0.1063,0.013347477224752713
0.112,0.01621581997822963
0.1176,0.018225876252690454
0.1232,0.017205549204943993
0.1286,0.01612753753186169
0.1342,0.01496436045903915
0.1399,0.015678548924928037
0.1455,0.011945186203676572
0.1509,0.013311326919514754
0.1565,0.016443356382708108
0.1621,0.017584788519856343
0.1675,0.015129412685137789
0.1731,0.0143862774836363
0.1786,0.013663159446618778
0.1843,0.0120929808017185
0.1896,0.014788069829974715
0.1953,0.011129563303654999
0.2009,0.011853012763003101
0.2066,0.012804423387518193
0.2119,0.010488773894494652
0.2176,0.010476266343218188
0.2232,0.01201733538007077
0.2286,0.010792000115446454
0.2342,0.013831027325509004
0.2398,0.009972846354714737
0.2454,0.011692980482837845
0.2508,0.010621464493023702
0.2564,0.01157292813917743
0.2621,0.013172165354382148
0.2677,0.01111250409481046
0.2731,0.01150841263972946
0.2787,0.01571836352688094
0.2843,0.012196641366228556
0.2897,0.015001290745930485
0.2953,0.015863879592047714
0.3008,0.013408236518278271
0.3065,0.013476382979202284
0.3121,0.013432913731248886
0.3175,0.011212626421443161
0.3231,0.012620594398065732
0.3287,0.014368486089590848
0.3344,0.013775978186156057
0.3398,0.016527350507935634
0.3452,0.014622485672510899
0.3508,0.013428212614286061
0.3565,0.014667866220826165
0.3621,0.014964293246448435
0.3675,0.017456992433929508
0.373,0.018896129743137924
0.3787,0.01652524417344048
0.3843,0.01655206251556507
0.3899,0.01825099311991163
0.3953,0.018380776017455358
0.4009,0.01680008944388478
0.4066,0.017368286158578883
0.4119,0.016573994663308778
0.4176,0.016485421280094115
0.423,0.016106970159018852
0.4287,0.015260857108129522
0.4343,0.015717114095057716
0.4397,0.013889164391640674
0.4453,0.014716291361570266
0.4509,0.013572808277790283
0.4566,0.017147678644122588
0.4619,0.016266347472700726
0.4676,0.02015449212792675
0.4732,0.017435505616777758
0.4788,0.018717377118495526
0.4842,0.019727933873332826
0.4898,0.01913275263380143
0.4955,0.018596122290684858
0.5008,0.01934097598829565
0.5065,0.022959918831769954
0.5121,0.02219598625593544
0.5177,0.020223819655627362
0.5231,0.02102719139303777
0.5287,0.021771091415598853
0.5344,0.01836794980291978
0.5397,0.021711148489865884
0.5454,0.02217684624358429
0.551,0.020878401141970482
0.5564,0.022305894840369267
0.562,0.024159654755601334
0.5677,0.02341737226735674
0.573,0.02351492659270016
0.5787,0.023803802899769133
0.5843,0.021463651993740562
0.5899,0.02178127746989511
0.5953,0.022327314745138493
0.6009,0.022781833104218663
0.6066,0.020451844279185893
0.6119,0.02032287292678503
0.6176,0.023920896324373553
0.6232,0.022385892787625927
0.6288,0.015821110840057107
0.6342,0.018892693271432615
0.6398,0.021910410728974594
0.6455,0.020650345634911416
0.6508,0.01863495282470795
0.6565,0.01951915680138694
0.6621,0.017142787906229473
0.6675,0.022615036186859228
0.6732,0.021474213233084294
0.6789,0.02132564765254774
0.6843,0.023338228160640573
0.6897,0.02319310079741932
0.6953,0.022040326443748204
0.7009,0.022695320316058254
0.7064,0.02244711845476277
0.712,0.023441446886966588
0.7177,0.02402293167974323
0.723,0.13607704671469478
0.7287,0.02050151724950333
0.7342,0.020660434611786904
0.7398,0.02317064150140835
0.7452,0.023113846854316278
0.7508,0.01944837781235187
0.7564,0.019438220575692
0.762,0.024206319695969092
0.7675,0.06962821095908955
0.7731,0.024988757050773747
0.7787,0.02567686481901421
0.7844,0.02622728618234771
0.7897,0.023353046781173004
0.7954,0.02837429884373166
0.801,0.02447447733996
0.8064,0.026283826339497218
0.8121,0.02759808044824974
0.8176,0.02817338660913038
