Experiment: Apr24_2022_tst_expt vial 5, Sun Apr 24 16:07:04 2022
0.0019,0.0
0.0065,-0.0003761820994426235
0.0119,-0.0007143119759656646
0.0175,-0.0025499883755498165
0.0232,-0.003554883228692518
0.0288,-0.0012936960270050202
0.0342,-0.0023235989131290546
0.0398,-0.004684528812391675
0.0455,-0.0047994651807139466
0.0508,-0.005227234396959102
0.0565,-0.007016019961435416
0.0621,-0.007294237241211976
0.0675,-0.0067891242982427435
0.0731,-0.007834048438336572
0.0787,-0.007898222765706786
0.0844,-0.006951935785622976
0.0897,-0.008528011506355238
0.0954,-0.008716555306034046
0.101,-0.009247992401265837
0.1063,-0.009307938982052344
0.112,-0.009573716990701087
0.1176,-0.00974943849377774
0.1232,-0.009157956570497172
0.1286,-0.008125255231463402
0.1342,-0.007003202425076516
0.1399,-0.0070416560859470345
0.1455,-0.00908079667458822
0.1509,-0.010276587284306304
0.1565,-0.007028837848392255
0.1621,-0.008185360156020116
0.1675,-0.010294100930751116
0.1731,-0.008275252595313531
0.1786,-0.00979641581321855
0.1843,-0.007949568538365315
0.1896,-0.009170817780241869
0.1953,-0.009359396241773121
0.2009,-0.009333666910715965
0.2066,-0.009522242401863779
0.2119,-0.00895652880377057
0.2176,-0.008892247922422547
0.2232,-0.008553708983965402
0.2286,-0.008729407500623398
0.2342,-0.008806528030714522
0.2398,-0.01020391837859641
0.2454,-0.00858805264302942
0.2508,-0.00938512697522198
0.2564,-0.009723693937193467
0.2621,-0.008969386031834503
0.2677,-0.010353888417140356
0.2731,-0.011542240158360861
0.2787,-0.0068275649622770995
0.2843,0.00047557803611175675
0.2897,-0.00982668057788294
0.2953,-0.010358527557371655
0.3008,-0.01122449519772356
0.3065,-0.011087428201087046
0.3121,-0.01166638861794711
0.3175,-0.012589260594658647
0.3231,-0.009839555485659623
0.3287,-0.010268332734288288
0.3344,-0.012147143021477624
0.3398,-0.01030698555487991
0.3452,-0.011495519831128176
0.3508,-0.012503930170508992
0.3565,-0.010650326350745365
0.3621,-0.011430976132589976
0.3675,-0.011580969908173422
0.373,-0.011671351595336832
0.3787,-0.012405639856075124
0.3843,-0.013753277249626605
0.3899,-0.01305735615490583
0.3953,-0.012478071822491055
0.4009,-0.013512638123599485
0.4066,-0.013251496606034141
0.4119,-0.013323818350513994
0.4176,-0.0123151500117602
0.423,-0.013942120130612246
0.4287,-0.012478071822491055
0.4343,-0.0113842215081979
0.4397,-0.012809127221463545
0.4453,-0.012659109708839711
0.4509,-0.012581513628910634
0.4566,-0.013388551742627264
0.4619,-0.011572983839106932
0.4676,-0.011242253743592945
0.4732,-0.009440984173000322
0.4788,-0.012522009184676886
0.4842,-0.01209265138896537
0.4898,-0.012633242946472223
0.4955,-0.012002200108884087
0.5008,-0.012522009184676886
0.5065,-0.013329174874156802
0.5121,-0.013556899582084447
0.5177,-0.012912628929165892
0.5231,-0.012586671082605083
0.5287,-0.011740865821902424
0.5344,-0.015210914798747421
0.5397,-0.013673482795519776
0.5454,-0.011981362088041625
0.551,-0.01442917979551972
0.5564,-0.013458666702196476
0.562,-0.012651341745482492
0.5677,-0.01196844095230254
0.573,-0.011109927553199117
0.5787,-0.011346694054172157
0.5843,-0.011792533736937894
0.5899,-0.011088878677650627
0.5953,-0.01181836979804407
0.6009,-0.011376160234411625
0.6066,-0.011050166581295373
0.6119,-0.012995505237273275
0.6176,-0.011440711446860818
0.6232,-0.011994283574376818
0.6288,-0.013373354392425596
0.6342,-0.013841930905983069
0.6398,-0.011960493201878974
0.6455,-0.01449403314001435
0.6508,-0.015164776148273773
0.6565,-0.013893773014148791
0.6621,-0.01235117827921689
0.6675,-0.012617673249257777
0.6732,-0.014473696808488534
0.6789,-0.008042558807443256
0.6843,-0.013880811961211104
0.6897,-0.013816011955490037
0.6953,-0.01306022385638761
0.7009,-0.012252786926682746
0.7064,-0.014779491983375803
0.712,-0.014512615802431073
0.7177,-0.009852963602348608
0.723,-0.007558537101384988
0.7287,-0.8632445159479553
0.7342,-2.4198162825502694
0.7398,-2.3551334935036587
0.7452,-2.6121730940700347
0.7508,-2.402099739839376
0.7564,-2.1659902890112237
0.762,-2.543377604715947
0.7675,-2.3858982230593835
0.7731,-2.7177122352901657
0.7787,-2.487918763500457
0.7844,-2.3032406074941223
0.7897,-2.305665013001647
0.7954,-2.4703867719079344
0.801,-2.476967053059787
0.8064,-2.080949466543629
0.8121,-2.201882019004352
0.8176,-2.4288504744671338
