Experiment: Apr24_2022_tst_expt vial 1, Sun Apr 24 16:07:04 2022
0.0019,0.0
0.0065,-0.001127455563472629
0.0119,-0.001319879668022661
0.0175,-0.0009905719564125004
0.0232,-0.001319879668022661
0.0288,0.0001701567739013643
0.0342,-0.0014706514334322102
0.0398,-0.0018111004133676833
0.0455,-0.001992454584255593
0.0508,-0.000998898603281645
0.0565,-0.0011552232552995978
0.0621,-0.0016547645574293418
0.0675,-0.0013365405467813257
0.0731,-0.002986210969078293
0.0787,-0.0011996346886493092
0.0844,-0.0022553822235589216
0.0897,-0.0020424710489490433
0.0954,-0.0010682589341561854
0.101,-0.004435371013940731
0.1063,-0.002991777642646118
0.112,-0.002212726116538777
0.1176,-0.00026436969186018067
0.1232,-0.000582591110815045
0.1286,-0.0002477520314402015
0.1342,-0.0002809844318539534
0.1399,-0.00011079886964510122
0.1455,0.0002295495716138629
0.1509,-0.0001274075051248269
0.1565,-0.0007638777085750975
0.1621,0.0006930104179906499
0.1675,-0.0003003646040861535
0.1731,0.004217763953996617
0.1786,0.0039487258372257195
0.1843,0.0016585858776914097
0.1896,0.0023334837577298484
0.1953,0.0020512324175301494
0.2009,0.0022075253936489347
0.2066,0.002040193105668303
0.2119,0.002578029362784104
0.2176,0.0031240485191628975
0.2232,0.006503806813667926
0.2286,0.0024521194423661186
0.2342,0.001923872675097263
0.2398,0.0018831788778649328
0.2454,0.0032491303488713374
0.2508,0.001468229493883269
0.2564,0.0025486881780353576
0.2621,0.002133090289954273
0.2677,0.00084718304042046
0.2731,2.5605040890358532e-05
0.2787,0.0009558052862421729
0.2843,0.0004869844113763594
0.2897,-0.0018594440258705713
0.2953,-0.0036284071774169424
0.3008,-0.004121643012819226
0.3065,-0.004491996775531457
0.3121,-0.008260856450816825
0.3175,-0.010180685209410595
0.3231,-0.011101215179775942
0.3287,-0.01200984529331911
0.3344,-0.013370759449403663
0.3398,-0.013549757299528481
0.3452,-0.015226119949363986
0.3508,-0.015035957102690123
0.3565,-0.01474870215093127
0.3621,-0.01690732638207107
0.3675,-0.017641912599924564
0.373,-0.01840858334841064
0.3787,-0.019496369808126357
0.3843,-0.021732150926039237
0.3899,-0.020009518481335933
0.3953,-0.02108034981115077
0.4009,-0.022789685912388807
0.4066,-0.023327169814681872
0.4119,-0.023582705833220433
0.4176,-0.02332263921864737
0.423,-0.02533992389133652
0.4287,-0.026438945006006298
0.4343,-0.025653798312153628
0.4397,-0.0261843717528943
0.4453,-0.02567419507557396
0.4509,-0.025665454092274567
0.4566,-0.025833561201597702
0.4619,-0.02744779206847646
0.4676,-0.026668357957254543
0.4732,-0.027694846878349083
0.4788,-0.029846622176457616
0.4842,-0.028898610181383483
0.4898,-0.02935943853921341
0.4955,-0.029843692409020336
0.5008,-0.03052850756136738
0.5065,-0.030891489460952812
0.5121,-0.03161561207899062
0.5177,-0.033154239801819266
0.5231,-0.0328057313326295
0.5287,-0.03334028233928597
0.5344,-0.034108596454928114
0.5397,-0.03049625141546508
0.5454,-0.033644667382304566
0.551,-0.033721231450406064
0.5564,-0.033990304608009544
0.562,-0.03366823139795724
0.5677,-0.03269619948662174
0.573,-0.03039246339136066
0.5787,-0.0297252213733578
0.5843,-0.026918180928666408
0.5899,-0.022988469047156873
0.5953,-0.021157845767219866
0.6009,-0.017101525809156762
0.6066,-0.016273904133873432
0.6119,-0.0147925389267613
0.6176,-0.008453496711987696
0.6232,-0.0050266267686473465
0.6288,-0.004529992305910821
0.6342,-0.0022625848268187504
0.6398,0.0029053827962099987
0.6455,0.005410558423220788
0.6508,0.00882767428344701
0.6565,0.010395862838077377
0.6621,0.0050929238911338465
0.6675,0.016740890880748455
0.6732,0.018135317484822264
0.6789,0.01881549407467302
0.6843,0.02152630783723533
0.6897,0.021212023365539054
0.6953,0.024582704979639713
0.7009,0.02570505408874066
0.7064,0.025173653021603126
0.712,0.026161610106100547
0.7177,0.02550655618390274
0.723,0.04789813998284703
0.7287,0.024944789758195585
0.7342,0.0299841981929167
0.7398,-0.003075857997554887
0.7452,0.0009365844031496429
0.7508,0.00028555508704089516
0.7564,-0.012345449582044199
0.762,-0.014554270980628684
0.7675,-0.029020383432060357
0.7731,-0.044608095258290736
0.7787,-0.04648017631149076
0.7844,-0.03835230274167302
0.7897,-0.030707368730663653
0.7954,-0.017318015372953938
0.801,-0.0004158344334562747
0.8064,0.024409942916593375
0.8121,0.014761316229706584
0.8176,-0.015717091119576407
