Experiment: Apr24_2022_tst_expt vial 8, Sun Apr 24 16:07:04 2022
0.0019,0.0
0.0065,0.006095415225200539
0.0119,0.012829273315142456
0.0175,0.01209227787779392
0.0232,0.0032871758687619893
0.0288,-0.008230375016992149
0.0342,-0.022404080069255906
0.0398,-0.041361663389404564
0.0455,-0.041543528501727815
0.0508,-0.04155573012910319
0.0565,-0.041007226276818194
0.0621,-0.04025831022971372
0.0675,-0.03906570525156504
0.0731,-0.03686037175424774
0.0787,-0.037593275927829135
0.0844,-0.03773793136594818
0.0897,-0.039339315889582185
0.0954,-0.038240279586399153
0.101,-0.03849106986925721
0.1063,-0.038140277377832335
0.112,-0.0396011947227059
0.1176,-0.04040222411612888
0.1232,-0.04200488866644655
0.1286,-0.04141733016663405
0.1342,-0.040432512275225915
0.1399,-0.03961676882511372
0.1455,-0.039396140781202335
0.1509,-0.038656184274263615
0.1565,-0.03711622620980623
0.1621,-0.03528412138954853
0.1675,-0.03466154810130419
0.1731,-0.033498761158485595
0.1786,-0.03221841689565396
0.1843,-0.03153702210200247
0.1896,-0.028395993676928022
0.1953,-0.02911262331883098
0.2009,-0.02868396453360668
0.2066,-0.026504339537129086
0.2119,-0.026228749870573935
0.2176,-0.024735465067294772
0.2232,-0.02721829860170298
0.2286,-0.02809578780750361
0.2342,-0.029273278088029903
0.2398,-0.03005583568669218
0.2454,-0.029623980713778454
0.2508,-0.032008904943263555
0.2564,-0.033039547234722175
0.2621,-0.032973552988082
0.2677,-0.032786753020255466
0.2731,-0.028195540918503702
0.2787,-0.026370282063944032
0.2843,-0.028286785141661823
0.2897,-0.028316858452433417
0.2953,-0.029150862273722225
0.3008,-0.03020588568149387
0.3065,-0.03113467531620078
0.3121,-0.031722180303066005
0.3175,-0.032240180626469904
0.3231,-0.031540831548648514
0.3287,-0.030851172562357414
0.3344,-0.031594158436122545
0.3398,-0.03187238475916015
0.3452,-0.03158627068514833
0.3508,-0.029701540735035212
0.3565,-0.027287113827938927
0.3621,-0.027160997630381795
0.3675,-0.026926402700113122
0.373,-0.024259082551736456
0.3787,-0.024095417966264528
0.3843,-0.024409898939633135
0.3899,-0.024845999826053206
0.3953,-0.023921043771719684
0.4009,-0.022841491035750817
0.4066,-0.023233350779538184
0.4119,-0.024623265714257
0.4176,-0.02378771489657104
0.423,-0.024186313755840586
0.4287,-0.02430790546664978
0.4343,-0.02501137321488156
0.4397,-0.02620431587336574
0.4453,-0.026098408336503655
0.4509,-0.030749383427348863
0.4566,-0.03258742706171741
0.4619,-0.03230231380547239
0.4676,-0.030684915082114857
0.4732,-0.029906296178556502
0.4788,-0.029629423834946975
0.4842,-0.026774784547439097
0.4898,-0.03125290849988532
0.4955,-0.03070412726039156
0.5008,-0.030670645126007604
0.5065,-0.03175768075287699
0.5121,-0.032185130989161106
0.5177,-0.033426161685337664
0.5231,-0.03410870274750821
0.5287,-0.03402252712138026
0.5344,-0.0347267583424855
0.5397,-0.03459271820414093
0.5454,-0.03466152529683021
0.551,-0.036009691860787944
0.5564,-0.03648049110820318
0.562,-0.03670937906087656
0.5677,-0.03758613948920306
0.573,-0.03668772003987043
0.5787,-0.03926139702780219
0.5843,-0.03940382037987001
0.5899,-0.03943852876691515
0.5953,-0.0406305440104247
0.6009,-0.040574663740412464
0.6066,-0.04166330347149327
0.6119,-0.04088147719280232
0.6176,-0.03952556256294371
0.6232,-0.039335382465495776
0.6288,-0.040631651850804903
0.6342,-0.03816911022337802
0.6398,-0.03823398702323135
0.6455,-0.03880049279295523
0.6508,-0.040396415046409034
0.6565,-0.040863341072800236
0.6621,-0.03942800881453407
0.6675,-0.0386020266061838
0.6732,-0.03669431245491398
0.6789,-0.03781060092142387
0.6843,-0.038412119401402905
0.6897,-0.03855482970467903
0.6953,-0.0368457154653743
0.7009,-0.03785394282441077
0.7064,-0.03902205048015892
0.712,-0.03805302113259779
0.7177,-0.03834736266880131
0.723,-0.031367913810573175
0.7287,-0.03835627264476857
0.7342,-0.03899226756310536
0.7398,-0.03716597142056461
0.7452,-0.0380141405877752
0.7508,-0.03995700198516168
0.7564,-0.038472826071954985
0.762,-0.03901773879142378
0.7675,-0.03829961957266895
0.7731,-0.03971421443500685
0.7787,-0.04039773537842442
0.7844,-0.04298672715004687
0.7897,-0.04403566026995758
0.7954,-0.04384639054351371
0.801,-0.044061274029832564
0.8064,-0.04380231119650262
0.8121,-0.04343090304873268
0.8176,-0.04462174485598165
