Experiment: Aug_19_pumped_od_cal_expt vial 4, Thu Aug 19 18:09:14 2021
0.0058,0.8134016974134929
0.0079,0.8334852320634311
0.0136,0.8183575083393917
0.019,0.8087500807151846
0.0247,0.8122822059951872
0.0302,0.8182977975800926
0.0359,0.8229830894618948
0.0413,0.8186771625016047
0.047,0.8150748742788064
0.0524,0.8302569083579926
