Experiment: Aug_19_pumped_od_cal_expt vial 2, Thu Aug 19 18:09:14 2021
0.0058,0.961951606316126
0.0079,0.9590139239143926
0.0136,0.9619349196394277
0.019,0.9630026917372781
0.0247,0.9628187418827285
0.0302,0.9613962710138896
0.0359,0.9594501485411133
0.0413,0.9633980037727985
0.047,0.960339525695256
0.0524,0.9623167044180293
