Experiment: Aug_19_pumped_od_cal_expt vial 8, Thu Aug 19 18:09:14 2021
0.0058,0.9287722085256691
0.0079,0.9313587464638929
0.0136,0.9294903459683677
0.019,0.9285337866565196
0.0247,0.9290989501166049
0.0302,0.9290988954157037
0.0359,0.9289444104447535
0.0413,0.9285034112374627
0.047,0.9295338679754683
0.0524,0.9300037940209057
