Experiment: Aug_19_pumped_od_cal_expt vial 1, Thu Aug 19 18:09:14 2021
0.0058,0.9010459381571172
0.0079,0.9036351851198783
0.0136,0.8990435821274344
0.019,0.9022642925989188
0.0247,0.8992261456471374
0.0302,0.8987440844402628
0.0359,0.8994515598545012
0.0413,0.900098533673993
0.047,0.9028300946247116
0.0524,0.8977729660447358
