Experiment: Aug_19_pumped_od_cal_expt vial 9, Thu Aug 19 18:09:14 2021
0.0058,0.9020765473906949
0.0079,0.8988461769403701
0.0136,0.9033804936266108
0.019,0.902471660039279
0.0247,0.9023863576653464
0.0302,0.9022969564687547
0.0359,0.9019315609213726
0.0413,0.8996308145813051
0.047,0.8965157358489686
0.0524,0.901340257271273
