Experiment: Aug_19_pumped_od_cal_expt vial 6, Thu Aug 19 18:09:14 2021
0.0058,0.8829547080125744
0.0079,0.884708161397958
0.0136,0.8889585430154174
0.019,0.887643843726596
0.0247,0.889542752898815
0.0302,0.8877500887556441
0.0359,0.8920911154619747
0.0413,0.8893533779847815
0.047,0.8907956364209396
0.0524,0.888534872661773
