Experiment: Aug_19_pumped_od_cal_expt vial 3, Thu Aug 19 18:09:14 2021
0.0058,1.0027906234570196
0.0079,1.0018049127462905
0.0136,1.0036813801099316
0.019,1.001149319484693
0.0247,1.0032621882154182
0.0302,1.0041512877014038
0.0359,1.0039700530453721
0.0413,1.004746119091116
0.047,1.0020365176806656
0.0524,1.0066566649634097
