Experiment: Aug_19_pumped_od_cal_expt vial 0, Thu Aug 19 18:09:14 2021
0.0058,0.7855673227647401
0.0079,0.7873423182379296
0.0136,0.786555300852245
0.019,0.7881223386390777
0.0247,0.7865774157628947
0.0302,0.7867706982892182
0.0359,0.7857305944287402
0.0413,0.787773635933385
0.047,0.7852774134929558
0.0524,0.7856188822932353
