Experiment: Aug_19_pumped_od_cal_expt vial 12, Thu Aug 19 18:09:14 2021
0.0058,0.9466749981547774
0.0079,0.9435171863666945
0.0136,0.9382913749314026
0.019,0.9431873667087297
0.0247,0.9416299927995893
0.0302,0.9444800331567106
0.0359,0.9429030838652064
0.0413,0.9439841854122206
0.047,0.9440581462328865
0.0524,0.9437055425570069
