Experiment: Mar_2_Turb_expt vial 15, Tue Mar  2 18:45:49 2021
0.0056,171
0.0113,169
0.0166,170
0.0223,170
0.0279,167
0.0333,170
0.0389,168
0.0446,170
0.0499,170
0.0556,170
0.0612,169
0.0666,170
0.0723,172
0.0779,172
0.0833,172
0.0889,172
0.0946,167
0.0999,172
0.1056,171
0.1112,169
0.1166,171
0.1222,169
0.1279,170
0.1333,170
0.1389,171
0.1445,168
0.1502,171
0.1555,171
0.1611,170
0.1668,171
0.1721,170
0.1777,169
0.1834,169
0.189,169
0.1944,168
0.2,171
0.2056,171
0.2113,169
0.2166,170
0.2223,171
0.2279,171
0.2332,169
0.2389,166
0.2445,171
0.2501,170
0.2555,171
0.2611,168
0.2668,170
0.2721,170
0.2778,170
0.2834,171
0.289,170
0.2944,171
0.2999,171
0.3056,171
0.3112,170
0.3165,170
0.3222,171
0.3277,170
0.3333,170
0.339,170
0.3446,171
0.3499,170
0.3555,169
0.3611,170
0.3668,176
0.3721,173
0.3778,170
0.3833,172
0.3889,172
0.3946,171
0.3999,172
0.4056,171
0.4111,172
0.4168,172
0.4224,171
0.4278,169
0.4334,171
0.4389,171
0.4446,170
0.4499,171
0.4556,169
0.4612,172
0.4666,171
0.4722,167
0.4778,169
0.4835,169
0.4888,169
0.4945,171
0.5001,170
0.5055,171
0.5111,170
0.5168,172
0.5221,171
0.5278,173
0.5334,173
0.5388,171
0.5444,172
0.5501,172
0.5557,170
0.5611,173
0.5667,170
0.5723,170
0.5777,170
0.5833,169
0.589,171
0.5943,172
0.6,172
0.6056,171
0.6112,170
0.6166,171
0.6222,170
0.6279,171
0.6332,169
0.6389,173
0.6445,172
0.6501,171
0.6555,171
0.6611,169
0.6668,170
0.6721,170
0.6777,170
0.6834,173
0.689,169
0.6944,170
0.7,169
0.7056,168
0.7113,172
0.7166,171
0.7222,170
0.7279,170
0.7332,171
0.7388,172
0.7445,173
0.7501,173
0.7555,172
0.7611,170
0.7667,171
0.7721,170
0.7777,171
0.7833,169
0.789,171
0.7946,173
0.8,173
0.8056,171
0.811,172
0.8166,171
0.8222,172
0.8279,173
0.8332,170
0.8389,170
0.8445,169
0.8501,171
0.8555,173
0.8612,171
0.8668,173
0.8722,171
0.8778,170
0.8834,169
0.8888,170
0.8944,172
0.9001,171
0.9054,172
0.9111,169
0.9167,172
0.9223,171
0.9277,170
0.9333,173
0.939,173
0.9443,171
0.95,173
0.9554,171
0.961,169
0.9667,171
