Experiment: Mar_2_Turb_expt vial 9, Tue Mar  2 18:45:49 2021
0.0056,37675
0.0113,38050
0.0166,38125
0.0223,38347
0.0279,38274
0.0333,38223
0.0389,38320
0.0446,38307
0.0499,38474
0.0556,38361
0.0612,38491
0.0666,38488
0.0723,38591
0.0779,38609
0.0833,38649
0.0889,38695
0.0946,38765
0.0999,38692
0.1056,38735
0.1112,38748
0.1166,38771
0.1222,38822
0.1279,38775
0.1333,38742
0.1389,38825
0.1445,38898
0.1502,38851
0.1555,38934
0.1611,38827
0.1668,38920
0.1721,38818
0.1777,38882
0.1834,38859
0.189,38861
0.1944,38928
0.2,38930
0.2056,38989
0.2113,38916
0.2166,39056
0.2223,38902
0.2279,38912
0.2332,39026
0.2389,39053
0.2445,38972
0.2501,39030
0.2555,39080
0.2611,39072
0.2668,39088
0.2721,38942
0.2778,38973
0.2834,39059
0.289,39091
0.2944,39100
0.2999,39116
0.3056,38994
0.3112,38999
0.3165,39159
0.3222,39161
0.3277,39143
0.3333,39132
0.339,39091
0.3446,39194
0.3499,39124
0.3555,39173
0.3611,39155
0.3668,39210
0.3721,39240
0.3778,39175
0.3833,39084
0.3889,39325
0.3946,39231
0.3999,39244
0.4056,39246
0.4111,39262
0.4168,39247
0.4224,39171
0.4278,39218
0.4334,39213
0.4389,39255
0.4446,39212
0.4499,39251
0.4556,39260
0.4612,39265
0.4666,39311
0.4722,39275
0.4778,39176
0.4835,39355
0.4888,39350
0.4945,39279
0.5001,39286
0.5055,39240
0.5111,39419
0.5168,39306
0.5221,39430
0.5278,39212
0.5334,39444
0.5388,39317
0.5444,39374
0.5501,39371
0.5557,39336
0.5611,39286
0.5667,39317
0.5723,39410
0.5777,39229
0.5833,39410
0.589,39389
0.5943,39362
0.6,39392
0.6056,39317
0.6112,39405
0.6166,39446
0.6222,39420
0.6279,39346
0.6332,39452
0.6389,39422
0.6445,39481
0.6501,39451
0.6555,39440
0.6611,39373
0.6668,39443
0.6721,39420
0.6777,39417
0.6834,39479
0.689,39529
0.6944,39527
0.7,39470
0.7056,39548
0.7113,39374
0.7166,39500
0.7222,39515
0.7279,39488
0.7332,39500
0.7388,39649
0.7445,39525
0.7501,39476
0.7555,39534
0.7611,39533
0.7667,39455
0.7721,39671
0.7777,39573
0.7833,39552
0.789,39519
0.7946,39661
0.8,39556
0.8056,39541
0.811,39494
0.8166,39582
0.8222,39664
0.8279,39623
0.8332,39615
0.8389,39585
0.8445,39629
0.8501,39681
0.8555,39739
0.8612,39640
0.8668,39659
0.8722,39666
0.8778,39711
0.8834,39708
0.8888,39767
0.8944,39656
0.9001,39700
0.9054,39688
0.9111,39607
0.9167,39539
0.9223,39590
0.9277,39793
0.9333,39748
0.939,39660
0.9443,39740
0.95,39723
0.9554,39698
0.961,39657
0.9667,39764
0.9723,39827
0.9777,39731
0.9833,39706
0.989,39687
0.9943,39700
1.0,39789
1.0056,39767
1.0113,39701
1.0167,39727
1.0223,39673
1.0277,39719
1.0333,39746
1.039,39884
1.0443,39758
1.05,39860
1.0556,39832
1.061,39804
1.0666,39809
1.0723,39787
1.0779,39861
1.0833,39874
1.0889,39829
1.0945,39827
1.0999,39757
1.1055,39873
1.1112,39848
1.1168,39890
1.1222,39831
1.1278,39892
1.1334,39929
1.1388,39950
1.1444,39898
1.15,39761
1.1557,39874
1.161,39913
1.1667,39960
1.1723,39880
1.1777,39879
1.1833,39780
1.1889,39853
1.1943,39888
1.1999,39866
1.2055,39996
1.2112,39904
1.2166,39990
1.2222,40034
1.2278,39872
1.2332,40034
1.2388,39961
1.2444,40074
1.2501,40032
1.2554,39983
1.2611,39961
1.2667,39879
1.2723,39879
1.2777,39962
1.2833,39966
1.2889,39999
1.2946,39945
1.2999,40000
1.3056,39900
1.3112,40044
1.3165,40043
1.3222,40014
1.3278,40006
1.3334,39943
1.3388,39948
1.3445,39942
1.3501,39978
1.3554,40043
1.3611,40009
1.3667,40078
1.3724,40033
1.3777,40095
1.3833,40097
1.389,40104
1.3944,39957
1.4,40011
1.4057,40097
1.411,39983
1.4166,40133
1.4223,40114
1.4279,39976
1.4333,40006
1.4389,40064
1.4446,40044
1.4499,40158
1.4555,40154
1.4612,40075
1.4666,40164
1.4722,40181
1.4778,40123
1.4835,40159
1.4888,40144
1.4945,40168
1.5001,40115
1.5055,40128
1.5111,40178
1.5168,40115
1.5221,40124
1.5278,40224
1.5334,40093
1.539,40120
1.5444,40257
1.5501,40068
1.5557,40043
1.561,40089
1.5667,40093
1.5723,40071
1.5777,40054
1.5833,40176
1.589,40187
1.5946,40113
1.6,40195
1.6056,40186
1.6112,40196
1.6166,40251
1.6222,40220
1.6279,40135
1.6333,40173
1.6389,40220
1.6445,40285
1.6499,40249
1.6555,40156
1.6612,40284
1.6668,40257
1.6722,40246
1.6778,40246
1.6835,40362
