Experiment: Mar_2_Turb_expt vial 10, Tue Mar  2 18:45:49 2021
0.0056,59561
0.0113,59562
0.0166,59561
0.0223,59560
0.0279,59563
0.0333,59562
0.0389,59564
0.0446,59562
0.0499,59566
0.0556,59562
0.0612,59561
0.0666,59563
0.0723,59563
0.0779,59564
0.0833,59559
0.0889,59563
0.0946,59563
0.0999,59563
0.1056,59565
0.1112,59566
0.1166,59564
0.1222,59562
0.1279,59566
0.1333,59562
0.1389,59566
0.1445,59563
0.1502,59564
0.1555,59564
0.1611,59563
0.1668,59563
0.1721,59562
0.1777,59563
0.1834,59564
0.189,59565
0.1944,59562
0.2,59567
0.2056,59564
0.2113,59565
0.2166,59567
0.2223,59561
0.2279,59565
0.2332,59565
0.2389,59562
0.2445,59566
0.2501,59567
0.2555,59560
0.2611,59565
0.2668,59565
0.2721,59565
0.2778,59565
0.2834,59565
0.289,59566
0.2944,59564
0.2999,59567
0.3056,59566
0.3112,59565
0.3165,59566
0.3222,59563
0.3277,59562
0.3333,59565
0.339,59564
0.3446,59562
0.3499,59564
0.3555,59564
0.3611,59565
0.3668,59569
0.3721,59566
0.3778,59566
0.3833,59567
0.3889,59568
0.3946,59566
0.3999,59563
0.4056,59564
0.4111,59565
0.4168,59564
0.4224,59565
0.4278,59566
0.4334,59565
0.4389,59568
0.4446,59567
0.4499,59565
0.4556,59566
0.4612,59565
0.4666,59562
0.4722,59565
0.4778,59565
0.4835,59565
0.4888,59565
0.4945,59569
0.5001,59566
0.5055,59568
0.5111,59569
0.5168,59567
0.5221,59567
0.5278,59568
0.5334,59568
0.5388,59567
0.5444,59565
0.5501,59569
0.5557,59564
0.5611,59565
0.5667,59568
0.5723,59567
0.5777,59567
0.5833,59566
0.589,59567
0.5943,59569
0.6,59570
0.6056,59570
0.6112,59571
0.6166,59573
0.6222,59569
0.6279,59564
0.6332,59565
0.6389,59565
0.6445,59564
0.6501,59565
0.6555,59566
0.6611,59565
0.6668,59565
0.6721,59570
0.6777,59568
0.6834,59568
0.689,59567
0.6944,59568
0.7,59570
0.7056,59568
0.7113,59568
0.7166,59566
0.7222,59568
0.7279,59568
0.7332,59568
0.7388,59567
0.7445,59569
0.7501,59569
0.7555,59568
0.7611,59568
0.7667,59567
0.7721,59567
0.7777,59571
0.7833,59569
0.789,59572
0.7946,59569
0.8,59571
0.8056,59569
0.811,59568
0.8166,59567
0.8222,59572
0.8279,59564
0.8332,59571
0.8389,59572
0.8445,59568
0.8501,59565
0.8555,59567
0.8612,59566
0.8668,59572
0.8722,59572
0.8778,59566
0.8834,59568
0.8888,59571
0.8944,59568
0.9001,59569
0.9054,59569
0.9111,59567
0.9167,59572
0.9223,59569
0.9277,59572
0.9333,59569
0.939,59569
0.9443,59569
0.95,59573
0.9554,59575
0.961,59569
