Experiment: Mar_2_Turb_expt vial 4, Tue Mar  2 18:45:49 2021
0.0056,54826
0.0113,54828
0.0166,54825
0.0223,54850
0.0279,54836
0.0333,54834
0.0389,54845
0.0446,54839
0.0499,54840
0.0556,54840
0.0612,54831
0.0666,54836
0.0723,54837
0.0779,54827
0.0833,54827
0.0889,54793
0.0946,54803
0.0999,54821
0.1056,54825
0.1112,54826
0.1166,54814
0.1222,54822
0.1279,54816
0.1333,54820
0.1389,54817
0.1445,54817
0.1502,54799
0.1555,54818
0.1611,54812
0.1668,54813
0.1721,54818
0.1777,54803
0.1834,54789
0.189,54789
0.1944,54788
0.2,54795
0.2056,54797
0.2113,54771
0.2166,54795
0.2223,54783
0.2279,54788
0.2332,54791
0.2389,54796
0.2445,54774
0.2501,54767
0.2555,54785
0.2611,54775
0.2668,54776
0.2721,54764
0.2778,54771
0.2834,54760
0.289,54767
0.2944,54767
0.2999,54760
0.3056,54754
0.3112,54748
0.3165,54739
0.3222,54745
0.3277,54731
0.3333,54752
0.339,54748
0.3446,54739
0.3499,54723
0.3555,54725
0.3611,54707
0.3668,54737
0.3721,54727
0.3778,54723
0.3833,54715
0.3889,54699
0.3946,54692
0.3999,54695
0.4056,54682
0.4111,54690
0.4168,54683
0.4224,54666
0.4278,54669
0.4334,54676
0.4389,54651
0.4446,54637
0.4499,54644
0.4556,54639
0.4612,54637
0.4666,54614
0.4722,54604
0.4778,54613
0.4835,54619
0.4888,54608
0.4945,54609
0.5001,54594
0.5055,54604
0.5111,54591
0.5168,54602
0.5221,54572
0.5278,54570
0.5334,54579
0.5388,54566
0.5444,54559
0.5501,54524
0.5557,54542
0.5611,54519
0.5667,54514
0.5723,54521
0.5777,54504
0.5833,54510
0.589,54493
0.5943,54493
0.6,54507
0.6056,54472
0.6112,54473
0.6166,54458
0.6222,54457
0.6279,54431
0.6332,54429
0.6389,54429
0.6445,54420
0.6501,54416
0.6555,54381
0.6611,54379
0.6668,54382
0.6721,54390
0.6777,54363
0.6834,54331
0.689,54343
0.6944,54336
0.7,54336
0.7056,54331
0.7113,54346
0.7166,54306
0.7222,54281
0.7279,54261
0.7332,54289
