Experiment: Mar_2_Turb_expt vial 3, Tue Mar  2 18:45:49 2021
0.0056,34488
0.0113,34542
0.0166,34118
0.0223,34234
0.0279,34329
0.0333,34609
0.0389,34410
0.0446,34358
0.0499,34448
0.0556,34322
0.0612,34651
0.0666,34477
0.0723,34671
0.0779,34442
0.0833,34518
0.0889,34553
0.0946,34662
0.0999,34487
0.1056,34823
0.1112,34379
0.1166,34602
0.1222,34935
0.1279,34635
0.1333,34625
0.1389,34580
0.1445,34688
0.1502,34489
0.1555,34865
0.1611,34751
0.1668,34531
0.1721,34689
0.1777,34637
0.1834,34590
0.189,34469
0.1944,34792
0.2,34642
0.2056,34844
0.2113,34619
0.2166,34872
0.2223,34895
0.2279,34692
0.2332,34779
0.2389,34681
0.2445,34908
0.2501,34661
0.2555,34811
0.2611,34645
0.2668,34512
0.2721,34766
0.2778,34847
0.2834,34703
0.289,34598
0.2944,34658
0.2999,34895
0.3056,34750
0.3112,34797
0.3165,34922
0.3222,34932
0.3277,34768
0.3333,34896
0.339,34799
0.3446,34567
0.3499,34850
0.3555,34777
0.3611,34794
0.3668,34617
0.3721,34553
0.3778,34793
0.3833,34500
0.3889,34823
0.3946,34590
0.3999,34922
0.4056,35033
0.4111,35042
0.4168,35035
0.4224,34676
0.4278,34949
0.4334,34894
0.4389,34797
0.4446,34497
0.4499,34909
0.4556,34679
0.4612,34933
0.4666,34609
0.4722,34725
0.4778,34868
0.4835,34960
0.4888,34884
0.4945,34774
0.5001,34708
0.5055,34971
0.5111,34852
0.5168,34667
0.5221,34728
0.5278,34819
0.5334,34583
0.5388,34798
0.5444,34635
0.5501,35057
0.5557,34950
0.5611,34718
0.5667,35081
0.5723,34624
0.5777,34967
0.5833,34962
0.589,34766
0.5943,34673
0.6,34789
0.6056,34649
0.6112,34885
0.6166,34701
0.6222,34687
0.6279,34521
0.6332,34831
0.6389,34869
0.6445,35089
0.6501,34791
0.6555,34926
0.6611,34554
0.6668,34859
0.6721,34975
0.6777,34983
0.6834,34975
0.689,34824
0.6944,34673
0.7,34797
0.7056,34732
0.7113,34778
0.7166,34818
0.7222,34635
0.7279,34985
0.7332,34711
0.7388,34862
0.7445,34785
0.7501,34799
0.7555,35068
0.7611,34727
0.7667,34880
0.7721,34615
0.7777,34849
0.7833,34833
0.789,34810
0.7946,35063
0.8,34725
0.8056,34795
0.811,34672
0.8166,35096
0.8222,34754
0.8279,34950
0.8332,34905
0.8389,35180
0.8445,34892
0.8501,34959
0.8555,34908
0.8612,34971
0.8668,34670
0.8722,34756
0.8778,34958
0.8834,34727
0.8888,34654
0.8944,34830
0.9001,34993
0.9054,34963
0.9111,35029
0.9167,35014
0.9223,35031
0.9277,34926
0.9333,34894
0.939,34759
0.9443,34808
0.95,34686
0.9554,34973
0.961,35058
0.9667,34815
0.9723,34915
0.9777,34824
0.9833,34755
0.989,34779
0.9943,34845
1.0,34713
1.0056,35010
1.0113,34868
1.0167,34962
1.0223,34942
1.0277,34577
1.0333,34950
1.039,34883
1.0443,34806
1.05,35036
1.0556,35064
1.061,34947
1.0666,34874
1.0723,34763
1.0779,34804
1.0833,34996
1.0889,34723
1.0945,34903
1.0999,34892
1.1055,35023
1.1112,34766
1.1168,35141
1.1222,35134
1.1278,34829
1.1334,34939
1.1388,34744
1.1444,34707
1.15,35020
1.1557,34838
1.161,34925
1.1667,35116
1.1723,34918
1.1777,34705
1.1833,34732
1.1889,34818
1.1943,34982
1.1999,35068
1.2055,35014
1.2112,34960
1.2166,34746
1.2222,34905
1.2278,34943
1.2332,34793
1.2388,34988
1.2444,35077
1.2501,35030
1.2554,34730
1.2611,34951
1.2667,34992
1.2723,34959
1.2777,35051
1.2833,35164
1.2889,34885
1.2946,34888
1.2999,34881
1.3056,34962
1.3112,34813
1.3165,34979
1.3222,34998
1.3278,35278
1.3334,34759
1.3388,34669
1.3445,35006
1.3501,34962
1.3554,34824
1.3611,35166
1.3667,34967
1.3724,35253
1.3777,34911
1.3833,34732
1.389,35061
1.3944,35104
1.4,34891
1.4057,34996
1.411,34954
1.4166,35057
1.4223,35164
1.4279,34818
1.4333,34920
1.4389,35087
1.4446,34889
1.4499,34809
1.4555,34987
1.4612,34974
1.4666,34999
1.4722,35035
1.4778,35217
1.4835,34988
1.4888,34976
1.4945,35053
1.5001,35013
1.5055,34863
1.5111,35168
1.5168,34932
1.5221,35168
1.5278,35028
1.5334,35060
1.539,35034
1.5444,34853
1.5501,34716
1.5557,34745
1.561,34718
1.5667,34979
1.5723,35053
1.5777,35143
1.5833,34994
1.589,34907
1.5946,34988
1.6,34946
1.6056,35090
1.6112,34916
1.6166,35025
1.6222,35028
1.6279,35086
1.6333,34933
1.6389,35041
1.6445,35032
1.6499,34861
1.6555,35010
1.6612,34916
1.6668,34979
1.6722,34854
1.6778,35050
1.6835,35049
1.6888,35011
1.6945,35351
1.7001,35003
1.7057,35005
1.7111,34908
1.7167,34787
1.7224,34999
1.7277,35040
1.7333,34951
1.739,34969
1.7446,35041
1.7499,34877
1.7556,35183
1.7612,35066
1.7668,34816
1.7722,34899
1.7778,35008
1.7835,35036
1.7888,34917
1.7944,35080
1.8,34889
1.8056,35155
1.8113,35016
1.8166,34852
1.8222,35064
1.8278,35106
1.8335,34827
1.8391,35081
1.8445,34843
1.85,35110
1.8556,35371
1.8613,35004
1.8666,35080
1.8723,34926
1.8778,35089
1.8835,35139
1.8891,35136
1.8945,34973
1.9001,34939
1.9056,34971
1.9113,34710
1.9166,35151
1.9223,35175
1.9279,35158
1.9334,34954
1.9391,35034
1.9444,35149
1.9501,34977
1.9557,35075
1.9611,34939
1.9668,35153
1.9724,35076
1.9778,34978
1.9834,34844
1.989,35145
1.9944,34996
2.0001,34938
2.0057,35067
2.0111,34974
2.0167,35234
2.0224,35130
2.0277,35076
2.0334,35128
2.039,34879
2.0447,35009
2.05,35031
2.0557,34968
2.061,34976
2.0667,35221
2.0722,35187
2.0778,34871
2.0835,34902
2.0889,35024
2.0945,35241
2.1,34955
2.1057,34920
2.1113,35105
2.1167,34883
2.1223,34810
2.1278,34921
2.1335,35209
2.1391,35206
2.1445,34918
2.1501,34955
2.1556,34937
2.1613,35076
2.1666,35118
2.1723,35169
2.1779,35149
2.1833,35058
2.1889,35198
2.1946,35245
2.2002,35190
2.2056,35189
2.2112,35034
2.2169,35132
2.2223,35140
2.2279,35037
2.2335,35000
2.2389,35102
2.2445,34916
2.2502,34923
2.2555,35146
2.2612,34986
2.2668,35128
2.2724,34941
2.2778,34851
2.2834,35213
2.2891,35131
2.2944,34936
2.3001,35068
2.3057,34866
2.3111,35343
2.3167,34864
2.3224,35046
2.328,34988
2.3334,35024
2.339,34957
2.3447,34906
2.3501,35180
2.3557,34945
2.3611,35387
2.3667,35074
2.3723,34990
2.378,35200
2.3833,35072
2.389,35011
2.3946,35089
2.4003,35247
2.4056,35013
2.4112,35135
2.4169,34991
