Experiment: Mar_2_Turb_expt vial 6, Tue Mar  2 18:45:49 2021
0.0056,169
0.0113,169
0.0166,171
0.0223,172
0.0279,168
0.0333,170
0.0389,169
0.0446,169
0.0499,171
0.0556,172
0.0612,170
0.0666,168
0.0723,170
0.0779,171
0.0833,171
0.0889,170
0.0946,173
0.0999,170
0.1056,173
0.1112,171
0.1166,171
0.1222,169
0.1279,171
0.1333,170
0.1389,170
0.1445,171
0.1502,171
0.1555,171
0.1611,171
0.1668,172
0.1721,169
0.1777,172
0.1834,172
0.189,170
0.1944,165
0.2,171
0.2056,167
0.2113,172
0.2166,171
0.2223,169
0.2279,172
0.2332,170
0.2389,171
0.2445,171
0.2501,169
0.2555,167
0.2611,170
0.2668,171
0.2721,170
0.2778,170
0.2834,170
0.289,171
0.2944,171
0.2999,172
0.3056,168
0.3112,170
0.3165,172
0.3222,171
0.3277,168
0.3333,170
0.339,172
0.3446,172
0.3499,168
0.3555,169
0.3611,173
0.3668,175
0.3721,176
0.3778,171
0.3833,172
0.3889,171
0.3946,173
0.3999,172
0.4056,172
0.4111,171
0.4168,172
0.4224,169
0.4278,171
0.4334,168
0.4389,170
0.4446,171
0.4499,170
0.4556,170
0.4612,171
0.4666,170
0.4722,170
0.4778,172
0.4835,169
0.4888,172
0.4945,172
0.5001,171
0.5055,172
0.5111,170
0.5168,170
0.5221,173
0.5278,170
0.5334,172
0.5388,172
0.5444,169
0.5501,169
0.5557,171
0.5611,174
0.5667,171
0.5723,175
0.5777,174
0.5833,170
0.589,169
0.5943,170
0.6,175
0.6056,171
0.6112,169
0.6166,171
0.6222,172
0.6279,166
0.6332,170
0.6389,173
0.6445,169
0.6501,170
0.6555,171
0.6611,171
0.6668,169
0.6721,172
0.6777,173
0.6834,171
0.689,173
0.6944,172
0.7,170
0.7056,168
0.7113,172
0.7166,173
0.7222,170
0.7279,171
0.7332,169
0.7388,170
0.7445,171
0.7501,168
0.7555,170
0.7611,170
0.7667,169
0.7721,170
0.7777,171
0.7833,172
0.789,171
0.7946,173
0.8,173
0.8056,173
0.811,173
0.8166,171
0.8222,172
0.8279,170
0.8332,169
0.8389,170
0.8445,171
0.8501,172
0.8555,171
0.8612,172
0.8668,173
0.8722,174
0.8778,173
0.8834,172
0.8888,172
0.8944,173
0.9001,172
0.9054,173
0.9111,170
0.9167,171
0.9223,172
0.9277,172
