Experiment: Mar_2_Turb_expt vial 12, Tue Mar  2 18:45:49 2021
0.0056,168
0.0113,171
0.0166,171
0.0223,168
0.0279,167
0.0333,171
0.0389,170
0.0446,169
0.0499,171
0.0556,169
0.0612,169
0.0666,171
0.0723,172
0.0779,171
0.0833,170
0.0889,171
0.0946,171
0.0999,171
0.1056,170
0.1112,169
0.1166,172
0.1222,170
0.1279,169
0.1333,173
0.1389,170
0.1445,170
0.1502,171
0.1555,171
0.1611,170
0.1668,171
0.1721,170
0.1777,170
0.1834,171
0.189,171
0.1944,168
0.2,171
0.2056,170
0.2113,168
0.2166,171
0.2223,168
0.2279,167
0.2332,168
0.2389,169
0.2445,170
0.2501,171
0.2555,169
0.2611,171
0.2668,169
0.2721,170
0.2778,170
0.2834,171
0.289,171
0.2944,168
0.2999,170
0.3056,169
0.3112,171
0.3165,170
0.3222,169
0.3277,171
0.3333,171
0.339,171
0.3446,172
0.3499,172
0.3555,172
0.3611,173
0.3668,172
0.3721,171
0.3778,172
0.3833,172
0.3889,172
0.3946,171
0.3999,170
0.4056,171
0.4111,173
0.4168,171
0.4224,172
0.4278,169
0.4334,169
0.4389,173
0.4446,171
0.4499,171
0.4556,170
0.4612,170
0.4666,170
0.4722,168
0.4778,172
0.4835,170
0.4888,173
0.4945,170
0.5001,169
0.5055,172
0.5111,172
0.5168,171
0.5221,172
0.5278,172
0.5334,172
0.5388,173
0.5444,170
0.5501,171
0.5557,170
0.5611,172
0.5667,171
0.5723,173
0.5777,170
0.5833,173
0.589,170
0.5943,173
0.6,171
0.6056,171
0.6112,173
0.6166,171
0.6222,172
0.6279,169
0.6332,172
0.6389,171
0.6445,167
0.6501,168
0.6555,170
0.6611,168
0.6668,170
0.6721,171
0.6777,171
0.6834,172
0.689,171
0.6944,171
0.7,172
0.7056,172
0.7113,170
0.7166,170
0.7222,173
0.7279,172
0.7332,174
0.7388,170
0.7445,171
0.7501,169
0.7555,170
0.7611,171
0.7667,170
0.7721,169
0.7777,172
0.7833,171
0.789,171
0.7946,172
0.8,172
0.8056,170
0.811,171
0.8166,172
0.8222,173
0.8279,172
0.8332,171
0.8389,171
0.8445,172
0.8501,170
0.8555,172
0.8612,172
0.8668,174
0.8722,171
0.8778,172
0.8834,170
0.8888,172
0.8944,173
0.9001,172
0.9054,172
0.9111,171
0.9167,171
0.9223,171
0.9277,171
0.9333,172
0.939,171
0.9443,167
0.95,171
0.9554,171
0.961,169
0.9667,173
0.9723,172
0.9777,169
0.9833,171
0.989,171
0.9943,171
1.0,171
1.0056,172
1.0113,173
1.0167,171
1.0223,171
1.0277,169
1.0333,173
1.039,171
1.0443,171
1.05,172
1.0556,174
1.061,172
1.0666,172
1.0723,172
1.0779,172
1.0833,172
1.0889,170
1.0945,169
1.0999,167
1.1055,173
1.1112,171
1.1168,168
1.1222,171
1.1278,172
1.1334,170
1.1388,173
1.1444,171
1.15,172
1.1557,171
1.161,171
1.1667,171
1.1723,171
1.1777,171
1.1833,173
1.1889,172
1.1943,169
1.1999,170
1.2055,170
1.2112,171
1.2166,171
1.2222,169
1.2278,170
1.2332,169
1.2388,171
1.2444,172
1.2501,169
1.2554,169
1.2611,172
1.2667,170
1.2723,171
1.2777,172
1.2833,171
1.2889,171
1.2946,170
1.2999,170
1.3056,171
1.3112,167
1.3165,171
1.3222,172
1.3278,171
1.3334,172
1.3388,172
1.3445,170
1.3501,170
1.3554,168
1.3611,171
1.3667,171
1.3724,172
1.3777,171
1.3833,171
1.389,169
1.3944,172
1.4,173
1.4057,169
1.411,172
1.4166,171
1.4223,172
1.4279,169
1.4333,173
1.4389,172
1.4446,171
1.4499,169
1.4555,170
1.4612,169
1.4666,172
1.4722,172
1.4778,172
1.4835,171
1.4888,171
1.4945,172
1.5001,172
1.5055,172
1.5111,172
1.5168,169
1.5221,172
1.5278,173
1.5334,176
1.539,172
1.5444,172
1.5501,173
1.5557,174
1.561,170
1.5667,172
1.5723,172
1.5777,172
1.5833,170
1.589,171
1.5946,171
1.6,173
1.6056,174
1.6112,171
1.6166,171
1.6222,172
1.6279,175
1.6333,175
1.6389,172
1.6445,174
1.6499,174
1.6555,175
1.6612,172
1.6668,175
1.6722,172
1.6778,173
1.6835,173
1.6888,174
1.6945,174
1.7001,172
1.7057,175
1.7111,172
1.7167,173
1.7224,173
1.7277,171
1.7333,170
1.739,172
1.7446,171
1.7499,174
1.7556,173
1.7612,171
1.7668,172
1.7722,171
1.7778,170
1.7835,170
1.7888,173
1.7944,171
1.8,172
1.8056,173
1.8113,172
1.8166,170
1.8222,170
1.8278,175
1.8335,171
1.8391,172
1.8445,167
1.85,171
1.8556,173
1.8613,172
1.8666,172
1.8723,172
1.8778,168
1.8835,171
1.8891,174
1.8945,172
1.9001,170
1.9056,170
1.9113,171
1.9166,173
1.9223,170
1.9279,169
1.9334,174
1.9391,172
1.9444,171
1.9501,173
1.9557,169
1.9611,173
1.9668,172
1.9724,172
1.9778,172
1.9834,172
1.989,172
1.9944,173
2.0001,172
2.0057,170
2.0111,173
2.0167,170
2.0224,172
2.0277,171
2.0334,170
2.039,174
2.0447,172
2.05,171
2.0557,169
2.061,171
2.0667,173
2.0722,171
2.0778,173
2.0835,172
2.0889,169
2.0945,171
2.1,172
2.1057,173
2.1113,175
2.1167,171
2.1223,171
2.1278,173
2.1335,172
2.1391,173
2.1445,172
2.1501,170
2.1556,175
2.1613,174
2.1666,174
2.1723,173
2.1779,172
2.1833,173
2.1889,174
2.1946,171
2.2002,173
2.2056,173
2.2112,174
2.2169,173
2.2223,171
2.2279,171
2.2335,171
2.2389,172
2.2445,171
2.2502,173
2.2555,170
2.2612,172
2.2668,172
2.2724,174
2.2778,172
2.2834,172
2.2891,174
2.2944,172
2.3001,170
2.3057,171
2.3111,172
2.3167,172
2.3224,173
2.328,175
2.3334,171
2.339,172
2.3447,172
2.3501,172
2.3557,172
2.3611,169
2.3667,173
2.3723,173
2.378,171
2.3833,171
2.389,173
2.3946,172
2.4003,173
2.4056,170
2.4112,171
2.4169,172
2.4223,171
2.4279,173
2.4335,171
2.4389,169
2.4446,171
2.4502,171
2.4556,174
2.4612,174
2.4669,171
2.4722,172
2.4779,172
2.4835,176
2.4892,173
2.4945,171
2.5002,172
2.5055,168
2.5112,172
2.5169,172
2.5222,172
2.5279,172
2.5335,171
2.5389,172
2.5445,170
2.5502,172
2.5555,170
2.5612,170
2.5669,171
2.5722,169
2.5779,171
2.5835,172
2.5889,173
2.5945,175
2.6002,172
2.6058,174
2.6112,171
2.6168,172
2.6225,171
2.6278,171
2.6335,171
2.6391,171
2.6445,166
2.6501,169
2.6558,172
2.6611,171
2.6668,174
2.6724,171
2.678,173
2.6834,174
2.689,172
2.6947,174
2.7,174
2.7057,175
2.7113,172
2.7167,174
2.7223,175
2.728,174
2.7333,172
2.739,173
2.7446,168
2.7503,171
2.7556,172
2.7613,172
