Experiment: Mar_2_Turb_expt vial 11, Tue Mar  2 18:45:49 2021
0.0056,171
0.0113,170
0.0166,171
0.0223,169
0.0279,168
0.0333,170
0.0389,171
0.0446,168
0.0499,170
0.0556,172
0.0612,171
0.0666,170
0.0723,171
0.0779,172
0.0833,170
0.0889,171
0.0946,171
0.0999,169
0.1056,168
0.1112,169
0.1166,170
0.1222,171
0.1279,168
0.1333,170
0.1389,169
0.1445,170
0.1502,170
0.1555,170
0.1611,170
0.1668,172
0.1721,169
0.1777,171
0.1834,171
0.189,170
0.1944,167
0.2,169
0.2056,170
0.2113,169
0.2166,169
0.2223,168
0.2279,171
0.2332,170
0.2389,169
0.2445,171
0.2501,172
0.2555,168
0.2611,171
0.2668,171
0.2721,169
0.2778,170
0.2834,173
0.289,171
0.2944,169
0.2999,170
0.3056,168
0.3112,172
0.3165,170
0.3222,172
0.3277,171
0.3333,169
0.339,170
0.3446,170
0.3499,172
0.3555,170
0.3611,170
0.3668,175
0.3721,173
0.3778,172
0.3833,171
0.3889,172
0.3946,172
0.3999,170
0.4056,171
0.4111,169
0.4168,172
0.4224,172
0.4278,169
0.4334,169
0.4389,173
0.4446,171
0.4499,173
0.4556,172
0.4612,171
0.4666,170
0.4722,170
0.4778,170
0.4835,171
0.4888,171
0.4945,171
0.5001,169
0.5055,173
0.5111,172
0.5168,173
0.5221,174
0.5278,172
0.5334,171
0.5388,171
0.5444,170
0.5501,174
0.5557,171
0.5611,173
0.5667,172
0.5723,171
0.5777,172
0.5833,171
0.589,171
0.5943,173
0.6,172
0.6056,173
0.6112,170
0.6166,172
0.6222,174
0.6279,168
0.6332,171
0.6389,171
0.6445,170
0.6501,171
0.6555,168
0.6611,170
0.6668,169
0.6721,174
0.6777,171
0.6834,169
0.689,171
0.6944,171
0.7,172
0.7056,171
0.7113,170
0.7166,171
0.7222,172
0.7279,173
0.7332,171
0.7388,171
0.7445,170
0.7501,170
0.7555,171
0.7611,172
0.7667,170
0.7721,169
0.7777,171
0.7833,172
0.789,171
0.7946,171
0.8,169
0.8056,171
0.811,171
0.8166,171
0.8222,171
0.8279,172
0.8332,171
0.8389,173
0.8445,171
0.8501,172
0.8555,171
0.8612,172
0.8668,172
0.8722,169
0.8778,172
0.8834,170
0.8888,169
0.8944,172
0.9001,170
0.9054,173
0.9111,172
0.9167,172
0.9223,170
0.9277,169
0.9333,170
0.939,171
0.9443,169
0.95,173
0.9554,173
0.961,171
0.9667,173
0.9723,172
0.9777,171
0.9833,172
0.989,171
0.9943,173
1.0,171
1.0056,173
1.0113,173
1.0167,174
1.0223,171
1.0277,170
1.0333,170
1.039,173
1.0443,171
1.05,174
1.0556,172
1.061,172
1.0666,172
1.0723,172
1.0779,172
1.0833,173
1.0889,170
1.0945,169
1.0999,171
1.1055,174
1.1112,171
1.1168,170
1.1222,170
1.1278,170
1.1334,172
1.1388,172
1.1444,171
1.15,173
1.1557,172
1.161,172
1.1667,168
1.1723,172
1.1777,171
1.1833,170
1.1889,173
1.1943,172
1.1999,171
1.2055,170
1.2112,170
1.2166,170
1.2222,170
1.2278,169
1.2332,171
1.2388,169
1.2444,173
1.2501,170
1.2554,169
1.2611,168
1.2667,168
1.2723,171
1.2777,171
1.2833,171
1.2889,171
1.2946,167
1.2999,172
1.3056,170
1.3112,167
1.3165,172
1.3222,174
1.3278,171
1.3334,171
1.3388,170
1.3445,170
1.3501,172
1.3554,172
1.3611,168
1.3667,172
1.3724,171
1.3777,170
1.3833,170
1.389,172
1.3944,175
1.4,171
1.4057,171
1.411,169
1.4166,167
1.4223,172
1.4279,172
1.4333,172
1.4389,171
1.4446,171
1.4499,168
1.4555,173
1.4612,169
1.4666,173
1.4722,170
1.4778,172
1.4835,171
1.4888,169
1.4945,173
1.5001,173
1.5055,172
1.5111,172
1.5168,171
1.5221,172
1.5278,172
1.5334,175
1.539,171
1.5444,172
1.5501,174
1.5557,171
1.561,173
1.5667,171
1.5723,173
1.5777,174
1.5833,174
1.589,173
1.5946,173
1.6,172
1.6056,175
1.6112,173
1.6166,173
1.6222,175
1.6279,172
1.6333,174
1.6389,172
1.6445,172
1.6499,174
1.6555,173
1.6612,173
1.6668,171
1.6722,171
1.6778,172
1.6835,172
1.6888,172
1.6945,173
1.7001,173
1.7057,174
1.7111,173
1.7167,171
1.7224,171
1.7277,174
1.7333,171
1.739,170
1.7446,168
1.7499,172
1.7556,175
1.7612,172
1.7668,172
1.7722,169
1.7778,169
1.7835,172
1.7888,171
1.7944,173
1.8,174
1.8056,173
1.8113,170
1.8166,170
1.8222,170
1.8278,170
1.8335,171
1.8391,173
1.8445,170
1.85,170
1.8556,173
1.8613,171
1.8666,171
1.8723,170
1.8778,172
1.8835,175
1.8891,173
1.8945,171
1.9001,170
1.9056,171
1.9113,170
1.9166,174
1.9223,171
1.9279,172
1.9334,172
1.9391,170
1.9444,171
1.9501,170
1.9557,171
1.9611,170
1.9668,174
1.9724,171
1.9778,170
1.9834,171
1.989,174
1.9944,170
2.0001,170
2.0057,173
2.0111,171
2.0167,170
2.0224,171
2.0277,173
2.0334,172
2.039,172
2.0447,174
2.05,172
2.0557,171
2.061,170
2.0667,174
2.0722,170
2.0778,173
2.0835,172
2.0889,172
2.0945,172
2.1,174
2.1057,174
2.1113,170
2.1167,170
2.1223,171
2.1278,173
2.1335,170
2.1391,171
2.1445,172
2.1501,172
2.1556,171
2.1613,171
2.1666,175
2.1723,172
2.1779,173
2.1833,175
2.1889,175
2.1946,173
2.2002,173
2.2056,175
2.2112,173
2.2169,171
2.2223,173
2.2279,172
2.2335,170
2.2389,173
2.2445,171
2.2502,174
2.2555,174
2.2612,173
2.2668,171
2.2724,174
2.2778,171
2.2834,172
2.2891,172
2.2944,175
2.3001,171
2.3057,176
2.3111,173
2.3167,173
2.3224,171
2.328,173
2.3334,172
2.339,174
2.3447,171
2.3501,172
2.3557,174
2.3611,169
2.3667,174
2.3723,175
2.378,171
2.3833,172
2.389,172
2.3946,174
2.4003,172
2.4056,171
2.4112,172
2.4169,171
2.4223,173
2.4279,173
2.4335,171
2.4389,169
2.4446,172
2.4502,171
2.4556,172
2.4612,173
2.4669,172
2.4722,173
2.4779,170
2.4835,173
2.4892,171
2.4945,171
2.5002,173
2.5055,169
2.5112,170
2.5169,172
2.5222,172
2.5279,171
2.5335,172
2.5389,172
2.5445,167
2.5502,172
2.5555,171
2.5612,171
2.5669,171
2.5722,172
2.5779,170
2.5835,172
2.5889,172
2.5945,173
2.6002,174
2.6058,175
2.6112,169
2.6168,171
2.6225,170
2.6278,172
2.6335,173
2.6391,172
2.6445,167
2.6501,171
2.6558,173
2.6611,170
2.6668,172
2.6724,172
2.678,172
2.6834,171
2.689,171
2.6947,173
2.7,172
2.7057,174
2.7113,175
2.7167,174
