Experiment: Mar_2_Turb_expt vial 13, Tue Mar  2 18:45:49 2021
0.0056,170
0.0113,170
0.0166,171
0.0223,170
0.0279,169
0.0333,169
0.0389,171
0.0446,169
0.0499,172
0.0556,170
0.0612,169
0.0666,171
0.0723,172
0.0779,169
0.0833,172
0.0889,172
0.0946,171
0.0999,170
0.1056,169
0.1112,168
0.1166,170
0.1222,171
0.1279,170
0.1333,172
0.1389,170
0.1445,171
0.1502,172
0.1555,171
0.1611,169
0.1668,171
0.1721,169
0.1777,174
0.1834,170
0.189,171
0.1944,166
0.2,172
0.2056,169
0.2113,170
0.2166,170
0.2223,169
0.2279,169
0.2332,168
0.2389,167
0.2445,173
0.2501,171
0.2555,169
0.2611,171
0.2668,170
0.2721,171
0.2778,170
0.2834,169
0.289,172
0.2944,170
0.2999,171
0.3056,171
0.3112,169
0.3165,170
0.3222,169
0.3277,171
0.3333,171
0.339,170
0.3446,171
0.3499,172
0.3555,173
0.3611,172
0.3668,173
0.3721,174
0.3778,170
0.3833,174
0.3889,173
0.3946,172
0.3999,171
0.4056,171
0.4111,172
0.4168,169
0.4224,170
0.4278,169
0.4334,172
0.4389,173
0.4446,171
0.4499,170
0.4556,171
0.4612,172
0.4666,169
0.4722,169
0.4778,170
0.4835,169
0.4888,172
0.4945,171
0.5001,168
0.5055,171
0.5111,171
0.5168,170
0.5221,172
0.5278,174
0.5334,172
0.5388,172
0.5444,170
0.5501,172
0.5557,172
0.5611,171
0.5667,171
0.5723,172
0.5777,171
0.5833,170
0.589,169
0.5943,175
0.6,172
0.6056,172
0.6112,173
0.6166,172
0.6222,174
0.6279,168
0.6332,171
0.6389,171
0.6445,169
0.6501,169
0.6555,171
0.6611,170
0.6668,171
0.6721,171
0.6777,171
0.6834,171
0.689,172
0.6944,171
0.7,171
0.7056,171
0.7113,170
0.7166,171
0.7222,172
0.7279,171
0.7332,172
0.7388,172
0.7445,170
0.7501,168
0.7555,172
0.7611,170
0.7667,170
0.7721,170
0.7777,172
0.7833,170
0.789,170
0.7946,172
0.8,171
0.8056,172
0.811,172
0.8166,173
0.8222,172
0.8279,172
0.8332,171
0.8389,173
0.8445,170
0.8501,172
0.8555,171
0.8612,174
0.8668,175
0.8722,173
0.8778,170
0.8834,172
0.8888,170
0.8944,170
0.9001,170
0.9054,173
0.9111,171
0.9167,171
0.9223,170
0.9277,170
0.9333,171
0.939,171
0.9443,170
0.95,170
0.9554,169
0.961,170
0.9667,170
0.9723,173
0.9777,170
0.9833,169
0.989,172
0.9943,173
1.0,173
1.0056,172
1.0113,171
1.0167,171
1.0223,171
1.0277,172
1.0333,173
1.039,172
1.0443,170
1.05,175
1.0556,171
1.061,172
1.0666,172
1.0723,171
1.0779,174
1.0833,173
1.0889,171
1.0945,167
1.0999,169
1.1055,176
1.1112,174
1.1168,169
1.1222,171
1.1278,170
1.1334,171
1.1388,172
1.1444,172
1.15,173
1.1557,170
1.161,171
1.1667,170
1.1723,173
1.1777,172
1.1833,172
1.1889,174
1.1943,169
1.1999,170
1.2055,172
1.2112,172
1.2166,170
1.2222,170
1.2278,172
1.2332,170
1.2388,171
1.2444,172
1.2501,169
1.2554,169
1.2611,170
1.2667,169
1.2723,172
1.2777,171
1.2833,171
1.2889,171
1.2946,169
1.2999,171
1.3056,170
1.3112,170
1.3165,171
1.3222,172
1.3278,172
1.3334,173
1.3388,170
1.3445,172
1.3501,173
1.3554,174
1.3611,168
1.3667,172
1.3724,169
1.3777,170
1.3833,172
1.389,172
1.3944,172
1.4,170
1.4057,168
1.411,172
1.4166,171
1.4223,174
1.4279,171
1.4333,170
1.4389,169
1.4446,172
1.4499,170
1.4555,173
1.4612,170
1.4666,172
1.4722,173
1.4778,173
1.4835,171
1.4888,171
1.4945,174
1.5001,173
1.5055,171
1.5111,171
1.5168,172
1.5221,171
1.5278,171
1.5334,176
1.539,171
1.5444,172
1.5501,174
1.5557,173
1.561,171
1.5667,170
1.5723,170
1.5777,172
1.5833,172
1.589,170
1.5946,171
1.6,174
1.6056,173
1.6112,171
1.6166,173
1.6222,173
1.6279,173
1.6333,173
1.6389,172
1.6445,174
1.6499,176
1.6555,173
1.6612,175
1.6668,173
1.6722,172
1.6778,171
1.6835,171
1.6888,171
1.6945,177
1.7001,172
1.7057,174
1.7111,173
1.7167,171
1.7224,173
1.7277,174
1.7333,170
1.739,172
1.7446,171
1.7499,173
1.7556,172
1.7612,170
1.7668,173
1.7722,171
1.7778,168
1.7835,170
1.7888,171
1.7944,170
1.8,171
1.8056,172
1.8113,170
1.8166,168
1.8222,171
1.8278,172
1.8335,172
1.8391,171
1.8445,172
1.85,171
1.8556,171
1.8613,173
1.8666,174
1.8723,170
1.8778,170
1.8835,174
1.8891,172
1.8945,174
1.9001,173
1.9056,173
1.9113,173
1.9166,173
1.9223,170
1.9279,170
1.9334,172
1.9391,172
1.9444,170
1.9501,170
1.9557,169
1.9611,172
1.9668,172
1.9724,173
1.9778,173
1.9834,172
1.989,172
1.9944,171
2.0001,174
2.0057,173
2.0111,172
2.0167,170
2.0224,171
2.0277,171
2.0334,169
2.039,173
2.0447,172
2.05,173
2.0557,171
2.061,173
2.0667,174
2.0722,174
2.0778,172
2.0835,172
2.0889,173
2.0945,171
2.1,174
2.1057,173
2.1113,172
2.1167,172
2.1223,174
2.1278,174
2.1335,172
2.1391,173
2.1445,173
2.1501,172
2.1556,174
2.1613,172
2.1666,172
2.1723,171
2.1779,173
2.1833,173
2.1889,173
2.1946,170
2.2002,175
2.2056,173
2.2112,174
2.2169,170
