Experiment: Feb_23_chemo_expt vial 15, Tue Feb 23 14:42:22 2021
0.0045,0.0
0.0102,0.00040134697634985894
0.0159,0.00040134697634985894
0.0215,0.00020133998611804316
0.0269,0.002010840948722059
0.0325,0.0022122840289540147
0.0382,0.004221316579919532
0.0435,0.0024134299328861797
0.0492,0.003820236797474341
0.0548,0.005025736320884322
0.0604,0.004020570031604498
0.0658,0.00542590709372015
0.0714,0.0068322337417444645
0.0771,0.008436819391586248
0.0825,0.007433566455726348
0.0881,0.010640563172493955
0.0937,0.010841185153947164
0.0991,0.008637166533435825
0.1047,0.011843301981747434
0.1104,0.008035444966445482
0.1157,0.008637478829305323
0.1214,0.010441389572035331
0.127,0.00863728998080493
0.1327,0.013444350758587409
0.138,0.00843734388119699
0.1437,0.010241468593662928
0.1493,0.009439315677224447
0.1547,0.009839915396226528
0.1603,0.012043597960767372
0.166,0.011242847671267153
0.1713,0.012844077050763292
0.177,0.01124264342301562
0.1824,0.012244058157814375
0.188,0.00984098265734834
0.1936,0.009840919197291131
0.1993,0.012444224745635668
