Experiment: Feb_23_chemo_expt vial 7, Tue Feb 23 14:42:22 2021
0.0045,0.0
0.0102,-0.0019561709292319485
0.0159,0.0014440893367058116
0.0215,0.0018649071468912481
0.0269,-0.0043349470525484435
0.0325,0.0028488055988487027
0.0382,0.005171238076179474
0.0435,-0.0009586773404834936
0.0492,0.001955586837909973
0.0548,0.0018649071468912481
0.0604,0.00484228030612277
0.0658,0.007202907089257415
0.0714,0.007098357512083098
0.0771,0.007163691287328966
0.0825,0.009522580387683277
0.0881,0.003269308143400096
0.0937,0.011606093064653322
0.0991,0.003949611068265302
0.1047,0.006848536139028916
0.1104,-0.01192918590802039
0.1157,-0.011378866633108498
0.1214,-0.0002533343006736466
0.127,-0.019614292832419
0.1327,-0.014738625734161293
0.138,-0.012315028984407839
0.1437,0.001217395668645871
0.1493,-0.012416207606755325
0.1547,-0.011891219771656747
0.1603,-0.00943114530927458
0.166,-0.013789236367503399
0.1713,-0.010891872956338755
0.177,-0.010917235338874232
0.1824,-0.008969773239788648
0.188,-0.003758999508429728
0.1936,-0.010557153575262657
0.1993,-0.009071532190991771
