Experiment: Feb_24_Turb_expt vial 0, Wed Feb 24 18:13:41 2021
0.0013,1727
0.0067,1720
0.0121,1715
0.0177,1710
0.0233,1703
0.0287,1699
0.0343,1690
0.04,1688
0.0456,1684
0.051,1683
0.0566,1676
0.0622,1673
0.0676,1667
0.0732,1664
0.0789,1656
0.0845,1652
0.0899,1648
0.0955,1642
0.1011,1637
0.1065,1634
0.1121,1637
0.1177,1636
0.1234,1635
0.1288,1633
0.1344,1635
0.14,1635
0.1454,1636
0.151,1636
0.1567,1633
0.162,1636
0.1677,1632
0.1733,1634
0.1789,1636
0.1843,1634
0.1899,1635
0.1955,1637
0.2012,1631
0.2065,1637
0.2122,1636
0.2178,1632
0.2232,1636
0.2288,1632
0.2344,1633
0.2401,1639
0.2454,1633
0.2511,1632
0.2567,1636
0.2621,1631
0.2677,1635
0.2733,1638
0.2787,1632
0.2844,1635
0.29,1634
0.2956,1631
0.301,1633
0.3066,1636
0.3123,1632
0.3176,1636
0.3233,1634
0.3289,1632
0.3343,1637
0.3399,1630
0.3456,1634
0.3509,1635
0.3566,1631
0.3622,1635
0.3676,1633
0.3732,1633
0.3789,1635
0.3845,1633
0.3899,1635
0.3955,1636
0.4011,1631
0.4065,1636
0.4121,1637
0.4178,1631
0.4231,1636
0.4288,1634
0.4345,1632
0.4398,1636
0.4454,1635
0.4511,1631
0.4567,1638
0.4621,1634
0.4677,1632
0.4733,1638
0.4787,1635
0.4843,1633
0.49,1634
0.4953,1632
0.501,1636
0.5066,1634
0.5122,1632
0.5176,1637
0.5232,1630
0.5289,1635
0.5345,1634
0.5399,1632
0.5455,1637
0.5512,1635
0.5565,1631
0.5622,1638
0.5678,1633
0.5732,1635
0.5788,1635
0.5844,1631
0.59,1637
0.5954,1634
0.601,1631
0.6067,1638
0.6121,1633
0.6177,1637
0.6233,1633
0.6289,1631
0.6343,1634
0.6399,1632
0.6456,1635
0.6509,1637
0.6565,1634
0.6622,1635
0.6678,1633
0.6732,1631
0.6788,1634
0.6844,1633
0.6898,1635
0.6954,1637
0.7011,1632
0.7067,1637
0.712,1634
0.7177,1633
0.7233,1640
0.7289,1632
0.7343,1634
0.7399,1637
0.7456,1631
0.7509,1636
0.7566,1634
0.7622,1633
0.7678,1635
0.7732,1632
0.7789,1635
0.7842,1635
0.7899,1632
0.7955,1637
0.8012,1632
0.8065,1633
0.8121,1638
0.8177,1630
0.8234,1633
0.8287,1636
0.8343,1631
0.8399,1635
0.8456,1635
0.8512,1634
0.8566,1638
0.8621,1633
0.8677,1634
0.8734,1636
0.8787,1631
0.8844,1635
0.8899,1632
0.8955,1631
0.9012,1635
0.9065,1634
0.9122,1633
0.9177,1636
0.9233,1632
0.9287,1634
0.9343,1632
0.94,1633
0.9455,1636
0.9511,1631
0.9565,1635
0.9622,1634
0.9678,1632
0.9732,1636
0.9788,1633
0.9844,1632
0.9898,1635
0.9954,1631
1.0067,1636
1.0121,1633
1.0177,1636
1.0234,1630
1.0287,1636
1.0344,1633
1.04,1632
1.0456,1637
1.051,1634
1.0566,1635
1.0622,1635
1.0676,1633
1.0732,1635
1.0788,1636
1.0842,1631
1.0898,1635
1.0955,1634
1.1011,1636
1.1065,1635
1.1121,1633
1.1178,1635
1.1231,1632
1.1288,1632
1.1344,1634
1.14,1631
1.1454,1633
1.151,1638
1.1566,1631
1.1623,1636
1.1676,1633
1.1733,1632
1.1789,1638
1.1842,1631
1.1899,1635
1.1955,1636
1.2011,1631
1.2065,1636
1.2122,1635
1.2178,1632
1.2231,1635
1.2288,1635
1.2344,1632
1.2398,1636
1.2454,1633
1.2511,1633
1.2567,1636
1.2621,1632
1.2677,1633
1.2734,1637
1.2787,1632
1.2844,1632
1.29,1633
1.2954,1631
1.301,1636
1.3067,1635
1.3121,1632
1.3177,1637
1.3234,1633
1.3287,1634
1.3343,1637
1.34,1633
1.3456,1636
1.351,1635
1.3566,1633
1.3622,1636
1.3676,1632
1.3732,1633
1.3789,1637
1.3845,1631
1.3899,1636
1.3955,1634
1.4011,1631
1.4065,1636
1.4121,1634
1.4178,1633
1.4234,1639
1.4288,1633
1.4344,1631
1.44,1638
1.4454,1634
1.451,1633
1.4567,1637
1.462,1631
1.4677,1634
1.4733,1636
1.4787,1630
1.4844,1639
1.49,1634
1.4954,1632
1.501,1636
1.5067,1633
1.5123,1635
1.5177,1637
1.5233,1632
1.5287,1634
1.5343,1637
1.54,1632
1.5454,1635
1.551,1634
1.5566,1630
1.562,1636
1.5676,1632
1.5733,1635
1.5789,1637
1.5843,1631
1.5899,1634
1.5955,1637
1.6012,1630
1.6065,1632
1.6121,1638
1.6178,1632
1.6231,1630
1.6288,1637
1.6344,1633
1.64,1635
1.6457,1638
1.651,1629
1.6566,1636
1.6622,1634
1.6676,1633
1.6732,1638
1.6788,1631
1.6845,1636
1.6898,1638
1.6954,1632
1.7011,1636
1.7067,1633
1.7121,1633
1.7177,1636
1.7233,1633
1.729,1634
1.7343,1637
1.7399,1633
1.7456,1634
1.7509,1636
1.7566,1633
1.7622,1638
1.7676,1636
1.7732,1634
1.7788,1637
1.7845,1633
1.7898,1635
1.7955,1634
1.8011,1633
1.8065,1637
1.8121,1631
1.8178,1634
1.8234,1636
1.8288,1632
1.8344,1634
1.84,1635
1.8454,1631
1.851,1636
1.8567,1634
1.862,1634
1.8677,1637
1.8733,1633
1.8787,1632
1.8843,1636
1.89,1632
1.8956,1635
1.901,1634
1.9066,1633
1.9122,1638
1.9176,1632
1.9232,1633
1.9289,1638
1.9343,1631
1.9399,1635
1.9455,1638
1.9512,1632
1.9565,1636
1.9622,1634
1.9678,1631
1.9732,1635
1.9788,1634
1.9844,1632
1.9898,1635
1.9955,1634
2.0065,1637
2.0122,1632
2.0178,1636
2.0231,1634
2.0288,1632
2.0344,1636
2.04,1635
2.0454,1633
2.051,1637
2.0566,1636
2.0623,1632
2.0676,1635
2.0733,1633
2.0789,1633
2.0843,1638
2.0899,1634
2.0956,1633
2.1012,1637
2.1065,1631
2.1122,1635
2.1178,1635
2.1234,1632
2.1288,1637
2.1344,1634
2.14,1631
2.1454,1635
2.151,1631
2.1566,1635
2.1623,1634
2.1676,1632
2.1733,1636
2.1789,1631
2.1843,1636
2.1899,1636
2.1956,1631
2.2009,1637
2.2066,1634
2.2122,1632
2.2178,1636
2.2232,1634
2.2288,1634
2.2344,1637
2.2398,1631
2.2455,1635
2.2511,1634
2.2567,1631
2.2621,1637
2.2677,1633
2.2734,1631
2.2787,1637
2.2844,1632
2.29,1633
2.2954,1638
2.301,1633
2.3066,1633
2.3123,1636
2.3176,1632
2.3233,1636
2.3289,1636
2.3343,1630
2.3399,1635
2.3455,1634
2.3512,1631
2.3565,1634
2.3621,1634
2.3678,1634
2.3731,1635
2.3788,1631
2.3843,1634
2.3899,1634
2.3955,1631
2.4012,1637
2.4065,1633
2.4121,1632
2.4177,1636
2.4234,1632
2.4287,1635
2.4344,1635
2.4398,1634
2.4454,1636
2.451,1631
2.4567,1633
2.4623,1635
2.4677,1630
2.4733,1637
2.4789,1635
2.4843,1630
2.49,1636
2.4955,1636
2.5011,1632
2.5065,1637
2.5121,1633
2.5178,1633
2.5231,1636
2.5288,1631
2.5344,1638
2.54,1633
2.5454,1632
2.551,1635
2.5566,1634
2.5623,1635
2.5676,1636
2.5733,1632
2.5789,1636
2.5842,1635
2.5899,1632
2.5955,1636
2.6011,1635
2.6065,1632
2.6121,1637
2.6177,1632
2.6233,1632
2.629,1638
2.6343,1631
2.64,1635
2.6456,1635
2.6509,1631
2.6566,1636
2.6622,1636
2.6676,1633
2.6732,1636
2.6789,1634
2.6845,1634
2.6898,1635
