Experiment: Feb_24_Turb_expt vial 5, Wed Feb 24 18:13:41 2021
0.0013,1688
0.0067,1680
0.0121,1674
0.0177,1666
0.0233,1661
0.0287,1657
0.0343,1650
0.04,1644
0.0456,1640
0.051,1635
0.0566,1630
0.0622,1624
0.0676,1618
0.0732,1612
0.0789,1611
0.0845,1617
0.0899,1614
0.0955,1610
0.1011,1617
0.1065,1613
0.1121,1610
0.1177,1615
0.1234,1615
0.1288,1611
0.1344,1613
0.14,1615
0.1454,1609
0.151,1616
0.1567,1614
0.162,1609
0.1677,1615
0.1733,1613
0.1789,1610
0.1843,1614
0.1899,1612
0.1955,1608
0.2012,1610
0.2065,1614
0.2122,1610
0.2178,1612
0.2232,1616
0.2288,1610
0.2344,1613
0.2401,1615
0.2454,1612
0.2511,1611
0.2567,1614
0.2621,1609
0.2677,1613
0.2733,1613
0.2787,1609
0.2844,1612
0.29,1615
0.2956,1609
0.301,1611
0.3066,1616
0.3123,1609
0.3176,1612
0.3233,1615
0.3289,1609
0.3343,1614
0.3399,1612
0.3456,1609
0.3509,1612
0.3566,1613
0.3622,1609
0.3676,1616
0.3732,1612
0.3789,1610
0.3845,1616
0.3899,1611
0.3955,1609
0.4011,1614
0.4065,1609
0.4121,1612
0.4178,1615
0.4231,1608
0.4288,1612
0.4345,1615
0.4398,1609
0.4454,1613
0.4511,1614
0.4567,1611
0.4621,1613
0.4677,1612
0.4733,1608
0.4787,1612
0.4843,1613
0.49,1609
0.4953,1613
0.501,1613
0.5066,1611
0.5122,1614
0.5176,1612
0.5232,1610
0.5289,1615
0.5345,1611
0.5399,1610
0.5455,1614
0.5512,1610
0.5565,1611
0.5622,1614
0.5678,1610
0.5732,1612
0.5788,1610
0.5844,1610
0.59,1615
0.5954,1610
0.601,1612
0.6067,1614
0.6121,1611
0.6177,1613
0.6233,1611
0.6289,1608
0.6343,1613
0.6399,1613
0.6456,1609
0.6509,1612
0.6565,1613
0.6622,1611
0.6678,1614
0.6732,1610
0.6788,1610
0.6844,1615
0.6898,1609
0.6954,1610
0.7011,1615
0.7067,1608
0.712,1611
0.7177,1612
0.7233,1608
0.7289,1613
0.7343,1613
0.7399,1610
0.7456,1615
0.7509,1613
0.7566,1610
0.7622,1614
0.7678,1611
0.7732,1611
0.7789,1615
0.7842,1607
0.7899,1612
0.7955,1614
0.8012,1608
0.8065,1611
0.8121,1614
0.8177,1611
0.8234,1614
0.8287,1611
0.8343,1609
0.8399,1612
0.8456,1614
0.8512,1609
0.8566,1614
0.8621,1613
0.8677,1610
0.8734,1612
0.8787,1611
0.8844,1611
0.8899,1615
0.8955,1609
0.9012,1610
0.9065,1615
0.9122,1610
0.9177,1609
0.9233,1614
0.9287,1611
0.9343,1609
0.94,1615
0.9455,1610
0.9511,1611
0.9565,1614
0.9622,1610
0.9678,1612
0.9732,1613
0.9788,1608
0.9844,1614
0.9898,1611
0.9954,1611
1.0067,1612
1.0121,1611
1.0177,1614
1.0234,1611
1.0287,1610
1.0344,1616
1.04,1611
1.0456,1613
1.051,1611
1.0566,1608
1.0622,1614
1.0676,1611
1.0732,1610
1.0788,1613
1.0842,1611
1.0898,1610
1.0955,1614
1.1011,1610
1.1065,1611
1.1121,1613
1.1178,1608
1.1231,1613
1.1288,1611
1.1344,1611
1.14,1615
1.1454,1611
1.151,1616
1.1566,1614
1.1623,1609
1.1676,1614
1.1733,1613
1.1789,1610
1.1842,1613
1.1899,1611
1.1955,1611
1.2011,1614
1.2065,1610
1.2122,1612
1.2178,1613
1.2231,1610
1.2288,1614
1.2344,1613
1.2398,1611
1.2454,1614
1.2511,1610
1.2567,1611
1.2621,1614
1.2677,1609
1.2734,1612
1.2787,1615
1.2844,1610
1.29,1612
1.2954,1612
1.301,1610
1.3067,1614
1.3121,1614
1.3177,1610
1.3234,1614
1.3287,1608
1.3343,1610
1.34,1615
1.3456,1610
1.351,1612
1.3566,1614
1.3622,1610
1.3676,1612
1.3732,1612
1.3789,1609
1.3845,1612
1.3899,1613
1.3955,1609
1.4011,1613
1.4065,1613
1.4121,1610
1.4178,1613
1.4234,1611
1.4288,1611
1.4344,1615
1.44,1610
1.4454,1608
1.451,1614
1.4567,1610
1.462,1609
1.4677,1614
1.4733,1610
1.4787,1609
1.4844,1614
1.49,1610
1.4954,1610
1.501,1615
1.5067,1610
1.5123,1611
1.5177,1612
1.5233,1611
1.5287,1614
1.5343,1612
1.54,1615
1.5454,1613
1.551,1608
1.5566,1613
1.562,1614
1.5676,1607
1.5733,1613
1.5789,1614
1.5843,1610
1.5899,1615
1.5955,1611
1.6012,1611
1.6065,1615
1.6121,1609
1.6178,1612
1.6231,1615
1.6288,1610
1.6344,1610
1.64,1614
1.6457,1610
1.651,1611
1.6566,1612
1.6622,1609
1.6676,1612
1.6732,1614
1.6788,1610
1.6845,1612
1.6898,1614
1.6954,1610
1.7011,1613
1.7067,1613
1.7121,1609
1.7177,1614
1.7233,1611
1.729,1610
1.7343,1616
1.7399,1612
1.7456,1607
1.7509,1613
1.7566,1611
1.7622,1610
1.7676,1614
1.7732,1610
1.7788,1608
1.7845,1614
1.7898,1610
1.7955,1611
1.8011,1615
1.8065,1610
1.8121,1613
1.8178,1612
1.8234,1612
1.8288,1613
1.8344,1610
1.84,1609
1.8454,1614
1.851,1612
1.8567,1608
1.862,1615
1.8677,1612
1.8733,1613
1.8787,1615
1.8843,1608
1.89,1612
1.8956,1615
1.901,1609
1.9066,1614
1.9122,1612
1.9176,1609
1.9232,1613
1.9289,1610
1.9343,1613
1.9399,1613
1.9455,1611
1.9512,1614
1.9565,1612
1.9622,1609
1.9678,1615
1.9732,1612
1.9788,1612
1.9844,1614
1.9898,1610
1.9955,1613
2.0065,1610
2.0122,1614
2.0178,1611
2.0231,1611
2.0288,1613
2.0344,1610
2.04,1611
2.0454,1612
2.051,1610
2.0566,1614
2.0623,1611
2.0676,1612
2.0733,1612
2.0789,1611
2.0843,1614
2.0899,1611
2.0956,1610
2.1012,1614
2.1065,1610
2.1122,1614
2.1178,1613
2.1234,1609
2.1288,1613
2.1344,1612
2.14,1610
2.1454,1615
2.151,1612
2.1566,1610
2.1623,1613
2.1676,1611
2.1733,1611
2.1789,1614
2.1843,1608
2.1899,1611
2.1956,1613
2.2009,1609
2.2066,1613
2.2122,1612
2.2178,1609
2.2232,1615
2.2288,1612
2.2344,1610
2.2398,1613
2.2455,1611
2.2511,1610
2.2567,1613
2.2621,1612
2.2677,1613
2.2734,1610
2.2787,1608
2.2844,1615
2.29,1611
2.2954,1612
2.301,1612
2.3066,1612
2.3123,1611
2.3176,1615
2.3233,1609
2.3289,1615
2.3343,1611
2.3399,1610
2.3455,1614
2.3512,1610
2.3565,1612
2.3621,1614
2.3678,1609
2.3731,1613
2.3788,1612
2.3843,1608
2.3899,1615
2.3955,1612
2.4012,1609
2.4065,1614
2.4121,1610
2.4177,1611
2.4234,1615
2.4287,1610
2.4344,1610
2.4398,1615
2.4454,1611
2.451,1611
2.4567,1614
2.4623,1608
2.4677,1614
2.4733,1613
2.4789,1610
2.4843,1614
2.49,1609
2.4955,1610
2.5011,1614
2.5065,1611
2.5121,1608
2.5178,1612
2.5231,1609
2.5288,1614
2.5344,1611
2.54,1609
2.5454,1614
2.551,1611
2.5566,1610
2.5623,1614
2.5676,1611
2.5733,1610
2.5789,1613
2.5842,1610
2.5899,1612
2.5955,1613
2.6011,1610
2.6065,1613
2.6121,1613
2.6177,1609
2.6233,1614
2.629,1612
2.6343,1610
2.64,1616
2.6456,1612
2.6509,1611
2.6566,1615
2.6622,1612
2.6676,1612
2.6732,1615
2.6789,1611
2.6845,1614
2.6898,1612
2.6955,1609
2.7011,1614
2.7065,1611
2.7121,1610
2.7178,1613
2.7234,1610
2.7288,1611
2.7344,1615
2.7401,1609
2.7454,1612
2.7511,1612
2.7567,1609
2.7621,1612
2.7677,1613
2.7733,1608
2.7787,1613
2.7843,1612
2.79,1610
2.7956,1614
2.801,1610
2.8066,1613
2.8122,1615
2.8176,1610
2.8233,1615
2.8289,1612
2.8343,1611
2.8399,1614
2.8455,1608
2.8509,1613
2.8566,1613
2.8622,1612
2.8678,1613
2.8733,1612
2.8789,1607
2.8842,1613
2.8899,1609
2.8955,1610
2.9012,1615
2.9065,1610
2.9122,1612
2.9178,1612
2.9232,1610
2.9288,1612
2.9344,1612
2.9401,1611
2.9455,1615
2.9511,1611
2.9565,1613
2.9621,1614
2.9678,1609
2.9734,1612
2.9788,1614
2.9844,1610
2.99,1611
2.9954,1615
3.001,1609
3.0067,1613
3.0121,1614
3.0177,1611
3.0233,1612
3.0287,1613
3.0343,1610
3.04,1616
3.0456,1611
3.051,1609
3.0566,1616
3.0622,1610
3.0676,1613
3.0732,1614
3.0789,1611
3.0845,1614
3.0898,1612
3.0955,1610
3.1011,1613
3.1067,1609
3.1121,1612
3.1177,1613
3.1234,1610
3.1287,1614
3.1344,1614
3.14,1610
3.1456,1614
3.151,1609
3.1567,1612
3.162,1616
3.1676,1609
3.1733,1611
3.1789,1614
3.1843,1611
3.1899,1613
3.1956,1614
3.2009,1608
3.2066,1610
3.2122,1613
3.2178,1608
3.2232,1612
3.2289,1614
3.2345,1611
3.2399,1612
3.2455,1613
3.2511,1608
3.2565,1613
3.2621,1614
3.2678,1611
3.2731,1614
3.2788,1611
3.2844,1610
3.29,1615
3.2954,1611
3.3011,1609
