Experiment: Feb_19_eric5_chem_expt vial 6, Thu Feb 18 15:24:30 2021
0.0039,0.0
0.0096,0.0005442776625002033
0.015,0.0027738612830789933
0.0207,0.0007239053530172512
0.026,0.002605000097282373
0.0317,0.001637946583757488
0.0373,-0.0011424633584422583
0.0428,-0.0007883834373125786
0.0484,0.0001368448557110824
0.0541,-0.0007723054867201373
0.0594,-0.0019044027011494435
0.0652,-0.001523403319420913
0.0705,-0.002830266239475243
0.0762,-0.0038156742118449216
0.0816,-0.004328429360203945
0.0873,-0.0029993199348230526
0.0929,-0.00020108800786644565
0.0983,-0.0032276075554740213
0.104,-0.002830266239475243
0.1094,-0.0033751440860585458
0.1151,-0.00379413620679081
0.1207,-0.0015395022765716249
0.1261,0.001479710598947026
0.1318,0.003529077280371551
0.1372,0.0014903912543382525
0.1428,0.0022139628989950033
0.1485,0.0008981844529298844
0.1539,-0.000756220273526953
0.1596,-0.0015448669817110794
