Experiment: Feb_19_eric5_chem_expt vial 12, Thu Feb 18 15:24:31 2021
0.0039,0.0
0.0096,-0.0015022550142393953
0.015,0.00031346003273008405
0.0207,-0.0019171103933069422
0.026,-0.0010267373160545157
0.0317,-0.0003387651318374485
0.0373,-0.0003387651318374485
0.0428,0.00023771060031718694
0.0484,-0.0005259737222580441
0.0541,0.0016027207021277468
0.0594,-0.001077297763174001
0.0652,0.003042736421554282
0.0705,0.0029059553258053428
0.0762,0.000601634366923065
0.0816,0.001991634412525145
0.0873,-0.000500705724476469
0.0929,-0.0008142610934948058
0.0983,-0.0013909253121824894
0.104,-0.0002124544432454134
0.1094,-0.0004041214782036229
0.1151,-0.0022966184081947283
0.1207,-0.0014818104664162668
0.1261,-0.0022460147100891725
0.1318,-0.0012439545004290231
0.1372,-0.0011933993009188293
0.1428,-0.000328344756859944
0.1485,-0.001142844910470009
0.1539,-0.0015932269261525467
0.1596,-0.0017449616317883887
