Experiment: Feb_19_eric5_chem_expt vial 15, Thu Feb 18 15:24:31 2021
0.0039,0.0
0.0096,0.0004024705363989689
0.015,0.0002024679152664577
0.0207,0.0008029173501468145
0.026,0.0006026948862412063
0.0317,0.0022084158732291748
0.0373,0.0012059009455485104
0.0428,0.001406935840719381
0.0484,0.0010020843470666119
0.0541,0.0026111364926167946
0.0594,0.0008042149693507916
0.0652,0.0006055658435948352
0.0705,0.0032163175702801805
0.0762,0.00281165349950685
0.0816,0.0006037892940841116
0.0873,-0.0014056358623389942
0.0929,-0.0006048402953275911
0.0983,-2.8421417700430496e-06
0.104,-0.0018109625440896338
0.1094,-0.0018102707172834576
0.1151,-0.002214736710712928
0.1207,-0.0026169722329539846
0.1261,-0.0016112677333187664
0.1318,0.0008033479285768363
0.1372,-4.426461682749405e-07
0.1428,0.0018081097371839272
0.1485,0.0022111172015050196
0.1539,0.001006372220175078
0.1596,0.0018115376363939673
