Experiment: Feb_19_eric5_chem_expt vial 13, Thu Feb 18 15:24:31 2021
0.0039,0.0
0.0096,0.00018137136915280516
0.015,-0.0009416807189236431
0.0207,-0.0013046140748907697
0.026,-0.0007563898825964921
0.0317,-0.0003935406486748616
0.0373,-0.000991654012792137
0.0428,-0.0017637364152265078
0.0484,-0.00209989742102909
0.0541,-0.0005365046767526471
0.0594,-0.0011231404886057617
0.0652,0.0007177196007339959
0.0705,0.0014505840883159704
0.0762,-0.0006909963780708239
0.0816,-0.000509575243408833
0.0873,-0.00090706409481775
0.0929,-0.0020460412402408534
0.0983,-0.0016599066193777323
0.104,-0.0016214142733229353
0.1094,-0.0023398222289416626
0.1151,-0.0018375714839760915
0.1207,-0.0010769740682829154
0.1261,-0.001397562514634798
0.1318,0.00023904660332335625
0.1372,0.0007638294148402114
0.1428,0.0014813044056075086
0.1485,0.00098358005881799
0.1539,0.0013999796451943103
0.1596,0.00048580406563233924
