Experiment: Feb_19_eric5_chem_expt vial 3, Thu Feb 18 15:24:30 2021
0.0039,0.0
0.0096,2.8372137545806808e-05
0.015,0.006406244537400685
0.0207,0.004786229128911135
0.026,0.005220112424878298
0.0317,0.007997949510718971
0.0373,0.0016179523841797216
0.0428,0.00717712334192
0.0484,0.005977279987340101
0.0541,0.005621647851171696
0.0594,0.004033729167972178
0.0652,0.003220938307027854
0.0705,0.007628520965929031
0.0762,0.004786229128911135
0.0816,0.004084794575062167
0.0873,0.004463176059151586
0.0929,0.009192440646528022
0.0983,0.008047915847253284
0.104,0.006023129676351546
0.1094,0.00681222353811628
0.1151,0.003908807640785383
0.1207,0.006301197416373583
0.1261,0.008696607383602784
0.1318,0.012689819033425254
0.1372,0.00870561069653597
0.1428,0.010314985672652766
0.1485,0.011910140617121812
0.1539,0.00953060386826543
0.1596,0.008732640323550367
