Experiment: Feb_19_eric5_chem_expt vial 5, Thu Feb 18 15:24:30 2021
0.0039,0.0
0.0096,-0.0017603333284721412
0.015,-0.001987732346052873
0.0207,-0.00130561403568219
0.026,-0.00047375156208673275
0.0317,0.000585051871694886
0.0373,-0.0012669292901001938
0.0428,0.0005754129661944551
0.0484,0.001730062170635538
0.0541,0.0008025453545766892
0.0594,-2.895207071340611e-05
0.0652,0.0008410917717948108
0.0705,-0.0006333937042664051
0.0762,-0.00199741115917218
0.0816,-0.0023069881561559313
0.0873,-0.002999078842221281
0.0929,-0.0029602843017043634
0.0983,-0.0036525952383037463
0.104,-0.0032944948088653447
0.1094,-0.005279370323370891
0.1151,-0.003919023577250158
0.1207,-0.003977270616745687
0.1261,-0.004345159101728724
0.1318,-0.003096039883864199
0.1372,-0.005415659988319832
0.1428,-0.00542539225263905
0.1485,-0.006297715053486641
0.1539,-0.0049990775375331475
0.1596,-0.005851774580920011
