Experiment: Mar_5_Turb_expt vial 6, Fri Mar  5 17:59:38 2021
0.0053,99
0.0107,99
0.0164,100
0.0218,100
0.0275,100
0.0329,100
0.0384,104
0.0441,101
0.0495,97
0.0552,103
0.0606,102
0.0663,101
0.0717,104
0.0774,101
0.0831,101
0.0885,101
0.0942,102
0.0996,104
0.1052,100
0.1106,102
0.1163,103
0.1217,100
0.1274,100
0.1331,99
0.1385,99
0.1442,101
0.1496,103
0.1553,101
0.1607,99
