Experiment: Mar_5_Turb_expt vial 5, Fri Mar  5 17:59:38 2021
0.0053,27818
0.0107,27794
0.0164,27824
0.0218,27835
0.0275,27834
0.0329,27853
0.0384,27848
0.0441,27856
0.0495,27824
0.0552,27841
0.0606,27843
0.0663,27801
0.0717,27875
0.0774,27862
0.0831,27811
0.0885,27877
0.0942,27881
0.0996,27834
0.1052,27925
0.1106,27942
0.1163,27927
0.1217,27935
0.1274,27916
0.1331,27917
0.1385,27937
0.1442,27964
0.1496,27960
0.1553,27977
0.1607,27922
