Experiment: Mar_5_Turb_expt vial 12, Fri Mar  5 17:59:38 2021
0.0053,101
0.0107,99
0.0164,101
0.0218,101
0.0275,100
0.0329,99
0.0384,101
0.0441,98
0.0495,102
0.0552,100
0.0606,104
0.0663,101
0.0717,105
0.0774,100
0.0831,103
0.0885,100
0.0942,103
0.0996,103
0.1052,101
0.1106,101
0.1163,101
0.1217,102
0.1274,104
0.1331,100
0.1385,99
0.1442,101
0.1496,101
0.1553,102
0.1607,105
