Experiment: Mar_5_Turb_expt vial 15, Fri Mar  5 17:59:38 2021
0.0053,100
0.0107,98
0.0164,101
0.0218,105
0.0275,101
0.0329,102
0.0384,100
0.0441,103
0.0495,102
0.0552,101
0.0606,103
0.0663,102
0.0717,103
0.0774,103
0.0831,100
0.0885,100
0.0942,101
0.0996,104
0.1052,102
0.1106,102
0.1163,102
0.1217,101
0.1274,101
0.1331,100
0.1385,100
0.1442,100
0.1496,101
0.1553,100
0.1607,102
