Experiment: Mar_5_Turb_expt vial 0, Fri Mar  5 17:59:38 2021
0.0053,101
0.0107,101
0.0164,103
0.0218,104
0.0275,101
0.0329,103
0.0384,101
0.0441,103
0.0495,99
0.0552,101
0.0606,102
0.0663,101
0.0717,105
0.0774,99
0.0831,102
0.0885,102
0.0942,103
0.0996,104
0.1052,98
0.1106,102
0.1163,101
0.1217,102
0.1274,103
0.1331,99
0.1385,101
0.1442,101
0.1496,99
0.1553,103
0.1607,103
