Experiment: Mar_5_Turb_expt vial 2, Fri Mar  5 17:59:38 2021
0.0053,28645
0.0107,28685
0.0164,28654
0.0218,28688
0.0275,28653
0.0329,28663
0.0384,28696
0.0441,28714
0.0495,28705
0.0552,28642
0.0606,28699
0.0663,28700
0.0717,28734
0.0774,28696
0.0831,28709
0.0885,28673
0.0942,28679
0.0996,28726
0.1052,28718
0.1106,28712
0.1163,28707
0.1217,28700
0.1274,28720
0.1331,28709
0.1385,28669
0.1442,28692
0.1496,28710
0.1553,28697
0.1607,28721
