Experiment: Mar_5_Turb_expt vial 11, Fri Mar  5 17:59:38 2021
0.0053,101
0.0107,99
0.0164,98
0.0218,100
0.0275,101
0.0329,101
0.0384,103
0.0441,102
0.0495,102
0.0552,103
0.0606,99
0.0663,101
0.0717,103
0.0774,104
0.0831,100
0.0885,101
0.0942,101
0.0996,102
0.1052,102
0.1106,101
0.1163,102
0.1217,103
0.1274,106
0.1331,103
0.1385,98
0.1442,102
0.1496,102
0.1553,101
0.1607,104
