Experiment: Mar_5_Turb_expt vial 10, Fri Mar  5 17:59:38 2021
0.0053,32767
0.0107,32766
0.0164,32766
0.0218,32768
0.0275,32767
0.0329,32769
0.0384,32768
0.0441,32768
0.0495,32767
0.0552,32768
0.0606,32765
0.0663,32765
0.0717,32771
0.0774,32769
0.0831,32768
0.0885,32768
0.0942,32769
0.0996,32770
0.1052,32766
0.1106,32767
0.1163,32769
0.1217,32767
0.1274,32769
0.1331,32771
0.1385,32770
0.1442,32768
0.1496,32773
0.1553,32770
0.1607,32769
