Experiment: Mar_5_Turb_expt vial 4, Fri Mar  5 17:59:38 2021
0.0053,99
0.0107,101
0.0164,99
0.0218,102
0.0275,102
0.0329,102
0.0384,103
0.0441,104
0.0495,98
0.0552,103
0.0606,105
0.0663,101
0.0717,107
0.0774,103
0.0831,100
0.0885,101
0.0942,103
0.0996,101
0.1052,99
0.1106,103
0.1163,101
0.1217,104
0.1274,101
0.1331,103
0.1385,98
0.1442,102
0.1496,104
0.1553,102
0.1607,102
