Experiment: Mar_5_Turb_expt vial 9, Fri Mar  5 17:59:38 2021
0.0053,101
0.0107,100
0.0164,101
0.0218,98
0.0275,102
0.0329,101
0.0384,101
0.0441,99
0.0495,100
0.0552,102
0.0606,101
0.0663,102
0.0717,104
0.0774,100
0.0831,102
0.0885,101
0.0942,100
0.0996,103
0.1052,102
0.1106,104
0.1163,101
0.1217,101
0.1274,100
0.1331,100
0.1385,101
0.1442,100
0.1496,103
0.1553,102
0.1607,104
