Experiment: Mar_5_Turb_expt vial 1, Fri Mar  5 17:59:38 2021
0.0053,28605
0.0107,28614
0.0164,28617
0.0218,28630
0.0275,28620
0.0329,28621
0.0384,28639
0.0441,28631
0.0495,28637
0.0552,28627
0.0606,28632
0.0663,28624
0.0717,28641
0.0774,28611
0.0831,28633
0.0885,28613
0.0942,28624
0.0996,28628
0.1052,28626
0.1106,28631
0.1163,28634
0.1217,28626
0.1274,28620
0.1331,28622
0.1385,28627
0.1442,28613
0.1496,28613
0.1553,28622
0.1607,28625
