Experiment: Feb_26_Turb_expt vial 14, Fri Feb 26 16:54:25 2021
0.0055,55605
0.0111,55604
0.0168,55616
0.0221,55624
0.0277,55619
0.0334,55612
0.0387,55616
0.0444,55617
0.05,55620
0.0556,55621
0.061,55617
0.0666,55620
0.0723,55623
0.0776,55608
0.0833,55614
0.0889,55621
0.0945,55616
0.0999,55610
0.1055,55608
0.1111,55612
0.1168,55609
0.1221,55607
0.1278,55604
0.1334,55608
0.1387,55613
0.1444,55622
0.15,55624
0.1556,55626
0.161,55629
0.1666,55636
0.1723,55632
0.1776,55632
0.1833,55640
0.1889,55636
0.1945,55625
0.1999,55623
0.2055,55623
0.2111,55622
0.2167,55630
0.2221,55632
0.2277,55632
0.2334,55631
0.239,55635
0.2443,55628
0.2499,55622
0.2556,55627
0.2612,55633
0.2665,55628
0.2722,55628
0.2778,55634
0.2834,55633
0.2888,55634
0.2944,55637
0.3,55636
0.3057,55636
0.311,55633
0.3166,55638
0.3223,55628
0.3279,55635
0.3332,55626
0.3389,55624
0.3445,55629
0.3499,55633
0.3555,55629
0.3611,55633
0.3668,55621
0.3724,55623
0.3777,55624
0.3834,55626
0.389,55628
0.3943,55625
0.4,55625
0.4056,55620
0.411,55620
0.4166,55612
0.4222,55618
0.4279,55610
0.4333,55612
0.4389,55623
0.4445,55619
0.4499,55624
0.4555,55619
0.4612,55618
0.4668,55622
0.4722,55626
0.4778,55617
0.4834,55618
0.4888,55618
0.4944,55619
0.5,55619
0.5057,55622
0.511,55614
0.5166,55613
0.5223,55614
0.5279,55615
0.5332,55616
0.5389,55619
0.5445,55613
0.5501,55610
0.5555,55614
0.5611,55615
0.5668,55614
0.5724,55612
0.5777,55614
0.5834,55611
0.589,55610
0.5943,55610
0.5999,55602
0.6056,55608
0.6112,55606
0.6166,55608
0.6222,55603
0.6278,55610
0.6335,55611
0.6388,55611
0.6444,55611
0.6501,55611
0.6557,55614
0.6611,55608
0.6667,55607
0.6723,55619
0.6777,55623
0.6833,55620
0.6889,55618
0.6946,55624
0.6999,55626
0.7055,55635
0.7112,55628
0.7168,55628
0.7222,55623
0.7278,55618
0.7334,55621
0.7388,55620
0.7444,55615
0.7499,55619
0.7555,55614
0.7611,55611
0.7668,55616
0.7721,55612
0.7777,55606
0.7833,55616
0.7889,55616
0.7946,55620
0.7999,55614
0.8055,55613
0.8111,55608
0.8167,55607
0.8224,55610
0.8277,55612
0.8333,55623
0.8389,55617
0.8446,55611
0.8499,55610
0.8555,55612
0.8611,55612
0.8667,55607
0.8724,55608
0.8778,55612
0.8834,55603
0.8889,55608
0.8945,55614
0.9002,55607
0.9055,55613
0.9112,55609
0.9167,55610
0.9223,55612
0.9277,55616
0.9333,55609
0.939,55608
0.9445,55607
0.9502,55609
0.9555,55612
0.9611,55611
0.9668,55609
0.9721,55612
0.9778,55606
0.9834,55604
0.9888,55609
0.9944,55602
1.0001,55610
1.0055,55607
1.0111,55609
1.0167,55605
1.0223,55605
1.0277,55605
1.0333,55604
1.039,55613
1.0446,55608
1.05,55605
1.0556,55605
1.0612,55604
1.0668,55600
1.0722,55607
1.0778,55602
1.0834,55608
1.0888,55606
1.0944,55615
1.1,55617
1.1056,55613
1.1113,55611
1.1166,55614
1.1222,55615
1.1279,55612
1.1335,55614
1.1388,55612
1.1445,55613
1.1501,55611
1.1557,55610
1.1611,55611
1.1667,55604
1.1723,55606
1.1779,55611
1.1833,55612
1.1889,55608
1.1946,55621
1.1999,55624
1.2056,55617
1.2112,55619
1.2168,55622
1.2222,55616
1.2278,55621
1.2335,55618
1.2388,55613
1.2445,55614
1.2501,55613
1.2554,55618
1.2611,55611
1.2667,55612
1.2724,55611
1.2777,55609
1.2833,55615
