Experiment: Feb_26_Turb_expt vial 5, Fri Feb 26 16:54:25 2021
0.0055,54648
0.0111,54655
0.0168,54648
0.0221,54661
0.0277,54653
0.0334,54653
0.0387,54660
0.0444,54663
0.05,54652
0.0556,54662
0.061,54652
0.0666,54653
0.0723,54651
0.0776,54653
0.0833,54659
0.0889,54661
0.0945,54656
0.0999,54652
0.1055,54652
0.1111,54658
0.1168,54652
0.1221,54644
0.1278,54644
0.1334,54646
0.1387,54645
0.1444,54654
0.15,54642
0.1556,54651
0.161,54646
0.1666,54658
0.1723,54647
0.1776,54652
0.1833,54665
0.1889,54661
0.1945,54655
0.1999,54659
0.2055,54656
0.2111,54652
0.2167,54655
0.2221,54663
0.2277,54651
0.2334,54664
0.239,54662
0.2443,54666
0.2499,54658
0.2556,54665
0.2612,54665
0.2665,54667
0.2722,54656
0.2778,54661
0.2834,54670
0.2888,54662
0.2944,54663
0.3,54659
0.3057,54659
0.311,54658
0.3166,54650
0.3223,54646
0.3279,54660
0.3332,54643
0.3389,54643
0.3445,54654
0.3499,54652
0.3555,54648
0.3611,54659
0.3668,54653
0.3724,54648
0.3777,54654
0.3834,54647
0.389,54649
0.3943,54649
0.4,54647
0.4056,54655
0.411,54649
0.4166,54645
0.4222,54649
0.4279,54649
0.4333,54638
0.4389,54647
0.4445,54645
0.4499,54652
0.4555,54650
0.4612,54646
0.4668,54641
0.4722,54648
0.4778,54648
0.4834,54646
0.4888,54648
0.4944,54652
0.5,54647
0.5057,54651
0.511,54653
0.5166,54649
0.5223,54655
0.5279,54646
0.5332,54644
0.5389,54646
0.5445,54647
0.5501,54643
0.5555,54647
0.5611,54651
0.5668,54644
0.5724,54647
0.5777,54647
0.5834,54653
0.589,54644
0.5943,54651
0.5999,54646
0.6056,54647
0.6112,54644
0.6166,54640
0.6222,54639
0.6278,54645
0.6335,54648
0.6388,54646
0.6444,54644
0.6501,54644
0.6557,54650
0.6611,54646
0.6667,54643
0.6723,54654
0.6777,54650
0.6833,54647
0.6889,54651
0.6946,54656
0.6999,54655
0.7055,54655
0.7112,54658
0.7168,54657
0.7222,54657
0.7278,54652
0.7334,54650
0.7388,54652
0.7444,54650
0.7499,54650
0.7555,54648
0.7611,54640
0.7668,54656
0.7721,54641
0.7777,54647
0.7833,54651
0.7889,54644
0.7946,54642
0.7999,54650
0.8055,54641
0.8111,54646
0.8167,54648
0.8224,54647
0.8277,54645
0.8333,54650
0.8389,54650
0.8446,54650
0.8499,54651
0.8555,54654
0.8611,54651
0.8667,54646
0.8724,54652
