Experiment: Feb_26_Turb_expt vial 4, Fri Feb 26 16:54:25 2021
0.0055,46568
0.0111,46477
0.0168,46455
0.0221,46585
0.0277,46557
0.0334,46552
0.0387,46468
0.0444,46491
0.05,46559
0.0556,46544
0.061,46528
0.0666,46525
0.0723,46520
0.0776,46464
0.0833,46506
0.0889,46511
0.0945,46572
0.0999,46536
0.1055,46602
0.1111,46538
0.1168,46573
0.1221,46532
0.1278,46559
0.1334,46632
0.1387,46544
0.1444,46578
0.15,46547
0.1556,46587
0.161,46601
0.1666,46653
0.1723,46615
0.1776,46530
0.1833,46590
0.1889,46552
0.1945,46509
0.1999,46496
0.2055,46542
0.2111,46512
0.2167,46527
0.2221,46570
0.2277,46570
0.2334,46618
0.239,46622
0.2443,46550
0.2499,46649
0.2556,46634
0.2612,46568
0.2665,46550
0.2722,46555
0.2778,46653
0.2834,46644
0.2888,46642
0.2944,46576
0.3,46649
0.3057,46554
0.311,46558
0.3166,46637
0.3223,46571
0.3279,46576
0.3332,46585
0.3389,46609
0.3445,46496
0.3499,46609
0.3555,46541
0.3611,46607
0.3668,46579
0.3724,46587
0.3777,46516
0.3834,46549
0.389,46580
0.3943,46445
0.4,46537
0.4056,46519
0.411,46493
0.4166,46508
0.4222,46520
0.4279,46543
0.4333,46503
0.4389,46506
0.4445,46612
0.4499,46558
0.4555,46559
0.4612,46551
0.4668,46516
0.4722,46532
0.4778,46429
0.4834,46512
0.4888,46474
0.4944,46492
0.5,46548
0.5057,46460
0.511,46460
0.5166,46503
0.5223,46492
0.5279,46528
0.5332,46461
0.5389,46519
0.5445,46481
0.5501,46512
0.5555,46518
0.5611,46510
0.5668,46473
0.5724,46507
0.5777,46522
0.5834,46423
0.589,46467
0.5943,46457
0.5999,46491
0.6056,46494
0.6112,46511
0.6166,46550
0.6222,46495
0.6278,46485
0.6335,46519
0.6388,46544
0.6444,46543
0.6501,46581
0.6557,46511
0.6611,46504
0.6667,46580
0.6723,46564
0.6777,46551
0.6833,46531
0.6889,46539
0.6946,46462
0.6999,46508
0.7055,46532
0.7112,46518
0.7168,46470
0.7222,46428
0.7278,46476
0.7334,46393
0.7388,46498
0.7444,46502
0.7499,46417
0.7555,46487
0.7611,46486
0.7668,46489
0.7721,46434
0.7777,46384
0.7833,46455
0.7889,46456
0.7946,46395
0.7999,46478
0.8055,46486
0.8111,46429
0.8167,46512
0.8224,46477
0.8277,46450
0.8333,46469
0.8389,46386
0.8446,46524
0.8499,46508
0.8555,46490
0.8611,46555
0.8667,46496
0.8724,46457
0.8778,46525
0.8834,46413
0.8889,46547
0.8945,46456
0.9002,46447
0.9055,46527
0.9112,46453
0.9167,46468
0.9223,46451
0.9277,46501
0.9333,46456
0.939,46460
0.9445,46464
0.9502,46467
0.9555,46437
0.9611,46485
0.9668,46479
0.9721,46508
0.9778,46472
0.9834,46473
0.9888,46545
0.9944,46408
1.0001,46421
1.0055,46434
1.0111,46449
1.0167,46445
1.0223,46420
1.0277,46453
1.0333,46449
1.039,46452
1.0446,46397
1.05,46430
1.0556,46470
1.0612,46429
1.0668,46445
1.0722,46422
1.0778,46414
1.0834,46437
1.0888,46504
1.0944,46401
1.1,46455
1.1056,46458
1.1113,46472
1.1166,46546
1.1222,46438
1.1279,46469
1.1335,46383
1.1388,46413
1.1445,46506
1.1501,46440
1.1557,46453
1.1611,46500
1.1667,46416
1.1723,46378
1.1779,46449
1.1833,46383
1.1889,46372
1.1946,46397
1.1999,46496
1.2056,46368
1.2112,46413
1.2168,46537
1.2222,46414
1.2278,46449
1.2335,46499
1.2388,46466
1.2445,46460
1.2501,46510
1.2554,46474
1.2611,46419
1.2667,46485
1.2724,46449
1.2777,46524
1.2833,46436
1.289,46462
1.2946,46484
1.3,46439
1.3056,46449
1.3112,46450
1.3166,46433
1.3222,46405
1.3279,46461
1.3335,46547
1.3388,46426
1.3445,46526
1.3501,46491
1.3555,46559
1.3611,46439
1.3667,46446
1.3724,46481
1.3777,46478
1.3834,46463
1.389,46418
1.3946,46410
1.3999,46448
1.4056,46427
1.4112,46500
1.4168,46435
1.4222,46353
1.4278,46459
1.4334,46458
1.439,46417
1.4446,46402
1.45,46485
1.4556,46416
1.4613,46364
1.4666,46379
1.4723,46372
1.4779,46443
1.4832,46422
1.4889,46465
1.4945,46443
1.5001,46430
1.5058,46413
1.5111,46448
1.5168,46497
1.5224,46521
1.5278,46387
1.5334,46461
1.539,46504
1.5444,46447
1.55,46504
1.5556,46417
1.5613,46392
1.5666,46476
1.5723,46418
1.5779,46399
1.5835,46394
1.5889,46378
1.5945,46391
1.6001,46434
1.6055,46432
1.6111,46458
1.6167,46443
1.6224,46486
1.6277,46482
1.6334,46411
1.639,46441
1.6446,46399
1.65,46506
1.6556,46445
1.6612,46484
1.6666,46430
1.6722,46412
1.6778,46467
1.6834,46442
1.6888,46440
1.6944,46462
1.7,46414
1.7057,46443
1.7113,46490
1.7166,46487
1.7222,46468
1.7279,46461
1.7335,46435
1.7388,46390
1.7445,46497
1.7501,46485
1.7557,46460
1.7611,46477
1.7667,46406
1.7724,46472
1.7777,46467
1.7834,46442
1.789,46460
1.7943,46443
1.8,46450
1.8056,46457
1.8112,46561
1.8169,46431
1.8222,46490
1.8278,46378
1.8335,46468
1.8388,46459
1.8444,46456
1.8501,46503
1.8555,46462
1.8611,46456
1.8667,46487
1.8724,46401
1.8777,46471
1.8834,46469
1.889,46480
1.8946,46500
1.9,46490
1.9056,46434
1.9112,46475
1.9166,46418
1.9222,46441
1.9278,46477
1.9335,46460
1.9388,46519
1.9445,46448
1.9501,46538
1.9557,46436
1.9611,46502
1.9667,46453
1.9723,46537
1.978,46487
1.9833,46361
1.9889,46472
1.9945,46386
2.0002,46476
2.0056,46450
2.0112,46438
2.0168,46545
2.0222,46440
2.0278,46470
2.0334,46487
2.039,46421
2.0446,46479
2.05,46445
2.0556,46417
2.0613,46484
2.0666,46386
2.0722,46446
2.0779,46504
2.0832,46477
2.0889,46446
2.0945,46479
2.0999,46428
2.1056,46549
2.1112,46403
2.1168,46419
2.1221,46404
2.1278,46445
2.1332,46424
2.1389,46489
2.1445,46447
2.1499,46442
2.1556,46456
2.1612,46487
2.1666,46520
2.1722,46440
2.1779,46501
2.1833,46483
2.1889,46507
2.1945,46414
2.1999,46498
2.2056,46443
2.2112,46471
2.2166,46431
2.2222,46431
2.2279,46500
2.2333,46440
2.2389,46456
2.2445,46432
2.2499,46464
2.2556,46472
2.2612,46496
2.2666,46421
2.2722,46510
2.2779,46425
2.2833,46473
2.2889,46448
2.2945,46487
2.2999,46454
2.3055,46492
2.3111,46425
2.3166,46414
2.3223,46494
2.3277,46474
2.3333,46442
2.3389,46470
2.3446,46444
2.35,46515
2.3555,46448
2.3612,46482
2.3666,46448
2.3723,46463
2.3779,46458
2.3833,46432
2.389,46435
2.3946,46400
2.3999,46461
2.4056,46390
2.4111,46414
2.4167,46440
2.4223,46456
2.4279,46391
2.4333,46447
2.4389,46379
2.4445,46432
2.45,46421
2.4556,46456
2.4612,46418
2.4667,46357
2.4723,46431
2.4779,46376
2.4833,46394
2.4889,46438
2.4945,46444
2.5,46446
2.5056,46388
2.5113,46299
2.5166,46392
2.5222,46407
2.5279,46427
2.5334,46467
2.539,46413
2.5446,46387
2.55,46394
2.5556,46359
2.5613,46433
2.5666,46438
2.5723,46408
2.5779,46384
2.5834,46448
2.589,46406
2.5946,46478
2.6,46449
2.6056,46455
2.6112,46415
2.6166,46369
2.6222,46408
2.6278,46364
2.6334,46455
2.639,46432
2.6446,46396
2.65,46406
2.6556,46441
2.6613,46435
2.6666,46422
2.6722,46508
2.6779,46444
2.6834,46529
2.689,46344
2.6946,46480
2.7,46427
2.7056,46368
2.7113,46396
2.7166,46424
2.7222,46475
2.7279,46456
2.7334,46305
2.739,46430
2.7444,46448
2.75,46367
2.7557,46304
2.7613,46367
2.7666,46293
2.7723,46406
2.7779,46433
2.7833,46356
2.7889,46352
2.7945,46369
2.8001,46350
2.8057,46367
2.8111,46385
2.8167,46379
2.8223,46384
2.828,46384
2.8333,46446
2.8389,46463
2.8445,46461
2.8501,46371
2.8557,46326
2.8611,46392
2.8667,46356
2.8723,46359
2.8779,46387
2.8833,46400
2.8889,46361
2.8945,46388
2.9001,46381
2.9057,46365
2.9111,46359
2.9167,46300
2.9223,46412
2.9277,46324
