Experiment: Feb_26_Turb_expt vial 11, Fri Feb 26 16:54:25 2021
0.0055,56314
0.0111,56310
0.0168,56323
0.0221,56325
0.0277,56328
0.0334,56326
0.0387,56320
0.0444,56310
0.05,56320
0.0556,56307
0.061,56310
0.0666,56312
0.0723,56312
0.0776,56301
0.0833,56304
0.0889,56303
0.0945,56301
0.0999,56304
0.1055,56297
0.1111,56297
0.1168,56295
0.1221,56289
0.1278,56294
0.1334,56293
0.1387,56284
0.1444,56286
0.15,56287
0.1556,56284
0.161,56292
0.1666,56290
0.1723,56283
0.1776,56286
0.1833,56283
0.1889,56284
0.1945,56286
0.1999,56288
0.2055,56292
0.2111,56282
0.2167,56292
0.2221,56287
0.2277,56285
0.2334,56289
0.239,56288
0.2443,56287
0.2499,56288
0.2556,56281
0.2612,56289
0.2665,56298
0.2722,56286
0.2778,56288
0.2834,56290
0.2888,56279
0.2944,56294
0.3,56292
0.3057,56285
0.311,56287
0.3166,56286
0.3223,56279
0.3279,56291
0.3332,56282
0.3389,56281
0.3445,56282
0.3499,56282
0.3555,56281
0.3611,56284
0.3668,56284
0.3724,56280
0.3777,56289
0.3834,56281
0.389,56276
0.3943,56287
0.4,56287
0.4056,56287
0.411,56279
0.4166,56282
0.4222,56281
0.4279,56284
0.4333,56285
0.4389,56275
0.4445,56284
0.4499,56291
0.4555,56281
0.4612,56285
0.4668,56286
0.4722,56282
0.4778,56291
0.4834,56287
0.4888,56294
0.4944,56289
0.5,56285
0.5057,56293
0.511,56289
0.5166,56290
0.5223,56289
0.5279,56294
0.5332,56296
0.5389,56291
0.5445,56298
0.5501,56284
0.5555,56289
0.5611,56290
0.5668,56285
0.5724,56283
0.5777,56290
0.5834,56282
0.589,56279
0.5943,56294
0.5999,56281
0.6056,56283
0.6112,56277
0.6166,56287
0.6222,56281
0.6278,56272
0.6335,56286
0.6388,56286
0.6444,56284
0.6501,56287
0.6557,56286
0.6611,56283
0.6667,56277
0.6723,56283
0.6777,56280
0.6833,56285
0.6889,56284
0.6946,56285
0.6999,56279
0.7055,56284
0.7112,56289
0.7168,56285
0.7222,56290
0.7278,56286
0.7334,56281
0.7388,56286
0.7444,56290
0.7499,56291
0.7555,56289
0.7611,56291
0.7668,56288
0.7721,56289
0.7777,56292
0.7833,56294
0.7889,56291
0.7946,56286
0.7999,56285
0.8055,56285
0.8111,56289
0.8167,56286
0.8224,56283
0.8277,56274
0.8333,56288
0.8389,56287
0.8446,56285
0.8499,56278
0.8555,56283
0.8611,56289
0.8667,56285
0.8724,56286
0.8778,56297
0.8834,56291
0.8889,56292
0.8945,56291
0.9002,56285
0.9055,56290
0.9112,56279
0.9167,56281
0.9223,56282
0.9277,56285
0.9333,56288
0.939,56279
0.9445,56286
0.9502,56284
0.9555,56282
0.9611,56281
0.9668,56289
0.9721,56291
0.9778,56277
0.9834,56279
0.9888,56287
0.9944,56290
1.0001,56290
1.0055,56283
1.0111,56293
1.0167,56285
1.0223,56286
1.0277,56282
1.0333,56294
1.039,56290
1.0446,56288
1.05,56286
1.0556,56287
