Experiment: Feb_26_Turb_expt vial 12, Fri Feb 26 16:54:25 2021
0.0055,56562
0.0111,56554
0.0168,56561
0.0221,56569
0.0277,56565
0.0334,56553
0.0387,56558
0.0444,56564
0.05,56569
0.0556,56571
0.061,56572
0.0666,52196
0.0723,52482
0.0776,52447
0.0833,52482
0.0889,52557
0.0945,52574
0.0999,52577
0.1055,52594
0.1111,52558
0.1168,52611
0.1221,52589
0.1278,52582
0.1334,52669
0.1387,52674
0.1444,52722
0.15,52740
0.1556,52744
0.161,52788
0.1666,52758
0.1723,52786
0.1776,52849
0.1833,52768
0.1889,52775
0.1945,52832
0.1999,52770
0.2055,52762
0.2111,52766
0.2167,52770
0.2221,52747
0.2277,52775
0.2334,52756
0.239,52734
0.2443,52702
0.2499,52749
0.2556,52696
0.2612,52698
0.2665,52710
0.2722,52707
0.2778,52709
0.2834,52647
0.2888,52603
0.2944,52632
0.3,52596
0.3057,52601
0.311,52632
0.3166,52571
0.3223,52583
0.3279,52511
0.3332,52525
0.3389,52560
0.3445,52535
0.3499,52489
0.3555,52480
0.3611,52489
0.3668,52421
0.3724,52434
0.3777,52464
0.3834,52365
0.389,52356
0.3943,52383
0.4,52298
0.4056,52318
0.411,52262
0.4166,52226
0.4222,52212
0.4279,52191
0.4333,52160
0.4389,52123
0.4445,52124
0.4499,52116
0.4555,52101
0.4612,52009
0.4668,52023
0.4722,52032
0.4778,52037
0.4834,51940
0.4888,51950
0.4944,51951
0.5,51867
0.5057,51846
0.511,51816
0.5166,51790
0.5223,51740
0.5279,51765
0.5332,51730
0.5389,51669
0.5445,51709
0.5501,51590
0.5555,51554
0.5611,51596
0.5668,51520
0.5724,51468
0.5777,51399
0.5834,51277
0.589,51340
0.5943,51298
0.5999,51255
0.6056,51237
0.6112,51190
0.6166,51250
0.6222,51250
0.6278,51166
0.6335,51093
0.6388,51102
0.6444,50997
0.6501,51034
0.6557,50910
0.6611,50931
0.6667,50808
0.6723,50789
0.6777,50739
0.6833,50733
0.6889,50663
0.6946,50727
0.6999,50637
0.7055,50620
0.7112,50658
0.7168,50383
0.7222,50437
0.7278,50380
0.7334,50313
0.7388,50324
0.7444,50392
0.7499,50302
0.7555,50181
0.7611,50115
0.7668,50167
0.7721,50076
0.7777,49933
0.7833,49951
0.7889,49878
0.7946,49842
0.7999,49842
0.8055,49716
0.8111,49655
0.8167,49656
0.8224,49681
0.8277,49684
0.8333,49442
0.8389,49404
0.8446,49378
0.8499,49275
0.8555,49376
0.8611,49342
0.8667,49074
0.8724,49075
0.8778,49085
0.8834,48963
0.8889,48965
0.8945,48964
0.9002,48871
0.9055,48756
0.9112,48680
0.9167,48543
0.9223,48540
0.9277,48530
0.9333,48638
0.939,48279
0.9445,48352
0.9502,48399
0.9555,48228
0.9611,48151
0.9668,48125
0.9721,48198
0.9778,47803
0.9834,47890
0.9888,47937
0.9944,47656
1.0001,47660
1.0055,47632
1.0111,47634
1.0167,47556
1.0223,47396
1.0277,47398
1.0333,47094
1.039,47228
1.0446,47019
1.05,47008
1.0556,46919
1.0612,46884
1.0668,46974
1.0722,46845
1.0778,46890
1.0834,46814
1.0888,46641
1.0944,46662
1.1,46624
1.1056,46480
1.1113,46435
1.1166,46322
1.1222,46453
1.1279,46007
1.1335,45986
1.1388,45966
1.1445,45833
1.1501,46012
1.1557,45731
1.1611,45642
1.1667,45520
1.1723,45622
1.1779,45541
1.1833,45510
1.1889,45254
1.1946,45332
1.1999,45292
1.2056,45244
1.2112,45160
1.2168,45186
1.2222,45217
1.2278,44880
1.2335,45077
1.2388,44830
1.2445,44602
1.2501,44534
1.2554,44783
1.2611,44376
1.2667,44600
1.2724,44296
1.2777,44268
1.2833,44211
1.289,44221
1.2946,44289
1.3,44103
1.3056,43809
1.3112,44031
1.3166,44080
1.3222,43819
1.3279,43969
1.3335,43859
1.3388,43662
1.3445,43688
1.3501,43719
1.3555,43565
1.3611,43608
1.3667,43457
1.3724,43587
1.3777,43422
1.3834,43367
1.389,43394
1.3946,43504
1.3999,43160
1.4056,43189
1.4112,43000
1.4168,43277
1.4222,42952
1.4278,42792
1.4334,42846
1.439,42492
1.4446,42655
1.45,42588
1.4556,42667
1.4613,42606
1.4666,42143
1.4723,42574
1.4779,42575
1.4832,42514
1.4889,42260
1.4945,42401
1.5001,41935
1.5058,42141
1.5111,42022
1.5168,41811
1.5224,41903
1.5278,42005
1.5334,41775
1.539,41636
1.5444,41916
1.55,41495
1.5556,41515
1.5613,41754
1.5666,41578
1.5723,41498
1.5779,41544
1.5835,41382
1.5889,41388
1.5945,41158
1.6001,41297
1.6055,41390
1.6111,41133
1.6167,41047
1.6224,40917
1.6277,41066
1.6334,41096
1.639,40993
1.6446,40933
1.65,41302
1.6556,40890
1.6612,41148
1.6666,41030
1.6722,40934
1.6778,40902
1.6834,40774
1.6888,40625
1.6944,41054
1.7,40874
1.7057,40682
1.7113,40760
1.7166,40753
1.7222,40668
1.7279,40506
1.7335,40684
1.7388,40494
1.7445,40691
1.7501,40350
1.7557,40341
1.7611,40440
1.7667,40442
1.7724,40714
1.7777,40626
1.7834,40384
1.789,40412
1.7943,40429
1.8,40909
1.8056,40362
1.8112,40277
1.8169,40303
1.8222,40531
1.8278,40299
1.8335,40293
1.8388,40493
1.8444,40383
1.8501,40299
1.8555,40290
1.8611,40269
1.8667,40188
1.8724,40236
1.8777,40091
1.8834,40378
1.889,40019
1.8946,40488
1.9,40070
1.9056,40013
1.9112,39829
1.9166,39925
1.9222,40008
1.9278,39980
1.9335,39916
1.9388,39816
1.9445,40048
1.9501,40076
1.9557,39796
1.9611,40063
1.9667,39818
1.9723,39848
1.978,39502
1.9833,40199
1.9889,39878
1.9945,39791
2.0002,39892
2.0056,39639
2.0112,39586
2.0168,39570
2.0222,39618
2.0278,39764
2.0334,39752
2.039,39755
2.0446,39832
2.05,39523
2.0556,39922
2.0613,39834
2.0666,39864
2.0722,39557
2.0779,39522
2.0832,39430
2.0889,39634
2.0945,39487
2.0999,39463
2.1056,39300
2.1112,39253
2.1168,39512
2.1221,39400
2.1278,39288
2.1332,39509
2.1389,39433
2.1445,39461
2.1499,39556
2.1556,39300
2.1612,39522
2.1666,39268
2.1722,39406
2.1779,39291
2.1833,39257
2.1889,39418
2.1945,39174
2.1999,39063
2.2056,39518
2.2112,39250
2.2166,39428
2.2222,39096
2.2279,39259
2.2333,39368
2.2389,39276
2.2445,39294
2.2499,39225
2.2556,39140
2.2612,38800
2.2666,39203
2.2722,39256
2.2779,39115
2.2833,39251
2.2889,39024
2.2945,39017
2.2999,38971
2.3055,38852
2.3111,38898
2.3166,39139
2.3223,39152
2.3277,39024
2.3333,38748
2.3389,38687
2.3446,38918
2.35,38709
2.3555,38876
2.3612,38870
2.3666,38808
2.3723,38895
2.3779,38622
2.3833,38686
2.389,38973
2.3946,38862
2.3999,38852
2.4056,38377
2.4111,38780
2.4167,38733
2.4223,38766
2.4279,38705
2.4333,38637
2.4389,38618
2.4445,38730
2.45,38674
2.4556,38951
2.4612,38776
2.4667,38621
2.4723,38492
2.4779,38459
2.4833,38654
2.4889,38535
2.4945,38911
2.5,38548
2.5056,38572
2.5113,38649
2.5166,38682
2.5222,38608
2.5279,38594
2.5334,38440
2.539,38361
2.5446,38441
2.55,38629
2.5556,38467
2.5613,38307
2.5666,38552
2.5723,38790
2.5779,38184
2.5834,38626
2.589,38264
2.5946,38360
2.6,38523
2.6056,38557
2.6112,38298
2.6166,38608
2.6222,38469
2.6278,38244
2.6334,38485
2.639,37916
2.6446,38396
2.65,38474
2.6556,38342
2.6613,38264
2.6666,38019
2.6722,38387
2.6779,38178
2.6834,38474
2.689,38500
2.6946,38234
2.7,38472
2.7056,38339
2.7113,38418
2.7166,38372
2.7222,38363
2.7279,38348
2.7334,38375
2.739,38209
2.7444,38081
2.75,38233
2.7557,38212
2.7613,38003
2.7666,38420
2.7723,38467
2.7779,38360
2.7833,38132
2.7889,38383
2.7945,38195
2.8001,38275
2.8057,38527
2.8111,38292
2.8167,38312
2.8223,38092
2.828,38045
2.8333,38354
2.8389,37973
2.8445,38370
2.8501,38307
2.8557,38126
2.8611,38191
2.8667,38249
2.8723,38046
2.8779,37960
2.8833,38152
2.8889,38373
2.8945,38012
2.9001,37855
2.9057,37972
2.9111,38089
2.9167,37968
2.9223,38141
2.9277,38124
2.9333,38269
2.939,37961
2.9446,37937
2.9499,38311
2.9556,37979
