Experiment: Feb_26_Turb_expt vial 2, Fri Feb 26 16:54:25 2021
0.0055,38718
0.0111,38624
0.0168,38623
0.0221,38734
0.0277,38751
0.0334,38796
0.0387,38785
0.0444,38805
0.05,38794
0.0556,38815
0.061,38926
0.0666,38882
0.0723,38869
0.0776,38985
0.0833,38967
0.0889,38881
0.0945,39027
0.0999,38893
0.1055,38980
0.1111,38945
0.1168,38900
0.1221,39040
0.1278,38921
0.1334,39021
0.1387,39064
0.1444,38912
0.15,38942
0.1556,38949
0.161,38722
0.1666,38963
0.1723,38948
0.1776,38944
0.1833,39008
0.1889,38940
0.1945,39056
0.1999,39100
0.2055,39120
0.2111,39080
0.2167,39128
0.2221,39099
0.2277,39152
0.2334,39149
0.239,39322
0.2443,39210
0.2499,39224
0.2556,39158
0.2612,39300
0.2665,39177
0.2722,39236
0.2778,39064
0.2834,39253
0.2888,39110
0.2944,39268
0.3,39242
0.3057,39195
0.311,39271
0.3166,39292
0.3223,39225
0.3279,39348
0.3332,39160
0.3389,39210
0.3445,39193
0.3499,39129
0.3555,39298
0.3611,39342
0.3668,39251
0.3724,39190
0.3777,39196
0.3834,39249
0.389,39215
0.3943,39267
0.4,39219
0.4056,39436
0.411,39253
0.4166,39250
0.4222,39393
0.4279,39423
0.4333,39204
0.4389,39427
0.4445,39350
0.4499,39360
0.4555,39237
0.4612,39454
0.4668,39349
0.4722,39464
0.4778,39389
0.4834,39387
0.4888,39359
0.4944,39411
0.5,39360
0.5057,39321
0.511,39392
0.5166,39252
0.5223,39461
0.5279,39403
0.5332,39401
0.5389,39325
0.5445,39379
0.5501,39495
0.5555,39291
0.5611,39388
0.5668,39459
0.5724,39339
0.5777,39393
0.5834,39486
0.589,39418
0.5943,39450
0.5999,39435
0.6056,39388
0.6112,39566
0.6166,39465
0.6222,39409
0.6278,39425
0.6335,39527
0.6388,39449
0.6444,39481
0.6501,39420
0.6557,39441
0.6611,39510
0.6667,39586
0.6723,39531
0.6777,39595
0.6833,39492
0.6889,39448
0.6946,39479
0.6999,39485
0.7055,39559
0.7112,39456
0.7168,39350
0.7222,39469
0.7278,39446
0.7334,39484
0.7388,39522
0.7444,39548
0.7499,39621
0.7555,39675
0.7611,39562
0.7668,39650
0.7721,39581
0.7777,39656
0.7833,39372
0.7889,39561
0.7946,39639
0.7999,39473
0.8055,39471
0.8111,39661
0.8167,39560
0.8224,39634
0.8277,39510
0.8333,39600
0.8389,39596
0.8446,39551
0.8499,39550
0.8555,39656
0.8611,39537
0.8667,39639
0.8724,39543
0.8778,39578
0.8834,39664
0.8889,39517
0.8945,39672
0.9002,39563
0.9055,39743
0.9112,39690
0.9167,39549
0.9223,39606
0.9277,39633
0.9333,39584
0.939,39564
0.9445,39559
0.9502,39608
0.9555,39666
0.9611,39661
0.9668,39689
0.9721,39602
0.9778,39739
0.9834,39707
0.9888,39691
0.9944,39733
1.0001,39753
1.0055,39653
1.0111,39669
1.0167,39789
1.0223,39636
1.0277,39712
1.0333,39804
1.039,39699
1.0446,39828
1.05,39798
1.0556,39885
1.0612,39764
1.0668,39812
1.0722,39769
1.0778,39811
1.0834,39743
1.0888,39866
1.0944,39663
1.1,39726
1.1056,39715
1.1113,39734
1.1166,39803
1.1222,39655
1.1279,39913
1.1335,39767
1.1388,39708
1.1445,39739
1.1501,39852
1.1557,39882
1.1611,39858
1.1667,39780
1.1723,39692
1.1779,39864
1.1833,39760
1.1889,39933
1.1946,39851
1.1999,39771
1.2056,39973
1.2112,39869
1.2168,39886
1.2222,39750
1.2278,39869
1.2335,39946
1.2388,39846
1.2445,39846
1.2501,39755
1.2554,39827
1.2611,39935
1.2667,39918
1.2724,39778
1.2777,39876
1.2833,39905
1.289,39966
1.2946,39829
1.3,39910
1.3056,39971
1.3112,39873
1.3166,39871
1.3222,39980
1.3279,39925
1.3335,39789
1.3388,39848
1.3445,39954
1.3501,39838
1.3555,39871
1.3611,40018
1.3667,39872
1.3724,40046
1.3777,40058
1.3834,39999
1.389,40007
1.3946,40008
1.3999,39998
1.4056,39995
1.4112,40044
1.4168,39887
1.4222,39899
1.4278,39992
1.4334,40072
1.439,39979
1.4446,39949
1.45,40114
1.4556,39985
1.4613,40011
1.4666,40008
1.4723,40093
1.4779,40041
1.4832,40083
1.4889,40097
1.4945,40148
1.5001,40044
1.5058,39993
1.5111,39913
1.5168,40156
1.5224,40040
1.5278,40104
1.5334,40065
1.539,40044
1.5444,40081
1.55,40019
1.5556,40092
1.5613,39967
1.5666,40124
1.5723,39994
1.5779,40093
1.5835,40095
1.5889,40177
1.5945,40052
1.6001,40148
1.6055,40235
1.6111,40052
1.6167,39982
1.6224,40010
1.6277,40078
1.6334,40289
1.639,40194
1.6446,40145
1.65,40188
1.6556,40140
1.6612,40099
1.6666,40141
1.6722,40124
1.6778,40083
1.6834,40072
1.6888,40077
1.6944,40171
1.7,40112
1.7057,40154
1.7113,40190
1.7166,40105
1.7222,40109
1.7279,40153
1.7335,40167
1.7388,40143
1.7445,40234
1.7501,40204
1.7557,40182
1.7611,40229
1.7667,40176
1.7724,40187
1.7777,40184
1.7834,40139
1.789,40292
1.7943,40098
1.8,40254
1.8056,40194
1.8112,40149
1.8169,40170
1.8222,40178
1.8278,40300
1.8335,40266
1.8388,40168
1.8444,40171
1.8501,40190
1.8555,40234
1.8611,40240
1.8667,40251
1.8724,40274
1.8777,40359
1.8834,40282
1.889,40291
1.8946,40326
1.9,40275
1.9056,40326
1.9112,40279
1.9166,40310
1.9222,40159
1.9278,40215
1.9335,40323
1.9388,40316
1.9445,40254
1.9501,40358
1.9557,40260
1.9611,40297
1.9667,40307
1.9723,40190
1.978,40167
1.9833,40203
1.9889,40227
1.9945,40323
2.0002,40197
2.0056,40306
2.0112,40178
2.0168,40300
2.0222,40173
2.0278,40405
2.0334,40057
2.039,40242
2.0446,40215
2.05,40252
2.0556,40238
2.0613,40230
2.0666,40207
2.0722,40271
2.0779,40324
2.0832,40233
2.0889,40260
2.0945,40209
2.0999,40250
2.1056,40214
2.1112,40290
2.1168,40218
2.1221,40316
2.1278,40263
2.1332,40272
2.1389,40341
2.1445,40365
2.1499,40279
2.1556,40330
2.1612,40324
2.1666,40297
2.1722,40403
2.1779,40340
2.1833,40334
2.1889,40414
2.1945,40385
2.1999,40284
2.2056,40246
2.2112,40382
2.2166,40319
2.2222,40320
2.2279,40317
2.2333,40319
2.2389,40346
2.2445,40437
2.2499,40252
2.2556,40326
2.2612,40311
2.2666,40330
2.2722,40382
2.2779,40360
2.2833,40327
2.2889,40363
2.2945,40328
2.2999,40359
2.3055,40397
2.3111,40382
2.3166,40336
2.3223,40335
2.3277,40343
2.3333,40381
2.3389,40386
2.3446,40315
2.35,40339
2.3555,40327
2.3612,40464
2.3666,40335
2.3723,40350
2.3779,40348
2.3833,40351
2.389,40258
2.3946,40412
2.3999,40508
2.4056,40376
2.4111,40370
2.4167,40339
2.4223,40341
2.4279,40578
2.4333,40278
2.4389,40402
2.4445,40365
2.45,40473
2.4556,40469
2.4612,40455
2.4667,40495
2.4723,40354
2.4779,40376
2.4833,40404
2.4889,40331
2.4945,40426
2.5,40360
2.5056,40407
2.5113,40403
2.5166,40434
2.5222,40336
2.5279,40333
2.5334,40388
2.539,40450
2.5446,40417
2.55,40429
2.5556,40364
2.5613,40413
2.5666,40393
2.5723,40391
2.5779,40481
2.5834,40382
2.589,40345
2.5946,40417
2.6,40477
2.6056,40425
2.6112,40396
2.6166,40494
2.6222,40331
2.6278,40420
2.6334,40522
2.639,40469
2.6446,40335
2.65,40449
2.6556,40583
2.6613,40492
2.6666,40367
2.6722,40460
2.6779,40434
2.6834,40518
2.689,40515
2.6946,40555
2.7,40560
2.7056,40569
2.7113,40534
2.7166,40453
2.7222,40613
2.7279,40580
2.7334,40527
2.739,40608
2.7444,40536
2.75,40610
2.7557,40599
2.7613,40497
2.7666,40577
2.7723,40545
2.7779,40686
2.7833,40554
2.7889,40464
2.7945,40546
2.8001,40585
2.8057,40638
2.8111,40594
2.8167,40496
2.8223,40641
2.828,40717
2.8333,40655
2.8389,40685
2.8445,40586
2.8501,40626
2.8557,40562
2.8611,40624
2.8667,40681
2.8723,40640
2.8779,40642
2.8833,40641
2.8889,40663
2.8945,40693
2.9001,40667
2.9057,40646
2.9111,40730
2.9167,40670
2.9223,40708
2.9277,40703
2.9333,40667
2.939,40800
2.9446,40704
2.9499,40866
2.9556,40780
2.9612,40818
2.9668,40790
2.9721,40745
2.9778,40753
2.9834,40744
2.989,40816
2.9944,40774
3.0,40770
3.0057,40703
3.011,40796
3.0166,40617
3.0223,40835
3.0279,40764
3.0332,40831
3.0389,40884
3.0445,40934
3.0501,40900
3.0555,40826
3.0611,40847
3.0668,40853
3.0721,40835
3.0778,40931
3.0834,40844
3.089,40874
3.0944,40986
3.1,40856
3.1056,40762
3.1112,40782
3.1166,40790
3.1222,40872
3.1279,40834
3.1335,40887
3.1388,40824
3.1445,40830
3.1501,40972
3.1555,40796
3.1611,40897
3.1667,40803
3.1723,40926
3.1777,40969
3.1833,40912
3.189,40998
3.1946,40908
3.1999,40828
3.2056,40900
3.2112,40786
3.2168,40885
3.2222,40852
3.2278,40795
3.2334,40964
3.239,40958
3.2444,40948
3.25,40950
3.2556,40897
3.2613,41050
3.2666,41004
3.2722,40890
3.2779,40984
3.2832,40863
3.2888,40918
3.2945,40934
3.3001,40986
3.3055,41006
3.3111,40938
3.3168,40920
3.3224,40940
3.3277,41019
3.3334,40928
3.339,40929
3.3444,41064
3.35,40943
3.3556,40906
3.361,40954
3.3667,40988
3.3723,40942
3.3779,40943
3.3833,40878
3.3889,41035
3.3945,40909
3.4002,40971
3.4055,41032
3.4112,40954
3.4166,40953
3.4222,40984
3.4278,41031
3.4335,41010
3.4388,41081
3.4445,40986
3.4501,40950
3.4557,40969
3.4611,41091
3.4667,41034
3.4723,41066
3.4777,41099
3.4833,40875
3.489,41048
3.4943,41025
3.5,41015
3.5056,41036
3.5113,41068
3.5166,41078
