Experiment: Feb_26_Turb_expt vial 7, Fri Feb 26 16:54:25 2021
0.0055,45298
0.0111,45285
0.0168,45334
0.0221,45389
0.0277,45367
0.0334,45279
0.0387,45278
0.0444,45242
0.05,45176
0.0556,45142
0.061,45172
0.0666,45154
0.0723,45056
0.0776,45086
0.0833,45122
0.0889,45121
0.0945,45075
0.0999,45165
0.1055,45061
0.1111,45155
0.1168,45042
0.1221,45000
0.1278,45091
0.1334,45080
0.1387,45041
0.1444,44930
0.15,45012
0.1556,45056
0.161,44942
0.1666,44991
0.1723,44991
0.1776,45092
0.1833,44966
0.1889,45009
0.1945,44957
0.1999,45034
0.2055,45032
0.2111,44955
0.2167,45138
0.2221,45033
0.2277,44962
0.2334,45022
0.239,45076
0.2443,44947
0.2499,45124
0.2556,45064
0.2612,45036
0.2665,45117
0.2722,45156
0.2778,45124
0.2834,45075
0.2888,45047
0.2944,45142
0.3,45081
0.3057,45120
0.311,45037
0.3166,44985
0.3223,45052
0.3279,45060
0.3332,44977
0.3389,44951
0.3445,45087
0.3499,44980
0.3555,45058
0.3611,44960
0.3668,45002
0.3724,44974
0.3777,45023
0.3834,45076
0.389,45034
0.3943,45035
0.4,44956
0.4056,45025
0.411,45131
0.4166,45063
0.4222,44998
0.4279,45207
0.4333,45050
0.4389,45041
0.4445,45142
0.4499,44995
0.4555,45112
0.4612,45073
0.4668,45122
0.4722,45081
0.4778,45126
0.4834,45061
0.4888,45119
0.4944,45114
0.5,45078
0.5057,45147
0.511,45130
0.5166,45061
0.5223,45145
0.5279,45057
0.5332,45048
0.5389,45127
0.5445,45169
0.5501,45160
0.5555,45092
0.5611,45010
0.5668,45116
0.5724,45070
0.5777,45151
0.5834,45111
0.589,45065
0.5943,45189
0.5999,45086
0.6056,45108
0.6112,45023
0.6166,45089
0.6222,45171
0.6278,45057
0.6335,45104
0.6388,45176
0.6444,45048
0.6501,45062
0.6557,45075
0.6611,45084
0.6667,45036
0.6723,45056
0.6777,45029
0.6833,45143
0.6889,45068
0.6946,45127
0.6999,45052
0.7055,45025
0.7112,44977
0.7168,45097
0.7222,45132
0.7278,45079
0.7334,45186
0.7388,45158
0.7444,45085
