Experiment: Feb_26_Turb_expt vial 15, Fri Feb 26 16:54:25 2021
0.0055,54425
0.0111,54432
0.0168,54440
0.0221,54450
0.0277,54450
0.0334,54429
0.0387,54432
0.0444,54439
0.05,54448
0.0556,54439
0.061,54436
0.0666,54444
0.0723,54437
0.0776,54429
0.0833,54434
0.0889,54431
0.0945,54427
0.0999,54423
0.1055,54422
0.1111,54413
0.1168,54417
0.1221,54414
0.1278,54412
0.1334,54402
0.1387,54419
0.1444,54426
0.15,54419
0.1556,54420
0.161,54428
0.1666,54439
0.1723,54429
0.1776,54417
0.1833,54430
0.1889,54432
0.1945,46723
0.1999,46803
0.2055,46831
0.2111,46814
0.2167,46846
0.2221,46841
0.2277,46839
0.2334,46846
0.239,46804
0.2443,46831
0.2499,46824
0.2556,46730
0.2612,46910
0.2665,46804
0.2722,46941
0.2778,46937
0.2834,46854
0.2888,46941
0.2944,46975
0.3,47045
0.3057,47081
0.311,47037
0.3166,47036
0.3223,47001
0.3279,46927
0.3332,46943
0.3389,46946
0.3445,46999
0.3499,47003
0.3555,46877
0.3611,46943
0.3668,46822
0.3724,46751
0.3777,46769
0.3834,46715
0.389,46718
0.3943,46675
0.4,46649
0.4056,46553
0.411,46546
0.4166,46515
0.4222,46533
0.4279,46438
0.4333,46502
0.4389,46303
0.4445,46387
0.4499,46384
0.4555,46197
0.4612,46115
0.4668,46136
0.4722,46158
0.4778,46096
0.4834,46104
0.4888,46088
0.4944,46006
0.5,46008
0.5057,45906
0.511,45893
0.5166,45775
0.5223,45826
0.5279,45779
0.5332,45669
0.5389,45742
0.5445,45576
0.5501,45570
0.5555,45538
0.5611,45431
0.5668,45411
0.5724,45346
0.5777,45218
0.5834,45227
0.589,45193
0.5943,45141
0.5999,45095
0.6056,45036
0.6112,45060
0.6166,44878
0.6222,44940
0.6278,44757
0.6335,44740
0.6388,44670
0.6444,44587
0.6501,44611
0.6557,44647
0.6611,44289
0.6667,44357
0.6723,44358
0.6777,44313
0.6833,44191
0.6889,44171
0.6946,44041
0.6999,44029
0.7055,43946
0.7112,43950
0.7168,43849
0.7222,43783
0.7278,43649
0.7334,43644
0.7388,43618
0.7444,43590
0.7499,43415
0.7555,43295
0.7611,43264
0.7668,43252
0.7721,43022
0.7777,42999
0.7833,42880
0.7889,43012
0.7946,42836
0.7999,42800
0.8055,42677
0.8111,42592
0.8167,42635
0.8224,42437
0.8277,42386
0.8333,42493
0.8389,42260
0.8446,42023
0.8499,41965
0.8555,41958
0.8611,41800
0.8667,41800
0.8724,41799
0.8778,41583
0.8834,41511
0.8889,41656
0.8945,41409
0.9002,41334
0.9055,41268
0.9112,41325
0.9167,41206
0.9223,40990
0.9277,40917
0.9333,40813
0.939,40567
0.9445,40513
0.9502,40553
0.9555,40383
0.9611,40408
0.9668,40271
0.9721,40344
0.9778,39822
0.9834,40080
0.9888,39887
0.9944,39870
1.0001,39973
1.0055,39658
1.0111,39489
1.0167,39604
1.0223,39312
1.0277,39344
1.0333,39094
1.039,38942
1.0446,39000
1.05,38725
1.0556,38731
1.0612,38709
1.0668,38603
1.0722,38530
1.0778,38357
1.0834,38345
1.0888,38355
