Experiment: Mar_18_osmo_expt vial 7, Thu Mar 18 18:20:51 2021
0.0052,1607
0.0109,1609
0.0165,1609
0.0219,1613
0.0275,1620
0.0332,1626
0.0388,1626
0.0442,1621
0.0498,1625
0.0554,1626
0.0608,1623
0.0664,1624
0.072,1625
0.0777,1621
0.083,1625
0.0887,1626
0.0943,1623
0.0997,1626
0.1053,1627
0.111,1622
0.1163,1625
0.122,1628
0.1276,1622
0.1332,1626
0.1386,1627
0.1442,1620
0.1498,1624
0.1554,1626
0.1608,1622
0.1664,1624
0.1721,1628
0.1774,1624
0.183,1625
0.1887,1627
0.1943,1623
0.1997,1627
0.2053,1626
0.2109,1623
0.2166,1626
0.2219,1625
0.2276,1623
0.2332,1628
0.2386,1625
0.2442,1624
0.2498,1628
0.2555,1622
0.2608,1626
0.2665,1625
0.2721,1623
0.2775,1627
0.283,1626
0.2886,1624
0.2942,1628
0.2999,1624
0.3052,1622
0.3108,1628
0.3164,1626
0.3221,1624
0.3275,1626
0.3331,1628
0.3386,1621
0.3442,1626
0.3499,1625
0.3552,1623
0.3608,1626
0.3664,1624
0.372,1624
0.3774,1625
0.383,1626
0.3887,1622
0.3942,1627
0.3998,1625
0.4052,1623
0.4108,1629
0.4165,1623
0.422,1624
0.4277,1629
0.433,1623
0.4387,1624
0.4443,1628
0.4496,1625
0.4553,1625
0.4609,1629
0.4666,1623
0.4719,1623
0.4776,1628
0.4832,1626
0.4885,1624
0.4942,1629
0.4998,1625
0.5054,1622
0.5108,1627
0.5164,1623
0.522,1625
0.5277,1628
0.533,1623
0.5387,1624
0.5443,1628
0.5497,1621
0.5553,1623
0.561,1628
0.5666,1623
0.572,1624
0.5776,1628
0.5832,1623
0.5886,1624
0.5942,1627
0.5999,1624
0.6052,1625
0.6108,1629
0.6165,1626
0.6221,1622
0.6277,1628
0.6331,1623
0.6387,1625
0.6444,1628
0.6497,1623
0.6554,1623
0.661,1629
0.6663,1626
0.672,1622
0.6776,1626
0.6832,1627
0.6886,1621
0.6942,1625
0.6999,1629
0.7052,1623
0.7109,1623
0.7165,1627
0.7221,1621
0.7275,1624
0.7331,1629
0.7388,1623
0.7441,1622
0.7498,1629
0.7554,1624
0.7607,1625
0.7664,1628
0.772,1624
0.7777,1626
0.783,1626
0.7887,1622
0.7943,1628
0.7997,1628
0.8053,1621
0.8109,1626
0.8166,1626
0.8219,1622
0.8276,1625
0.8332,1627
0.8385,1623
0.8442,1625
0.8498,1627
0.8555,1621
0.8608,1625
0.8664,1628
0.872,1624
0.8777,1625
0.883,1628
0.8887,1624
0.8943,1626
0.8997,1628
0.9053,1623
0.9109,1625
0.9163,1626
0.9219,1623
0.9276,1626
0.9332,1629
0.9388,1621
0.9442,1626
0.9498,1628
0.9555,1623
0.9608,1626
0.9663,1627
0.972,1620
0.9776,1625
0.9832,1627
0.9886,1624
0.9941,1624
0.9998,1628
1.0054,1623
1.0108,1626
1.0164,1627
1.022,1624
1.0276,1626
1.0332,1628
