Experiment: Mar_18_osmo_expt vial 13, Thu Mar 18 18:20:51 2021
0.0052,1627
0.0109,1623
0.0165,1620
0.0219,1623
0.0275,1630
0.0332,1630
0.0388,1626
0.0442,1624
0.0498,1629
0.0554,1631
0.0608,1625
0.0664,1623
0.072,1626
0.0777,1630
0.083,1628
0.0887,1623
0.0943,1624
0.0997,1631
0.1053,1629
0.111,1624
0.1163,1624
0.122,1627
0.1276,1629
0.1332,1623
0.1386,1624
0.1442,1627
0.1498,1632
0.1554,1628
0.1608,1622
0.1664,1624
0.1721,1630
0.1774,1631
0.183,1626
0.1887,1622
0.1943,1625
0.1997,1631
0.2053,1629
0.2109,1623
0.2166,1623
0.2219,1629
0.2276,1631
0.2332,1624
0.2386,1622
0.2442,1626
0.2498,1630
0.2555,1628
0.2608,1625
0.2665,1625
0.2721,1631
0.2775,1629
0.283,1624
0.2886,1623
0.2942,1629
0.2999,1629
0.3052,1624
0.3108,1622
0.3164,1627
0.3221,1629
0.3275,1628
0.3331,1622
0.3386,1625
0.3442,1629
0.3499,1629
0.3552,1625
0.3608,1621
0.3664,1629
0.372,1632
0.3774,1627
0.383,1622
0.3887,1624
0.3942,1630
0.3998,1631
0.4052,1625
0.4108,1622
0.4165,1627
0.422,1631
0.4277,1629
0.433,1621
0.4387,1621
0.4443,1626
0.4496,1630
0.4553,1625
0.4609,1621
0.4666,1624
0.4719,1629
0.4776,1629
0.4832,1624
0.4885,1622
0.4942,1626
0.4998,1631
0.5054,1627
0.5108,1620
0.5164,1624
0.522,1629
0.5277,1630
0.533,1624
0.5387,1621
0.5443,1627
0.5497,1631
0.5553,1629
0.561,1623
0.5666,1624
0.572,1629
0.5776,1626
0.5832,1622
0.5886,1624
0.5942,1630
0.5999,1630
0.6052,1624
0.6108,1623
0.6165,1627
0.6221,1630
0.6277,1627
0.6331,1622
0.6387,1627
0.6444,1631
0.6497,1626
0.6554,1623
0.661,1623
0.6663,1629
0.672,1629
0.6776,1624
0.6832,1621
0.6886,1623
0.6942,1631
0.6999,1628
0.7052,1622
0.7109,1624
0.7165,1628
0.7221,1631
0.7275,1625
0.7331,1621
0.7388,1626
0.7441,1629
0.7498,1630
0.7554,1623
0.7607,1624
0.7664,1628
0.772,1629
0.7777,1623
0.783,1622
0.7887,1627
0.7943,1631
0.7997,1628
0.8053,1621
0.8109,1622
0.8166,1629
