Experiment: Mar_18_osmo_expt vial 5, Thu Mar 18 18:20:51 2021
0.0052,1612
0.0109,1608
0.0165,1609
0.0219,1614
0.0275,1611
0.0332,1611
0.0388,1613
0.0442,1610
0.0498,1609
0.0554,1615
0.0608,1610
0.0664,1612
0.072,1613
0.0777,1609
0.083,1612
0.0887,1613
0.0943,1610
0.0997,1613
0.1053,1612
0.111,1610
0.1163,1614
0.122,1614
0.1276,1610
0.1332,1614
0.1386,1610
0.1442,1612
0.1498,1615
0.1554,1609
0.1608,1613
0.1664,1610
0.1721,1612
0.1774,1614
0.183,1609
0.1887,1612
0.1943,1614
0.1997,1612
0.2053,1613
0.2109,1611
0.2166,1614
0.2219,1613
0.2276,1612
0.2332,1612
0.2386,1610
0.2442,1613
0.2498,1611
0.2555,1610
0.2608,1615
0.2665,1609
0.2721,1612
0.2775,1613
0.283,1610
0.2886,1615
0.2942,1612
0.2999,1610
0.3052,1615
0.3108,1611
0.3164,1613
0.3221,1612
0.3275,1612
0.3331,1615
0.3386,1613
0.3442,1611
0.3499,1614
0.3552,1609
0.3608,1610
0.3664,1615
0.372,1608
0.3774,1613
0.383,1615
0.3887,1609
0.3942,1613
0.3998,1612
0.4052,1610
0.4108,1614
0.4165,1611
0.422,1612
0.4277,1613
0.433,1611
0.4387,1614
0.4443,1613
0.4496,1611
0.4553,1613
0.4609,1609
0.4666,1613
0.4719,1611
0.4776,1609
0.4832,1613
0.4885,1612
0.4942,1614
0.4998,1611
0.5054,1613
0.5108,1612
0.5164,1611
0.522,1615
0.5277,1610
0.533,1613
0.5387,1613
0.5443,1611
0.5497,1613
0.5553,1610
0.561,1614
0.5666,1614
0.572,1612
0.5776,1612
0.5832,1613
0.5886,1612
0.5942,1614
0.5999,1610
0.6052,1612
0.6108,1613
0.6165,1614
0.6221,1613
0.6277,1611
0.6331,1614
0.6387,1613
0.6444,1612
0.6497,1613
0.6554,1610
0.661,1614
0.6663,1610
0.672,1612
0.6776,1616
0.6832,1610
0.6886,1610
0.6942,1615
0.6999,1610
0.7052,1613
0.7109,1613
0.7165,1609
0.7221,1613
0.7275,1613
0.7331,1609
0.7388,1613
0.7441,1614
0.7498,1609
0.7554,1614
0.7607,1611
0.7664,1610
0.772,1615
0.7777,1610
0.783,1611
0.7887,1613
0.7943,1610
0.7997,1612
0.8053,1614
0.8109,1611
0.8166,1612
0.8219,1611
0.8276,1611
0.8332,1614
0.8385,1609
0.8442,1611
0.8498,1616
0.8555,1609
0.8608,1614
0.8664,1612
0.872,1610
0.8777,1612
0.883,1611
0.8887,1611
0.8943,1614
0.8997,1610
0.9053,1614
0.9109,1615
0.9163,1611
0.9219,1614
0.9276,1611
0.9332,1609
0.9388,1615
0.9442,1610
0.9498,1613
0.9555,1611
0.9608,1609
0.9663,1613
0.972,1609
0.9776,1612
0.9832,1614
0.9886,1610
0.9941,1613
0.9998,1614
1.0054,1609
1.0108,1614
1.0164,1613
1.022,1612
1.0276,1613
1.0332,1611
1.0386,1611
1.0443,1613
1.0498,1612
1.0554,1613
1.0608,1613
1.0664,1610
1.072,1614
1.0776,1610
1.0832,1611
1.0886,1615
1.0942,1610
1.0999,1615
1.1054,1612
1.111,1609
1.1164,1614
1.122,1610
1.1276,1609
1.133,1614
1.1386,1611
1.1443,1611
1.1499,1614
1.1553,1612
1.1609,1609
1.1666,1616
1.1719,1611
1.1776,1610
1.1832,1614
1.1888,1610
1.1942,1610
1.1998,1613
1.2054,1609
1.2108,1611
1.2164,1613
1.222,1609
1.2277,1612
1.233,1613
1.2387,1610
1.2443,1611
1.2499,1613
1.2553,1610
1.2609,1614
1.2666,1612
1.2719,1612
1.2776,1614
1.2832,1609
1.2888,1613
1.2942,1614
1.2998,1610
1.3055,1612
1.3108,1612
1.3165,1610
1.3221,1614
1.3275,1611
1.3331,1611
1.3387,1615
1.3444,1611
1.3497,1611
1.3554,1613
1.361,1609
1.3664,1611
1.372,1613
1.3776,1611
1.383,1613
1.3886,1614
1.3943,1609
1.3999,1613
1.4053,1613
1.4109,1611
1.4166,1614
1.4219,1612
1.4275,1610
1.4332,1614
1.4388,1608
1.4442,1611
1.4498,1614
1.4554,1612
1.4608,1612
1.4664,1612
1.4721,1610
1.4777,1611
1.4831,1610
1.4887,1611
