Experiment: Mar_18_osmo_expt vial 15, Thu Mar 18 18:20:51 2021
0.0052,1606
0.0109,1606
0.0165,1610
0.0219,1619
0.0275,1625
0.0332,1635
0.0388,1635
0.0442,1630
0.0498,1628
0.0554,1632
0.0608,1635
0.0664,1631
0.072,1630
0.0777,1633
0.083,1633
0.0887,1627
0.0943,1628
0.0997,1634
0.1053,1633
0.111,1630
0.1163,1627
0.122,1634
0.1276,1636
0.1332,1628
0.1386,1627
0.1442,1632
0.1498,1634
0.1554,1632
0.1608,1628
0.1664,1628
0.1721,1633
0.1774,1635
0.183,1630
0.1887,1626
0.1943,1630
0.1997,1635
0.2053,1631
0.2109,1628
0.2166,1633
0.2219,1634
0.2276,1632
0.2332,1628
0.2386,1630
0.2442,1637
0.2498,1633
0.2555,1629
0.2608,1626
0.2665,1633
0.2721,1634
0.2775,1627
0.283,1629
0.2886,1632
0.2942,1634
0.2999,1629
0.3052,1630
0.3108,1634
0.3164,1632
0.3221,1627
0.3275,1630
0.3331,1634
0.3386,1634
0.3442,1627
0.3499,1628
0.3552,1633
0.3608,1634
0.3664,1629
0.372,1630
0.3774,1634
0.383,1633
0.3887,1629
0.3942,1630
0.3998,1633
0.4052,1632
0.4108,1627
0.4165,1631
0.422,1633
0.4277,1630
0.433,1627
0.4387,1629
0.4443,1635
0.4496,1632
0.4553,1630
0.4609,1632
0.4666,1632
0.4719,1628
0.4776,1632
0.4832,1633
0.4885,1630
0.4942,1628
0.4998,1635
0.5054,1636
0.5108,1628
0.5164,1627
0.522,1630
0.5277,1634
0.533,1629
0.5387,1628
0.5443,1632
0.5497,1634
0.5553,1630
0.561,1629
0.5666,1634
0.572,1633
0.5776,1630
0.5832,1625
0.5886,1631
0.5942,1636
0.5999,1631
0.6052,1629
0.6108,1630
0.6165,1636
0.6221,1635
0.6277,1628
0.6331,1627
0.6387,1633
0.6444,1637
0.6497,1634
0.6554,1627
0.661,1627
0.6663,1634
0.672,1636
0.6776,1632
0.6832,1628
0.6886,1631
0.6942,1634
0.6999,1629
0.7052,1630
0.7109,1632
0.7165,1635
0.7221,1630
0.7275,1630
0.7331,1631
0.7388,1635
0.7441,1633
0.7498,1627
0.7554,1629
0.7607,1634
0.7664,1632
0.772,1627
0.7777,1630
0.783,1633
0.7887,1635
0.7943,1629
0.7997,1628
0.8053,1631
0.8109,1637
0.8166,1631
0.8219,1629
0.8276,1628
0.8332,1634
0.8385,1633
0.8442,1629
0.8498,1629
0.8555,1634
0.8608,1633
0.8664,1630
0.872,1631
0.8777,1636
0.883,1631
0.8887,1626
0.8943,1628
0.8997,1634
0.9053,1635
0.9109,1629
0.9163,1627
0.9219,1633
0.9276,1635
0.9332,1631
0.9388,1628
0.9442,1633
0.9498,1631
0.9555,1632
0.9608,1628
0.9663,1633
0.972,1634
0.9776,1628
0.9832,1629
0.9886,1634
0.9941,1633
0.9998,1631
1.0054,1627
1.0108,1632
1.0164,1637
1.022,1631
1.0276,1626
1.0332,1630
1.0386,1634
1.0443,1631
1.0498,1629
1.0554,1631
1.0608,1632
1.0664,1632
1.072,1628
1.0776,1630
1.0832,1634
1.0886,1632
1.0942,1628
1.0999,1630
1.1054,1635
1.111,1633
1.1164,1626
1.122,1627
1.1276,1632
1.133,1634
1.1386,1632
1.1443,1628
1.1499,1629
1.1553,1635
1.1609,1634
1.1666,1629
1.1719,1628
1.1776,1633
1.1832,1634
1.1888,1629
1.1942,1631
1.1998,1633
1.2054,1634
1.2108,1630
1.2164,1629
1.222,1633
1.2277,1634
1.233,1628
1.2387,1629
1.2443,1631
1.2499,1635
1.2553,1630
1.2609,1627
1.2666,1629
1.2719,1634
1.2776,1634
1.2832,1629
1.2888,1628
1.2942,1632
1.2998,1637
1.3055,1632
1.3108,1627
1.3165,1625
1.3221,1631
1.3275,1635
1.3331,1631
1.3387,1628
1.3444,1631
1.3497,1636
1.3554,1631
1.361,1627
1.3664,1630
1.372,1634
1.3776,1634
1.383,1626
1.3886,1631
1.3943,1636
1.3999,1632
1.4053,1628
1.4109,1627
1.4166,1635
1.4219,1635
1.4275,1631
1.4332,1625
1.4388,1629
1.4442,1635
1.4498,1634
1.4554,1629
1.4608,1629
1.4664,1633
1.4721,1635
1.4777,1630
1.4831,1628
1.4887,1633
1.4943,1633
1.4997,1631
1.5053,1627
1.511,1632
1.5166,1634
1.522,1632
1.5276,1627
1.5333,1631
1.5386,1636
1.5443,1631
1.5499,1629
1.5553,1630
1.5609,1634
1.5665,1633
1.5722,1627
1.5775,1632
1.5832,1633
1.5888,1633
1.5942,1628
1.5998,1629
1.6054,1632
1.6108,1634
1.6165,1628
1.6221,1629
1.6277,1632
1.6331,1632
1.6387,1628
1.6443,1632
1.6497,1634
1.6553,1630
1.661,1626
1.6666,1631
1.6719,1636
1.6776,1633
1.6832,1629
1.6886,1631
1.6942,1632
1.6998,1631
1.7055,1629
1.7108,1631
1.7164,1633
1.7221,1632
1.7277,1628
1.7331,1631
1.7387,1638
1.7443,1635
1.7497,1627
1.7553,1628
1.761,1634
1.7666,1632
1.772,1630
1.7776,1628
1.7833,1632
1.7886,1631
1.7942,1630
1.7999,1630
1.8053,1632
1.8109,1632
1.8165,1629
1.8221,1633
1.8275,1634
1.8331,1627
1.8388,1630
1.8441,1634
1.8498,1631
1.8554,1628
1.861,1629
1.8664,1633
1.872,1634
1.8776,1628
1.8833,1631
1.8886,1635
1.8943,1632
1.8999,1629
1.9053,1631
1.9109,1634
1.9164,1631
1.922,1628
1.9277,1633
1.9333,1631
1.9386,1631
1.9442,1631
1.9499,1632
1.9555,1629
1.9609,1630
1.9665,1633
1.972,1633
1.9777,1629
1.9831,1631
1.9887,1635
1.9943,1633
1.9997,1628
2.0053,1630
2.0108,1634
2.0164,1633
2.022,1630
2.0276,1628
2.0333,1634
2.0386,1633
2.0443,1631
2.0499,1627
2.0553,1630
2.0609,1633
2.0666,1630
2.0719,1630
2.0776,1632
2.0832,1635
2.0886,1630
2.0942,1628
2.0998,1634
2.1055,1635
2.1108,1629
2.1165,1627
2.1221,1631
2.1277,1635
2.1331,1634
2.1387,1629
2.1443,1629
2.1497,1635
2.1554,1633
2.161,1629
2.1666,1628
2.172,1632
2.1776,1636
2.1832,1630
2.1886,1626
2.1943,1630
2.1999,1633
2.2052,1632
2.2109,1626
2.2165,1630
2.2219,1635
2.2275,1634
2.2332,1630
2.2388,1629
2.2442,1630
2.2498,1634
2.2555,1631
2.2608,1627
2.2665,1632
2.2721,1636
2.2775,1632
2.2831,1628
2.2887,1630
2.2944,1635
2.2997,1630
2.3054,1628
2.311,1631
2.3166,1636
2.322,1631
2.3277,1627
2.3333,1630
2.3386,1634
2.3443,1632
2.3499,1628
2.3555,1630
2.3609,1633
2.3665,1633
2.3721,1628
2.3775,1630
2.3831,1632
2.3888,1633
2.3944,1629
2.3998,1628
2.4054,1635
2.4108,1637
2.4164,1630
2.4221,1627
2.4277,1630
2.4331,1635
2.4387,1630
2.4443,1628
2.45,1631
2.4553,1635
2.461,1632
2.4666,1627
2.4719,1629
2.4776,1636
2.4832,1634
2.4888,1630
2.4942,1628
2.4998,1633
2.5055,1635
2.5108,1631
2.5164,1628
2.522,1632
2.5276,1634
2.5333,1630
2.5386,1628
2.5442,1631
2.5498,1633
2.5554,1630
2.5608,1628
2.5665,1630
2.572,1636
2.5776,1631
2.5833,1628
2.5886,1631
2.5942,1636
2.5998,1632
2.6054,1626
2.6111,1630
2.6164,1636
2.6221,1632
2.6276,1628
2.6332,1629
2.6386,1634
2.6442,1633
2.6499,1630
2.6554,1628
2.6611,1632
2.6664,1635
2.672,1629
2.6777,1628
2.683,1634
2.6886,1634
2.6943,1631
2.6999,1629
2.7055,1628
2.7109,1637
2.7165,1634
2.7222,1628
2.7275,1628
2.7332,1633
2.7388,1633
2.7442,1630
2.7498,1629
2.7554,1633
2.7611,1635
2.7665,1631
2.7721,1626
2.7777,1633
2.7831,1633
2.7887,1630
2.7943,1628
2.8,1635
2.8053,1634
2.811,1630
2.8166,1627
2.822,1632
2.8276,1633
2.8332,1631
2.8389,1630
2.8442,1631
2.8499,1635
2.8555,1632
2.8609,1626
2.8665,1630
2.8721,1635
2.8775,1632
2.8831,1630
2.8888,1627
2.8944,1633
2.8998,1636
2.9054,1629
2.9108,1627
2.9164,1632
2.9221,1635
2.9277,1631
2.9331,1627
2.9387,1632
2.9444,1635
2.9497,1632
2.9554,1629
2.961,1629
2.9664,1634
2.972,1632
2.9777,1627
2.983,1629
2.9887,1633
2.9943,1633
2.9997,1629
3.0054,1628
3.011,1634
3.0166,1633
3.022,1630
3.0277,1628
3.033,1631
3.0387,1634
3.0443,1630
3.0499,1630
3.0553,1634
3.0609,1634
3.0666,1629
3.0722,1629
3.0775,1632
