Experiment: Mar_18_osmo_expt vial 14, Thu Mar 18 18:20:51 2021
0.0052,4065
0.0109,4066
0.0165,4064
0.0219,4065
0.0275,4064
0.0332,4065
0.0388,4063
0.0442,4065
0.0498,4065
0.0554,4065
0.0608,4066
0.0664,4064
0.072,4064
0.0777,4066
0.083,4066
0.0887,4065
0.0943,4064
0.0997,4064
0.1053,4065
0.111,4065
0.1163,4063
0.122,4066
0.1276,4064
0.1332,4064
0.1386,4065
0.1442,4065
0.1498,4066
0.1554,4066
0.1608,4065
0.1664,4067
0.1721,4066
0.1774,4067
0.183,4066
0.1887,4065
0.1943,4066
0.1997,4064
0.2053,4064
0.2109,4065
0.2166,4064
0.2219,4065
0.2276,4066
0.2332,4064
0.2386,4063
0.2442,4067
0.2498,4065
0.2555,4065
0.2608,4065
0.2665,4066
0.2721,4066
0.2775,4065
0.283,4064
0.2886,4065
0.2942,4067
0.2999,4066
0.3052,4065
0.3108,4065
0.3164,4064
0.3221,4063
0.3275,4066
0.3331,4062
0.3386,4065
0.3442,4068
0.3499,4066
0.3552,4067
0.3608,4065
0.3664,4066
0.372,4064
0.3774,4066
0.383,4064
0.3887,4064
0.3942,4066
0.3998,4064
0.4052,4065
0.4108,4065
0.4165,4063
0.422,4065
0.4277,4066
0.433,4063
0.4387,4065
0.4443,4067
0.4496,4068
0.4553,4065
0.4609,4065
0.4666,4064
0.4719,4063
0.4776,4064
0.4832,4066
0.4885,4064
0.4942,4066
0.4998,4065
0.5054,4066
0.5108,4065
0.5164,4064
0.522,4066
0.5277,4066
0.533,4065
0.5387,4066
0.5443,4064
0.5497,4064
0.5553,4064
0.561,4067
0.5666,4064
0.572,4065
0.5776,4064
0.5832,4066
0.5886,4064
0.5942,4066
0.5999,4066
0.6052,4066
0.6108,4064
0.6165,4066
0.6221,4065
0.6277,4064
0.6331,4065
0.6387,4066
0.6444,4066
0.6497,4066
0.6554,4065
0.661,4065
0.6663,4065
0.672,4065
0.6776,4066
0.6832,4066
0.6886,4065
0.6942,4066
0.6999,4065
0.7052,4064
0.7109,4066
0.7165,4066
0.7221,4063
0.7275,4066
0.7331,4064
0.7388,4063
0.7441,4064
0.7498,4065
0.7554,4065
0.7607,4066
0.7664,4065
0.772,4063
0.7777,4065
0.783,4065
0.7887,4064
0.7943,4065
0.7997,4066
0.8053,4065
0.8109,4067
0.8166,4067
0.8219,4063
0.8276,4067
0.8332,4065
0.8385,4065
0.8442,4065
0.8498,4064
0.8555,4065
0.8608,4066
0.8664,4066
0.872,4063
0.8777,4065
0.883,4064
0.8887,4067
0.8943,4064
0.8997,4064
0.9053,4064
0.9109,4065
0.9163,4065
0.9219,4064
0.9276,4065
0.9332,4065
0.9388,4064
0.9442,4066
0.9498,4064
0.9555,4066
0.9608,4066
0.9663,4067
0.972,4066
0.9776,4065
0.9832,4067
0.9886,4065
0.9941,4065
