Experiment: Mar_18_osmo_expt vial 1, Thu Mar 18 18:20:50 2021
0.0052,1615
0.0109,1613
0.0165,1608
0.0219,1612
0.0275,1623
0.0332,1628
0.0388,1636
0.0442,1628
0.0498,1627
0.0554,1632
0.0608,1631
0.0664,1626
0.072,1627
0.0777,1631
0.083,1628
0.0887,1627
0.0943,1632
0.0997,1628
0.1053,1631
0.111,1631
0.1163,1627
0.122,1630
0.1276,1632
0.1332,1627
0.1386,1629
0.1442,1632
0.1498,1627
0.1554,1627
0.1608,1632
0.1664,1628
0.1721,1627
0.1774,1629
0.183,1634
0.1887,1629
0.1943,1626
0.1997,1632
0.2053,1631
0.2109,1624
0.2166,1628
0.2219,1632
0.2276,1630
0.2332,1627
0.2386,1631
0.2442,1632
0.2498,1628
0.2555,1626
0.2608,1632
0.2665,1631
0.2721,1625
0.2775,1629
0.283,1633
0.2886,1626
0.2942,1625
0.2999,1631
0.3052,1631
0.3108,1625
0.3164,1627
0.3221,1634
0.3275,1630
0.3331,1626
0.3386,1630
0.3442,1632
0.3499,1627
0.3552,1627
0.3608,1632
0.3664,1627
0.372,1626
0.3774,1630
0.383,1631
0.3887,1627
0.3942,1628
0.3998,1632
0.4052,1628
0.4108,1627
0.4165,1631
0.422,1631
0.4277,1627
0.433,1630
0.4387,1631
0.4443,1627
0.4496,1629
0.4553,1632
0.4609,1628
0.4666,1624
0.4719,1630
0.4776,1633
0.4832,1626
0.4885,1629
0.4942,1632
0.4998,1629
0.5054,1628
0.5108,1632
0.5164,1629
0.522,1628
0.5277,1631
0.533,1629
0.5387,1627
0.5443,1629
0.5497,1632
0.5553,1628
0.561,1627
0.5666,1632
0.572,1631
0.5776,1625
0.5832,1629
0.5886,1632
0.5942,1630
0.5999,1626
0.6052,1630
0.6108,1630
0.6165,1627
0.6221,1629
0.6277,1631
0.6331,1627
0.6387,1630
0.6444,1631
0.6497,1625
0.6554,1628
0.661,1633
0.6663,1631
0.672,1626
0.6776,1628
0.6832,1633
0.6886,1627
0.6942,1625
0.6999,1630
0.7052,1629
0.7109,1627
0.7165,1628
0.7221,1632
0.7275,1630
0.7331,1628
0.7388,1632
0.7441,1632
0.7498,1626
0.7554,1627
0.7607,1634
0.7664,1629
0.772,1625
0.7777,1629
0.783,1632
0.7887,1626
0.7943,1627
0.7997,1634
0.8053,1628
0.8109,1626
0.8166,1631
0.8219,1629
0.8276,1625
0.8332,1628
0.8385,1632
0.8442,1627
0.8498,1625
0.8555,1630
0.8608,1633
0.8664,1626
0.872,1626
0.8777,1633
0.883,1631
0.8887,1625
0.8943,1628
0.8997,1632
0.9053,1630
0.9109,1624
0.9163,1629
0.9219,1632
0.9276,1628
0.9332,1624
0.9388,1630
0.9442,1632
0.9498,1626
0.9555,1628
0.9608,1633
0.9663,1630
0.972,1626
0.9776,1629
0.9832,1633
0.9886,1627
0.9941,1627
0.9998,1632
1.0054,1629
1.0108,1625
1.0164,1629
1.022,1632
1.0276,1626
1.0332,1625
1.0386,1633
1.0443,1630
1.0498,1626
1.0554,1629
1.0608,1631
1.0664,1627
1.072,1627
1.0776,1633
1.0832,1631
1.0886,1625
1.0942,1627
1.0999,1633
1.1054,1627
1.111,1626
1.1164,1629
1.122,1632
1.1276,1626
1.133,1629
1.1386,1634
1.1443,1629
1.1499,1625
1.1553,1631
1.1609,1632
1.1666,1626
1.1719,1629
1.1776,1633
1.1832,1629
1.1888,1625
1.1942,1630
1.1998,1631
1.2054,1629
1.2108,1627
1.2164,1632
1.222,1630
1.2277,1626
1.233,1628
1.2387,1631
1.2443,1627
1.2499,1627
1.2553,1631
1.2609,1629
1.2666,1625
1.2719,1627
1.2776,1632
1.2832,1629
1.2888,1626
1.2942,1628
1.2998,1633
1.3055,1625
1.3108,1626
1.3165,1631
1.3221,1631
1.3275,1625
1.3331,1628
1.3387,1633
1.3444,1632
1.3497,1626
1.3554,1627
1.361,1632
1.3664,1629
1.372,1627
1.3776,1631
1.383,1630
1.3886,1627
1.3943,1630
1.3999,1631
1.4053,1626
1.4109,1627
1.4166,1634
1.4219,1632
1.4275,1625
1.4332,1626
1.4388,1632
1.4442,1629
1.4498,1625
1.4554,1628
1.4608,1633
1.4664,1631
1.4721,1625
1.4777,1625
1.4831,1635
1.4887,1631
1.4943,1624
1.4997,1627
1.5053,1632
1.511,1630
1.5166,1628
1.522,1627
1.5276,1634
1.5333,1631
1.5386,1627
1.5443,1627
1.5499,1634
1.5553,1629
1.5609,1625
1.5665,1630
1.5722,1632
1.5775,1629
1.5832,1626
1.5888,1631
1.5942,1629
1.5998,1626
1.6054,1631
1.6108,1632
1.6165,1627
1.6221,1628
1.6277,1633
1.6331,1629
1.6387,1624
1.6443,1629
1.6497,1633
1.6553,1628
1.661,1624
1.6666,1632
1.6719,1632
1.6776,1626
1.6832,1626
1.6886,1629
1.6942,1631
1.6998,1626
1.7055,1627
1.7108,1631
1.7164,1630
1.7221,1626
1.7277,1629
1.7331,1632
1.7387,1628
1.7443,1627
1.7497,1633
1.7553,1631
1.761,1626
1.7666,1630
1.772,1631
1.7776,1627
1.7833,1625
1.7886,1631
1.7942,1632
1.7999,1627
1.8053,1627
1.8109,1633
1.8165,1630
1.8221,1626
1.8275,1629
1.8331,1631
1.8388,1626
1.8441,1629
1.8498,1632
1.8554,1630
1.861,1625
1.8664,1630
1.872,1631
1.8776,1627
1.8833,1625
1.8886,1633
1.8943,1630
1.8999,1626
1.9053,1628
1.9109,1633
1.9164,1629
1.922,1626
1.9277,1632
1.9333,1630
1.9386,1626
1.9442,1630
1.9499,1633
1.9555,1630
1.9609,1626
1.9665,1630
1.972,1632
1.9777,1625
1.9831,1628
1.9887,1634
1.9943,1629
1.9997,1624
2.0053,1629
2.0108,1632
2.0164,1628
2.022,1626
2.0276,1632
2.0333,1629
2.0386,1626
2.0443,1628
2.0499,1633
2.0553,1630
2.0609,1626
2.0666,1630
2.0719,1633
2.0776,1625
2.0832,1628
2.0886,1631
2.0942,1631
2.0998,1625
2.1055,1629
2.1108,1632
2.1165,1631
2.1221,1623
2.1277,1628
2.1331,1633
2.1387,1627
2.1443,1625
2.1497,1628
2.1554,1632
2.161,1627
2.1666,1625
2.172,1630
2.1776,1632
2.1832,1628
2.1886,1625
2.1943,1633
2.1999,1631
2.2052,1628
2.2109,1626
2.2165,1633
2.2219,1630
2.2275,1626
2.2332,1627
2.2388,1632
2.2442,1628
2.2498,1624
2.2555,1630
2.2608,1632
2.2665,1629
2.2721,1624
2.2775,1629
2.2831,1634
2.2887,1627
2.2944,1626
2.2997,1631
2.3054,1633
2.311,1626
2.3166,1628
2.322,1632
2.3277,1631
2.3333,1623
2.3386,1628
2.3443,1633
2.3499,1628
2.3555,1626
2.3609,1631
2.3665,1631
2.3721,1627
2.3775,1626
2.3831,1633
2.3888,1629
2.3944,1626
2.3998,1629
2.4054,1635
2.4108,1629
2.4164,1624
2.4221,1631
2.4277,1633
2.4331,1627
2.4387,1625
2.4443,1630
2.45,1632
2.4553,1626
2.461,1625
2.4666,1632
2.4719,1631
2.4776,1624
2.4832,1629
2.4888,1631
2.4942,1629
2.4998,1626
2.5055,1631
2.5108,1633
2.5164,1627
2.522,1625
2.5276,1631
2.5333,1630
2.5386,1625
2.5442,1629
2.5498,1633
2.5554,1628
2.5608,1626
2.5665,1631
2.572,1631
2.5776,1626
2.5833,1627
2.5886,1632
2.5942,1629
2.5998,1627
2.6054,1630
2.6111,1633
2.6164,1626
2.6221,1627
2.6276,1633
2.6332,1630
2.6386,1626
2.6442,1630
2.6499,1633
2.6554,1626
2.6611,1627
2.6664,1633
2.672,1631
2.6777,1623
2.683,1628
2.6886,1633
2.6943,1628
2.6999,1623
2.7055,1630
2.7109,1633
2.7165,1627
2.7222,1627
2.7275,1631
2.7332,1633
2.7388,1626
2.7442,1628
2.7498,1631
2.7554,1630
2.7611,1626
2.7665,1629
2.7721,1633
2.7777,1628
2.7831,1626
2.7887,1629
2.7943,1631
2.8,1625
2.8053,1629
2.811,1633
2.8166,1629
2.822,1626
2.8276,1631
2.8332,1632
2.8389,1627
2.8442,1627
2.8499,1632
2.8555,1629
2.8609,1626
2.8665,1627
2.8721,1633
2.8775,1629
2.8831,1625
2.8888,1630
2.8944,1632
2.8998,1626
2.9054,1626
2.9108,1632
2.9164,1628
2.9221,1624
2.9277,1630
2.9331,1633
2.9387,1626
2.9444,1629
2.9497,1632
2.9554,1629
2.961,1626
2.9664,1629
2.972,1634
2.9777,1626
2.983,1627
2.9887,1633
