Experiment: Mar_18_osmo_expt vial 8, Thu Mar 18 18:20:51 2021
0.0052,1625
0.0109,1623
0.0165,1627
0.0219,1634
0.0275,1634
0.0332,1628
0.0388,1631
0.0442,1635
0.0498,1632
0.0554,1630
0.0608,1634
0.0664,1635
0.072,1630
0.0777,1630
0.083,1633
0.0887,1636
0.0943,1628
0.0997,1631
0.1053,1636
0.111,1634
0.1163,1629
0.122,1633
0.1276,1633
0.1332,1633
0.1386,1629
0.1442,1634
0.1498,1636
0.1554,1631
0.1608,1630
0.1664,1632
0.1721,1634
0.1774,1632
0.183,1630
0.1887,1633
0.1943,1635
0.1997,1630
0.2053,1629
0.2109,1633
0.2166,1635
0.2219,1629
0.2276,1632
0.2332,1634
0.2386,1633
0.2442,1631
0.2498,1633
0.2555,1633
0.2608,1632
0.2665,1628
0.2721,1630
0.2775,1635
0.283,1632
0.2886,1629
0.2942,1631
0.2999,1635
0.3052,1632
0.3108,1629
0.3164,1632
0.3221,1634
0.3275,1630
0.3331,1628
0.3386,1634
0.3442,1634
0.3499,1629
0.3552,1629
0.3608,1634
0.3664,1635
0.372,1631
0.3774,1630
0.383,1636
0.3887,1634
0.3942,1629
0.3998,1629
0.4052,1634
0.4108,1634
0.4165,1629
0.422,1631
0.4277,1635
0.433,1632
0.4387,1630
0.4443,1632
0.4496,1634
0.4553,1633
0.4609,1630
0.4666,1630
0.4719,1634
0.4776,1631
0.4832,1629
0.4885,1634
0.4942,1635
0.4998,1632
0.5054,1629
0.5108,1633
0.5164,1635
0.522,1630
0.5277,1631
0.533,1634
0.5387,1633
0.5443,1631
0.5497,1629
0.5553,1633
0.561,1634
0.5666,1628
0.572,1629
0.5776,1633
0.5832,1635
0.5886,1630
0.5942,1631
0.5999,1634
0.6052,1634
0.6108,1629
0.6165,1633
0.6221,1635
0.6277,1631
0.6331,1629
0.6387,1634
0.6444,1637
0.6497,1629
0.6554,1629
0.661,1634
0.6663,1636
0.672,1631
0.6776,1628
0.6832,1635
0.6886,1634
0.6942,1631
0.6999,1628
0.7052,1634
0.7109,1634
0.7165,1631
